Command line:- ./do_t 91 64000
2: -1 25 -49686 91
2: -1 35 -23660 91
1: 1 49 4394 91
2: -1 49 -5070 91
2: -1 65 6370 91
2: -1 77 11830 91
1: 1 91 -16744 91
2: -1 91 16380 91
2: -1 143 25480 91
4: -1 -143 57330 91
1: 1 169 -28126 91
2: -1 169 27930 91
3: 1 -169 -54684 91
4: -1 -169 54880 91
2: -1 175 28392 91
4: -1 -175 54418 91
2: -1 245 32110 91
4: -1 -245 50700 91
1: 1 271 -33124 91
3: 1 -271 -49686 91
2: -1 275 33124 91
4: -1 -275 49686 91
2: -1 325 34398 91
4: -1 -325 48412 91
2: -1 385 35490 91
4: -1 -385 47320 91
2: -1 455 36400 91
4: -1 -455 46410 91
2: -1 539 37180 91
4: -1 -539 45630 91
1: 1 637 -37882 91
2: -1 637 37830 91
3: 1 -637 -44928 91
4: -1 -637 44980 91
2: -1 715 38220 91
4: -1 -715 44590 91
2: -1 845 38710 91
4: -1 -845 44100 91
2: -1 1001 39130 91
4: -1 -1001 43680 91
1: 1 1183 -39508 91
2: -1 1183 39480 91
3: 1 -1183 -43302 91
4: -1 -1183 43330 91
2: -1 1225 39546 91
4: -1 -1225 43264 91
2: -1 1859 40180 91
4: -1 -1859 42630 91
1: 1 1897 -40222 91
3: 1 -1897 -42588 91
2: -1 1925 40222 91
4: -1 -1925 42588 91
2: -1 2275 40404 91
4: -1 -2275 42406 91
2: -1 2695 40560 91
4: -1 -2695 42250 91
2: -1 3185 40690 91
4: -1 -3185 42120 91
1: 1 3523 -40768 91
3: 1 -3523 -42042 91
2: -1 3575 40768 91
4: -1 -3575 42042 91
2: -1 4225 40866 91
4: -1 -4225 41944 91
2: -1 5005 40950 91
4: -1 -5005 41860 91
2: -1 5915 41020 91
4: -1 -5915 41790 91
2: -1 7007 41080 91
4: -1 -7007 41730 91
1: 1 8281 -41134 91
2: -1 8281 41130 91
3: 1 -8281 -41676 91
4: -1 -8281 41680 91
2: -1 9295 41160 91
4: -1 -9295 41650 91
2: -1 13013 41230 91
4: -1 -13013 41580 91
1: 1 13279 -41236 91
3: 1 -13279 -41574 91
2: -1 13475 41236 91
4: -1 -13475 41574 91
2: -1 15925 41262 91
4: -1 -15925 41548 91
1: 1 24661 -41314 91
3: 1 -24661 -41496 91
2: -1 25025 41314 91
4: -1 -25025 41496 91
2: -1 29575 41328 91
4: -1 -29575 41482 91
2: -1 35035 41340 91
4: -1 -35035 41470 91
2: -1 41405 41350 91
4: -1 -41405 41460 91
1: 1 45799 -41356 91
3: 1 -45799 -41454 91
2: -1 46475 41356 91
4: -1 -46475 41454 91
1: 2 49 2028 91
2: -2 49 -2704 91
3: 2 -49 -43433 91
4: -2 -49 44109 91
1: 2 91 -8463 91
2: -2 91 8099 91
3: 2 -91 -32942 91
4: -2 -91 33306 91
1: 2 169 -14112 91
2: -2 169 13916 91
3: 2 -169 -27293 91
4: -2 -169 27489 91
1: 2 269 -16562 91
3: 2 -269 -24843 91
2: -2 277 16562 91
4: -2 -277 24843 91
1: 2 637 -18954 91
2: -2 637 18902 91
3: 2 -637 -22451 91
4: -2 -637 22503 91
1: 2 1183 -19761 91
2: -2 1183 19733 91
3: 2 -1183 -21644 91
4: -2 -1183 21672 91
1: 2 1883 -20111 91
3: 2 -1883 -21294 91
2: -2 1939 20111 91
4: -2 -1939 21294 91
1: 2 3497 -20384 91
3: 2 -3497 -21021 91
2: -2 3601 20384 91
4: -2 -3601 21021 91
1: 2 8281 -20568 91
2: -2 8281 20564 91
3: 2 -8281 -20837 91
