Command line:- ./do_t 343 64000
1: 2 175 50421 343
1: 2 245 -48020 343
2: -6 147 -40817 343
1: 6 441 -52822 343
1: 7 145 33614 343
2: -7 149 -33614 343
2: -8 385 33614 343
2: -8 665 50421 343
3: 11 -2597 -57624 343
1: 11 16807 -52836 343
2: -11 16807 52808 343
3: 12 -735 -62426 343
1: 12 1029 -39445 343
3: 12 -7035 -50421 343
4: -12 -7371 50421 343
1: 12 9849 -48020 343
4: -12 -27783 49392 343
3: 12 -36015 -49294 343
1: 12 50421 -48825 343
3: 13 -40817 -45472 343
1: 14 143 16807 343
2: -14 151 -16807 343
1: 16 2401 -33712 343
2: -16 2401 33516 343
1: 17 6965 -33614 343
2: -17 7441 33614 343
2: -18 105 -33614 343
4: -18 -1029 39445 343
3: 18 -6951 -33614 343
4: -18 -7455 33614 343
2: -18 36015 32487 343
3: 18 -50421 -32809 343
4: -19 -539 43218 343
3: 19 -2401 -33516 343
4: -19 -2401 33712 343
1: 22 1715 -23667 343
1: 22 16807 -26425 343
2: -22 16807 26397 343
4: -23 -245 48020 343
3: 24 -3087 -26068 343
4: -27 -399 33614 343
3: 27 -1911 -24010 343
4: -27 -7203 22442 343
3: 27 -25725 -21952 343
3: 28 -139 -50421 343
4: -28 -155 50421 343
3: 31 -16807 -19194 343
4: -31 -16807 19222 343
1: 32 2401 -16905 343
2: -32 2401 16709 343
4: -33 -36015 17934 343
1: 34 6727 -16807 343
2: -34 7679 16807 343
4: -36 -147 40817 343
1: 36 1617 -14406 343
3: 36 -6699 -16807 343
4: -36 -7707 16807 343
3: 38 -2401 -16709 343
4: -38 -2401 16905 343
2: -38 3185 14406 343
3: 41 -46403 -14406 343
4: -41 -54439 14406 343
3: 42 -135 -33614 343
4: -42 -159 33614 343
2: -43 12005 13426 343
2: -46 6517 12348 343
2: -48 11025 12005 343
2: -51 7203 11172 343
1: 52 1225 -9604 343
2: -52 3773 10633 343
3: 53 -91 -33614 343
3: 54 -7203 -11172 343
1: 57 62769 -10290 343
3: 58 -3773 -10633 343
1: 61 44443 -9604 343
2: -61 56399 9604 343
3: 62 -16807 -9590 343
4: -62 -16807 9618 343
1: 64 833 -7203 343
4: -64 -30527 9261 343
1: 72 5145 -7889 343
4: -73 -1225 9604 343
4: -78 -5145 7889 343
3: 82 -42385 -7203 343
4: -82 -58457 7203 343
3: 84 -123 -16807 343
4: -84 -171 16807 343
1: 98 17 52822 343
2: -98 25 -52822 343
2: -102 63 -16807 343
1: 102 7203 -5635 343
4: -106 -833 7203 343
1: 106 14749 -5488 343
4: -108 -7203 5635 343
4: -109 -14749 5488 343
2: -116 4753 4802 343
4: -118 -7889 5145 343
1: 121 16807 -4816 343
2: -121 16807 4788 343
1: 122 35 16807 343
1: 122 38465 -4802 343
2: -122 62377 4802 343
3: 123 -38367 -4802 343
4: -123 -62475 4802 343
3: 124 -16807 -4788 343
4: -124 -16807 4816 343
4: -129 -4851 4802 343
2: -132 21 -50421 343
2: -141 19551 4116 343
3: 144 -19551 -4116 343
3: 147 -15 -43218 343
4: -147 -27 43218 343
2: -152 10633 3773 343
2: -156 21609 3724 343
3: 158 -10633 -3773 343
3: 159 -21609 -3724 343
4: -162 -21 50421 343
1: 168 9 50421 343
3: 172 -35 -16807 343
1: 172 12005 -3381 343
3: 172 -46991 -3430 343
4: -178 -12005 3381 343
1: 183 50421 -3206 343
4: -192 -63 16807 343
1: 196 13 26411 343
2: -196 29 -26411 343
2: -214 2303 2401 343
1: 234 2499 -2401 343
1: 242 16807 -2415 343
2: -242 16807 2387 343
1: 244 26509 -2401 343
3: 246 -26313 -2401 343
3: 248 -16807 -2387 343
4: -248 -16807 2415 343
3: 256 -2303 -2401 343
4: -276 -2499 2401 343
3: 294 -9 -21609 343
4: -294 -33 21609 343
2: -331 45619 1764 343
3: 334 -45619 -1764 343
1: 342 23667 -1715 343
4: -348 -23667 1715 343
2: -366 50421 1596 343
3: 369 -50421 -1596 343
2: -382 26411 1519 343
3: 388 -26411 -1519 343
2: -426 58653 1372 343
3: 429 -58653 -1372 343
3: 441 -3 -14406 343
4: -441 -39 14406 343
1: 448 1 33614 343
4: -483 -15 33614 343
1: 522 36015 -1127 343
4: -528 -36015 1127 343
3: 539 -1 9604 343
2: -539 43 -9604 343
1: 572 39445 -1029 343
4: -578 -39445 1029 343
2: -588 9 -48020 343
3: 658 -1 50421 343
1: 686 1 -59682 343
3: 686 -1 57967 343
1: 732 50421 -805 343
4: -738 -50421 805 343
1: 802 55223 -735 343
4: -808 -55223 735 343
1: 882 15 -7203 343
4: -882 -57 7203 343
1: 1029 3 -39788 343
4: -1029 -9 39788 343
3: 1078 -23 4802 343
2: -1078 65 -4802 343
1: 1323 33 -4802 343
4: -1323 -75 4802 343
1: 1372 5 -29841 343
4: -1372 -11 29841 343
2: -1722 9 -33614 343
1: 1757 5 -33614 343
3: 1764 -3 55223 343
1: 1911 3 -57624 343
1: 2058 9 -19894 343
4: -2058 -15 19894 343
3: 2156 -67 2401 343
2: -2156 109 -2401 343
3: 2352 -15 12005 343
1: 2401 11 -17052 343
3: 2401 -11 16562 343
2: -2401 17 -16562 343
4: -2401 -17 17052 343
1: 2401 16807 -256 343
2: -2401 16807 228 343
3: 2401 -16807 -234 343
4: -2401 -16807 262 343
1: 2646 87 -2401 343
4: -2646 -129 2401 343
4: -3038 -5 55223 343
4: -4116 -27 9947 343
3: 4459 -23 8918 343
2: -4459 29 -8918 343
1: 4802 5 -42140 343
3: 4802 -5 41895 343
1: 4802 25 -8526 343
3: 4802 -25 8281 343
2: -4802 31 -8281 343
4: -4802 -31 8526 343
1: 4802 16807 -135 343
2: -4802 16807 107 343
3: 4802 -16807 -110 343
4: -4802 -16807 138 343
1: 6027 9 -24010 343
2: -6678 15 -16807 343
1: 6748 13 -16807 343
3: 6762 -15 14406 343
2: -7028 5 -50421 343
2: -7203 9 -27930 343
1: 7203 39 -5684 343
4: -7203 -45 5684 343
1: 7203 50421 -86 343
4: -7378 -5 50421 343
3: 7658 -13 16807 343
4: -7728 -15 16807 343
2: -8918 55 -4459 343
1: 9604 53 -4263 343
4: -9604 -59 4263 343
3: 9604 -16807 -48 343
4: -9604 -16807 76 343
1: 9947 55 -4116 343
4: -9947 -61 4116 343
4: -10633 -5 49392 343
2: -11564 17 -14406 343
3: 11662 -5 44933 343
1: 14406 81 -2842 343
4: -14406 -87 2842 343
2: -14406 50421 36 343
3: 15484 -47 4802 343
4: -15729 -51 4802 343
1: 16807 5 -45654 343
3: 16807 -5 45584 343
1: 16807 19 -12040 343
3: 16807 -19 11970 343
1: 16807 95 -2436 343
3: 16807 -95 2366 343
2: -16807 101 -2366 343
4: -16807 -101 2436 343
1: 16807 2401 -130 343
2: -16807 2401 -66 343
3: 16807 -2401 60 343
4: -16807 -2401 136 343
1: 16807 12005 -54 343
3: 16807 -12005 -16 343
1: 16807 45619 -40 343
3: 16807 -45619 -30 343
4: -19208 -23 10535 343
3: 19208 -16807 -17 343
4: -19208 -16807 45 343
1: 19894 113 -2058 343
4: -21609 -50421 32 343
2: -22148 25 -9604 343
2: -24598 5 -48020 343
4: -25823 -5 48020 343
2: -26166 99 -2401 343
1: 26411 16807 -36 343
2: -26411 16807 8 343
1: 26656 97 -2401 343
4: -28273 -25 9604 343
3: 28812 -15 15386 343
1: 28812 165 -1421 343
4: -28812 -171 1421 343
1: 28812 50421 -25 343
1: 29841 171 -1372 343
4: -29841 -177 1372 343
3: 31213 -179 1274 343
2: -31213 185 -1274 343
1: 33614 193 -1218 343
3: 33614 -193 1183 343
2: -33614 199 -1183 343
4: -33614 -199 1218 343
1: 33614 2401 -114 343
2: -33614 2401 -82 343
3: 33614 -2401 79 343
4: -33614 -2401 117 343
1: 38416 17 -13671 343
3: 39102 -45 5145 343
1: 39788 229 -1029 343
4: -39788 -235 1029 343
3: 40817 -5 46452 343
2: -42336 33 -7203 343
2: -43218 51 -4655 343
3: 43218 -50421 -9 343
2: -47726 11 -21609 343
2: -48216 9 -26411 343
2: -50421 27 -8792 343
1: 50421 291 -812 343
4: -50421 -297 812 343
1: 50421 7203 -44 343
4: -52626 -9 26411 343
1: 52822 16807 -25 343
2: -52822 16807 -3 343
4: -53116 -11 21609 343
1: 57624 9 -25921 343
3: 57967 -335 686 343
2: -57967 341 -686 343
4: -58506 -33 7203 343
2: -58653 69 -3430 343
1: 59682 345 -686 343
4: -59682 -351 686 343
3: 62426 -361 637 343
2: -62426 367 -637 343
