Command line:- ../do_t 336091 1000000
2: -45486 208887 -651605 336091
1: 124852 130321 742577 336091
1: 148862 116603 829939 336091
1: 177674 164255 -651605 336091
1: 184832 146461 -390963 336091
1: 260642 170471 -928853 336091
2: -260642 535423 928853 336091
1: 307328 99997 -390963 336091
1: 400624 117325 -912247 336091
1: 424977 22743 521284 336091
1: 425258 55223 -569297 336091
2: -425258 650671 569297 336091
1: 488794 29155 -912247 336091
3: 512981 -2401 521284 336091
2: -512981 276115 -521284 336091
3: 533022 -22743 -521284 336091
3: 557032 -116603 -829939 336091
2: -569297 751513 425258 336091
3: 581042 -130321 -742577 336091
2: -597849 345477 -260642 336091
1: 749436 466137 -912247 336091
1: 825944 897085 -781926 336091
1: 837606 377967 -912247 336091
1: 874342 703493 -781926 336091
2: -895641 396165 -260642 336091
2: -897974 957733 260642 336091
1: 898529 276115 -987696 336091
4: -898529 -982009 987696 336091
3: 966758 -559433 -390963 336091
1: 987696 338541 -898529 336091
