Command line:- ../do_t 323323 1000000
2: -847 194579 781456 323323
2: -1183 194579 254320 323323
2: -1547 194579 -58344 323323
2: -1573 194579 -75140 323323
2: -1694 194579 -146523 323323
2: -1729 194579 -165308 323323
2: -2023 194579 -297440 323323
2: -2023 195415 809172 323323
2: -2057 194579 -310284 323323
1: 2261 193919 -988988 323323
2: -2261 194579 -379236 323323
2: -2299 194579 -390728 323323
1: 2312 192413 770770 323323
2: -2366 194579 -410091 323323
1: 2394 193479 -499681 323323
2: -2873 194579 -527340 323323
2: -3094 194579 -566423 323323
2: -3146 194579 -574821 323323
2: -3211 194579 -584936 323323
1: 3332 192185 388531 323323
2: -3458 194579 -619905 323323
2: -3718 195415 -47481 323323
2: -3757 194579 -656084 323323
2: -4046 194579 -685971 323323
2: -4114 194579 -692393 323323
2: -4199 194579 -700128 323323
2: -4522 194579 -726869 323323
2: -4598 194579 -732615 323323
1: 4693 190561 909194 323323
2: -4693 195415 -259896 323323
2: -4732 197353 820743 323323
1: 4862 192185 -76076 323323
1: 5054 192797 -442442 323323
2: -5491 194579 -788216 323323
2: -5746 194579 -800921 323323
1: 6137 192185 -286286 323323
2: -6171 196833 159562 323323
1: 6292 192185 -306033 323323
2: -6358 195415 -472017 323323
1: 6422 189875 664411 323323
1: 6422 190247 503965 323323
1: 6422 193375 -820743 323323
2: -6422 194579 -829719 323323
2: -6422 194971 -664411 323323
2: -6468 198237 675070 323323
1: 6897 189525 683774 323323
1: 7007 192185 -385814 323323
2: -7436 199529 902139 323323
2: -7514 194579 -865293 323323
1: 7942 192185 -468468 323323
2: -7942 199121 644644 323323
1: 8092 193505 -917301 323323
2: -8228 196441 -272935 323323
1: 8398 192269 -529074 323323
2: -8398 194579 -887315 323323
2: -8398 199045 529074 323323
2: -8778 195075 -741741 323323
1: 9386 188699 454597 323323
2: -9386 196147 -454597 323323
2: -9438 195195 -730303 323323
2: -9633 200277 658350 323323
2: -9911 199633 442442 323323
2: -10241 195653 -635778 323323
1: 10982 187187 613795 323323
2: -10982 194579 -931359 323323
2: -10982 201773 798798 323323
2: -11011 194579 -931736 323323
2: -11172 200277 423852 323323
2: -11271 202293 869022 323323
1: 11492 192185 -659813 323323
2: -11858 201229 545870 323323
2: -12138 202521 780780 323323
1: 12376 186637 544544 323323
1: 12597 190575 -352716 323323
2: -12597 200739 352716 323323
1: 13013 192413 -756602 323323
2: -13013 195415 -777784 323323
1: 13167 186405 494494 323323
2: -13167 196809 -494494 323323
1: 13552 184093 938600 323323
1: 13794 189189 -142766 323323
2: -13794 202521 563108 323323
1: 14079 188139 44044 323323
2: -14079 202293 489566 323323
1: 14161 187187 225264 323323
1: 14161 192413 -783354 323323
1: 14161 193193 -929214 323323
1: 14212 184093 842270 323323
1: 14399 184093 816582 323323
2: -14399 202631 515508 323323
1: 14763 183027 979132 323323
1: 14872 184093 754490 323323
1: 15162 184041 728280 323323
1: 15162 188955 -187187 323323
2: -15162 198237 -316778 323323
1: 15257 183365 845614 323323
1: 15884 184093 634062 323323
1: 16093 184093 611078 323323
1: 16093 185249 404586 323323
2: -16093 194579 -976820 323323
2: -16093 197965 -404586 323323
2: -16093 206635 975156 323323
1: 16269 184041 601426 323323
1: 16302 183027 778855 323323
1: 16456 184093 572546 323323
1: 16473 183027 758912 323323
1: 16562 187187 30685 323323
1: 16562 189805 -405042 323323
1: 16562 192185 -790856 323323
1: 16562 192907 -906015 323323
2: -16562 198341 -362406 323323
1: 16796 188881 -264537 323323
2: -16796 202433 264537 323323
1: 17052 184041 521645 323323
1: 17094 183027 689843 323323
1: 17689 187187 -42432 323323
1: 17787 183027 618460 323323
2: -17787 200277 -122018 323323
1: 18392 184093 392730 323323
1: 18411 189189 -384098 323323
1: 18564 184041 386631 323323
1: 18772 192185 -825825 323323
1: 18876 179949 999362 323323
