Command line:- ../do_t 157339 1000000
1: 1083 93639 404248 157339
2: -2166 93639 -995241 157339
2: -2401 94943 -228488 157339
1: 2793 93639 -166972 157339
1: 2888 91637 753571 157339
2: -3249 97755 799708 157339
1: 4256 90077 847210 157339
1: 4563 89889 811538 157339
1: 4693 91777 215306 157339
2: -4693 95501 -215306 157339
2: -5054 93119 -869505 157339
2: -5586 93639 -709631 157339
2: -6591 92169 -992446 157339
2: -6591 94221 -561834 157339
1: 6916 95665 -753571 157339
2: -6916 101441 753571 157339
1: 7581 93639 -395460 157339
1: 9386 89915 107653 157339
2: -9386 97363 -107653 157339
1: 9633 85683 729904 157339
2: -11552 102557 369096 157339
1: 11739 85683 495292 157339
1: 12103 88837 83486 157339
2: -12103 98441 -83486 157339
2: -12168 91581 -854126 157339
1: 13034 80951 966511 157339
2: -13034 90415 -966511 157339
1: 13377 85683 363888 157339
1: 14079 85683 316932 157339
1: 14406 86697 192660 157339
2: -14406 98553 -140608 157339
2: -15162 93639 -595387 157339
1: 17157 85683 156408 157339
1: 17576 80605 591318 157339
1: 17576 88445 -85358 157339
2: -17576 107653 406847 157339
2: -17689 92105 -712166 157339
2: -19208 107653 333203 157339
1: 19551 85683 66500 157339
1: 21294 79233 488072 157339
2: -21609 124215 976144 157339
1: 24206 84035 41743 157339
2: -24206 103243 -41743 157339
1: 24843 85683 -70756 157339
1: 26068 90077 -321594 157339
2: -26364 125685 774592 157339
1: 26411 102011 -834860 157339
2: -26702 123823 701519 157339
2: -27097 123823 685464 157339
2: -28158 86583 -968877 157339
1: 28158 92169 -430612 157339
1: 28561 84721 -89110 157339
1: 28561 88445 -267834 157339
2: -28561 94031 -543704 157339
2: -28561 99541 -273714 157339
2: -28561 119483 495292 157339
2: -28561 123823 629832 157339
1: 28812 98553 -683267 157339
2: -29602 131369 799708 157339
2: -30324 98865 -316589 157339
2: -30324 108045 57122 157339
2: -30324 135369 869505 157339
2: -30758 90077 -742938 157339
2: -30758 98441 -337896 157339
1: 31213 85519 -166972 157339
2: -31213 111587 166972 157339
1: 31863 85683 -182476 157339
2: -34314 85683 -944965 157339
2: -35084 142805 849072 157339
1: 35378 72839 356083 157339
2: -35378 98527 -356083 157339
1: 35378 106457 -861224 157339
2: -35378 116441 236964 157339
2: -35378 127253 514098 157339
2: -35378 144001 861224 157339
1: 35672 110789 -960089 157339
1: 36309 85683 -230888 157339
2: -37544 142805 770721 157339
2: -37544 151949 922740 157339
2: -38194 132055 549081 157339
1: 38416 88445 -342732 157339
1: 38416 104845 -793117 157339
2: -38416 145613 793117 157339
1: 38627 90209 -399854 157339
1: 39026 69629 417430 157339
2: -39026 123823 353717 157339
2: -39102 85683 -900011 157339
1: 39546 61845 847210 157339
1: 39546 97755 -613795 157339
1: 40033 71149 314678 157339
2: -40033 100217 -314678 157339
2: -41154 136857 571220 157339
1: 41496 108045 -834860 157339
1: 41743 107653 -824866 157339
2: -41743 107653 -94962 157339
2: -41743 123823 304668 157339
2: -42978 159201 861224 157339
