Command line:- ../do_t 593047 1000000
1: 9633 352947 -502740 593047
1: 14079 352947 -973336 593047
1: 61009 328741 235298 593047
2: -61009 377153 -235298 593047
1: 89908 333925 -823543 593047
2: -89908 409013 823543 593047
1: 91238 305045 902776 593047
1: 93548 305045 823543 593047
1: 105963 324135 -547428 593047
1: 106134 317889 -235298 593047
1: 122018 304535 117649 593047
1: 122018 319333 -555660 593047
2: -122018 401359 -117649 593047
2: -181944 394953 -823543 593047
2: -183027 410571 -432180 593047
2: -223979 484861 638666 593047
1: 225694 253669 364952 593047
2: -305406 571389 941192 593047
2: -311493 549081 705894 593047
2: -327522 453789 -391020 593047
1: 346788 252105 -703836 593047
2: -347802 520923 252105 593047
1: 352947 183027 860832 593047
2: -394212 433485 -823543 593047
1: 404586 239343 -823543 593047
1: 423852 159201 705894 593047
1: 430122 183027 16807 593047
2: -436449 521703 -67228 593047
1: 459914 227981 -941192 593047
2: -459914 716053 941192 593047
1: 478686 173901 -201684 593047
2: -488072 512785 -268912 593047
2: -502151 458591 -749112 593047
1: 521703 154869 -168070 593047
2: -549081 674583 470596 593047
1: 549822 183027 -823543 593047
1: 563108 117325 352947 593047
1: 571558 123823 84035 593047
1: 581932 117649 138866 593047
1: 609368 140777 -588245 593047
2: -613301 722701 482258 593047
2: -638248 737009 470596 593047
2: -638666 823543 709631 593047
2: -648622 619115 16807 593047
2: -655473 549081 -336826 593047
2: -682227 915135 806736 593047
1: 694526 61009 705894 593047
1: 715498 52345 811538 593047
1: 729904 61009 112847 593047
1: 732108 50421 598535 593047
1: 732108 69825 -235298 593047
1: 732108 87465 -672280 593047
1: 760627 46813 235298 593047
2: -760627 599105 -235298 593047
2: -777062 588245 -301644 593047
1: 783731 57967 -605052 593047
1: 793117 31213 523418 593047
1: 793744 61009 -823543 593047
1: 811538 23465 715498 593047
2: -811538 511537 -715498 593047
2: -821142 915135 540225 593047
1: 823543 19855 705068 593047
1: 823543 23465 268086 593047
1: 823543 35321 -538650 593047
2: -823543 515147 -705068 593047
1: 854126 10127 823543 593047
2: -854126 498199 -823543 593047
3: 907578 -9633 -488775 593047
3: 910442 -16807 -972062 593047
3: 919828 -16055 -470596 593047
2: -919828 960089 470596 593047
3: 951132 -44403 -823543 593047
3: 976144 -63791 -823543 593047
2: -986252 703885 -117649 593047
