Command line:- ../do_t 48841 1000000
1: 286 28561 918731 48841
1: 289 28561 907460 48841
1: 338 28561 751689 48841
1: 374 28561 663255 48841
2: -374 28561 -997339 48841
1: 442 28561 535517 48841
2: -442 28561 -869601 48841
1: 578 28561 370209 48841
2: -578 28561 -704293 48841
2: -1836 32955 574821 48841
2: -1859 28561 -334084 48841
2: -1859 34391 810186 48841
1: 2431 28561 -39304 48841
2: -2431 28561 -294780 48841
1: 2516 34307 -830297 48841
1: 2873 28561 -58956 48841
2: -2873 28561 -275128 48841
1: 3179 28561 -69360 48841
2: -3179 28561 -264724 48841
1: 3264 22815 830297 48841
1: 3718 28561 -83521 48841
2: -3718 28561 -250563 48841
1: 3757 28561 -84388 48841
2: -3757 28561 -249696 48841
2: -3887 23987 -879138 48841
1: 4394 24565 329511 48841
1: 4394 37349 -712385 48841
2: -4394 37349 456909 48841
1: 4624 41743 -882895 48841
1: 4794 19773 958035 48841
1: 4862 28561 -103173 48841
2: -4862 28561 -230911 48841
1: 4913 24167 318682 48841
1: 4913 28561 -103836 48841
2: -4913 28561 -230248 48841
1: 5746 28561 -112999 48841
2: -5746 28561 -221085 48841
1: 6358 28561 -118201 48841
2: -6358 28561 -215883 48841
2: -6591 54621 751400 48841
2: -6591 59319 835210 48841
1: 6929 24565 137904 48841
1: 6936 59319 -950521 48841
1: 7514 28561 -125715 48841
2: -7514 28561 -208369 48841
2: -7514 83521 973271 48841
2: -7973 83521 913952 48841
2: -8619 85683 854862 48841
1: 8788 15379 918731 48841
1: 8788 34391 -339456 48841
2: -9412 112999 896376 48841
1: 9758 68107 -766428 48841
2: -9826 19435 -861900 48841
2: -9826 24565 -428415 48841
1: 9826 28561 -135439 48841
2: -9826 28561 -198645 48841
2: -9826 50531 415480 48841
2: -9826 54925 479349 48841
1: 9826 63869 -731601 48841
2: -9826 63869 582205 48841
1: 9826 74191 -798694 48841
2: -9826 97175 798694 48841
2: -9826 112999 856830 48841
2: -9826 122825 885391 48841
2: -9826 142805 931345 48841
1: 9984 73695 -784329 48841
2: -10166 142805 899079 48841
1: 10404 191139 -995605 48841
2: -10504 76007 634933 48841
1: 10727 199927 -972774 48841
2: -10842 85683 668168 48841
2: -10982 24167 -428298 48841
1: 11154 250563 -963300 48841
1: 11271 85683 -751978 48841
1: 11271 250563 -953498 48841
2: -11271 257049 919020 48841
1: 11323 83521 -740896 48841
2: -11323 83521 626652 48841
1: 11832 217503 -894166 48841
2: -11849 68107 503438 48841
1: 12194 83521 -692055 48841
2: -12194 83521 577811 48841
1: 12441 250563 -865618 48841
2: -12546 428415 874514 48841
2: -12716 76895 518466 48841
4: -13039 -918731 949104 48841
1: 13182 12087 894166 48841
2: -13182 17391 -894166 48841
2: -13182 26877 -259233 48841
1: 13182 44217 -413049 48841
2: -13182 162129 711841 48841
2: -13182 204321 751689 48841
2: -13182 250563 779948 48841
1: 13182 336141 -840123 48841
4: -13182 -456909 973284 48841
3: 13182 -751689 -933738 48841
1: 13294 142805 -746487 48841
3: 13583 -584647 -913952 48841
1: 13884 91035 -634933 48841
2: -14161 314171 748510 48841
1: 14178 85683 -609212 48841
1: 14196 11883 830297 48841
2: -14196 17595 -830297 48841
2: -14586 250563 703040 48841
2: -14703 250563 697294 48841
1: 14739 13689 574600 48841
2: -14739 46137 191828 48841
2: -14739 85683 476782 48841
1: 14739 177957 -702780 48841
4: -14739 -191139 958256 48841
4: -14739 -191607 957892 48841
3: 14739 -397953 -856830 48841
2: -14739 427431 742586 48841
2: -14739 599781 761736 48841
3: 14739 -889785 -830518 48841
1: 14807 83521 -580008 48841
2: -14807 83521 465764 48841
2: -14872 34391 -20111 48841
1: 15028 885391 -772786 48841
2: -15096 59319 319345 48841
1: 15188 542659 -751689 48841
1: 15379 11645 766428 48841
2: -15379 17833 -766428 48841
1: 15379 37349 -294780 48841
2: -15379 37349 39304 48841
1: 15379 83521 -560560 48841
2: -15379 83521 446316 48841
3: 15379 -300989 -835210 48841
3: 15379 -673081 -802230 48841
2: -15606 32955 -60112 48841
1: 15613 584647 -733798 48841
3: 15886 -584647 -780273 48841
1: 15929 155987 -638690 48841
1: 15946 83521 -542659 48841
2: -15946 83521 428415 48841
3: 16003 -112999 -896376 48841
1: 16184 867815 -717587 48841
2: -16269 250563 628342 48841
3: 16549 -142805 -835210 48841
1: 16562 314171 -668168 48841
3: 16592 -83521 -913952 48841
1: 16614 103173 -560235 48841
2: -16718 623951 672282 48841
4: -16796 -142805 889253 48841
4: -16922 -542659 751689 48841
1: 17238 250563 -630032 48841
2: -17238 257049 594473 48841
2: -17238 751689 658593 48841
1: 17306 63713 -447083 48841
2: -17576 62135 281775 48841
3: 17576 -83521 -859586 48841
4: -17576 -83521 973830 48841
2: -17576 94471 417605 48841
4: -17576 -122825 879359 48841
4: -17576 -186745 810645 48841
2: -17602 577133 634933 48841
3: 17629 -83521 -856830 48841
4: -18003 -257049 756602 48841
3: 18207 -64389 -879138 48841
4: -18207 -106977 879138 48841
3: 18759 -428415 -668168 48841
3: 18928 -485537 -658342 48841
4: -18928 -485537 677994 48841
1: 19074 250563 -571220 48841
1: 19227 250563 -566826 48841
1: 19363 83521 -456976 48841
2: -19363 83521 342732 48841
1: 19604 183515 -537251 48841
2: -19604 317611 537251 48841
1: 19652 15379 239343 48841
1: 19652 34391 -228488 48841
1: 19652 62699 -399347 48841
3: 19652 -63869 -810693 48841
4: -19652 -63869 960089 48841
2: -19652 108667 399347 48841
3: 19652 -116441 -718692 48841
1: 19652 199927 -541824 48841
3: 19652 -260389 -656903 48841
1: 19652 447083 -577811 48841
1: 19652 815087 -590954 48841
3: 19652 -830297 -622596 48841
4: -19652 -830297 634088 48841
2: -19754 775541 574821 48841
2: -19773 14739 -919802 48841
2: -19773 112047 402866 48841
4: -19773 -250563 692796 48841
4: -19968 -592161 634933 48841
1: 20111 83521 -442104 48841
2: -20111 83521 327860 48841
3: 20449 -614125 -603330 48841
3: 20618 -83521 -724334 48841
4: -20618 -83521 838578 48841
1: 21294 14739 229840 48841
4: -21632 -485537 594473 48841
4: -21641 -142805 697646 48841
1: 21684 85683 -417605 48841
4: -21879 -599781 579734 48841
3: 21957 -751689 -558038 48841
3: 21964 -142805 -621061 48841
3: 22113 -85683 -668168 48841
1: 22243 820471 -522886 48841
3: 22256 -28561 -918731 48841
2: -22308 250563 453089 48841
2: -22542 85683 292468 48841
3: 22542 -771147 -543031 48841
1: 22646 83521 -399009 48841
2: -22646 83521 284765 48841
4: -22646 -142805 668168 48841
3: 22984 -28561 -884340 48841
3: 22984 -83521 -643890 48841
4: -22984 -83521 758134 48841
1: 22984 199927 -466735 48841
1: 22984 584647 -501085 48841
4: -23166 -73695 784329 48841
3: 23409 -58305 -683774 48841
4: -23409 -113061 683774 48841
3: 23647 -28561 -854862 48841
3: 23686 -76007 -634933 48841
1: 24167 34391 -211718 48841
1: 24167 167909 -435812 48841
3: 24167 -261443 -530604 48841
2: -24167 333217 435812 48841
1: 24276 6591 969306 48841
4: -24497 -68107 766428 48841
4: -24531 -428415 530604 48841
1: 24599 714025 -471648 48841
1: 24674 142805 -417605 48841
3: 24684 -19773 -958035 48841
2: -24882 250563 404248 48841
4: -24973 -584647 509704 48841
3: 25129 -417605 -496522 48841
2: -25143 250563 399854 48841
3: 25376 -83521 -577811 48841
4: -25376 -83521 692055 48841
3: 25857 -250563 -496184 48841
1: 25857 942513 -451996 48841
2: -25874 235079 383214 48841
3: 26214 -22815 -830297 48841
1: 26299 83521 -351520 48841
2: -26299 83521 237276 48841
1: 26299 714025 -441592 48841
1: 26364 6591 835210 48841
1: 26364 9435 447083 48841
2: -26364 20043 -447083 48841
1: 26364 32079 -187850 48841
4: -26364 -44217 860132 48841
1: 26364 73695 -337246 48841
1: 26364 243867 -417605 48841
1: 26364 250563 -418535 48841
4: -26364 -336141 506039 48841
1: 26364 560235 -437257 48841
3: 26533 -388127 -471172 48841
1: 26588 41743 -247962 48841
3: 26962 -83521 -540462 48841
4: -26962 -83521 654706 48841
4: -27066 -91035 634933 48841
4: -27534 -257049 501126 48841
3: 27716 -378301 -451061 48841
2: -28356 85683 221085 48841
1: 28561 6647 705738 48841
1: 28561 6877 668168 48841
1: 28561 8993 412692 48841
2: -28561 15665 -668168 48841
2: -28561 18785 -487832 48841
2: -28561 20485 -412692 48841
2: -28561 24565 -274788 48841
4: -28561 -40729 835210 48841
1: 28561 48841 -264724 48841
2: -28561 48841 69360 48841
3: 28561 -48841 -570486 48841
4: -28561 -48841 765850 48841
2: -28561 53261 98260 48841
4: -28561 -53261 736950 48841
1: 28561 63869 -300696 48841
2: -28561 63869 151300 48841
3: 28561 -63869 -534514 48841
4: -28561 -63869 683910 48841
1: 28561 66079 -304606 48841
3: 28561 -66079 -530604 48841
2: -28561 69649 173400 48841
4: -28561 -69649 661810 48841
1: 28561 83521 -328204 48841
2: -28561 83521 213960 48841
3: 28561 -83521 -507006 48841
4: -28561 -83521 621250 48841
1: 28561 86411 -331194 48841
3: 28561 -86411 -504016 48841
1: 28561 89401 -334084 48841
3: 28561 -89401 -501126 48841
1: 28561 112999 -351526 48841
3: 28561 -112999 -483684 48841
1: 28561 116909 -353736 48841
3: 28561 -116909 -481474 48841
1: 28561 152881 -368764 48841
3: 28561 -152881 -466446 48841
2: -28561 203645 334084 48841
4: -28561 -203645 501126 48841
2: -28561 244205 347956 48841
4: -28561 -244205 487254 48841
2: -28561 266305 353736 48841
4: -28561 -266305 481474 48841
2: -28561 319345 364344 48841
4: -28561 -319345 470866 48841
2: -28561 348245 368764 48841
4: -28561 -348245 466446 48841
2: -28561 417605 376876 48841
4: -28561 -417605 458334 48841
2: -28561 692393 393040 48841
4: -28561 -692393 442170 48841
1: 28561 830297 -408612 48841
2: -28561 830297 397120 48841
3: 28561 -830297 -426598 48841
4: -28561 -830297 438090 48841
2: -28561 905437 398820 48841
4: -28561 -905437 436390 48841
4: -28917 -85683 609212 48841
3: 29104 -28561 -663255 48841
4: -29104 -28561 997339 48841
1: 29172 250563 -380081 48841
1: 29406 250563 -377208 48841
1: 29478 6591 670514 48841
3: 29478 -14739 -885391 48841
2: -29478 44217 28561 48841
3: 29478 -51207 -542997 48841
1: 29478 85683 -321912 48841
4: -29478 -120159 542997 48841
3: 29478 -191607 -441597 48841
4: -29478 -257049 469302 48841
2: -29478 574821 375687 48841
3: 29478 -665691 -415259 48841
1: 29614 83521 -318565 48841
2: -29614 83521 204321 48841
3: 29614 -142805 -451996 48841
1: 29767 15379 52598 48841
4: -29796 -103173 560235 48841
3: 30056 -28561 -636956 48841
4: -30056 -28561 971040 48841
3: 30056 -83521 -478946 48841
4: -30056 -83521 593190 48841
1: 30056 656903 -386393 48841
1: 30634 129623 -338130 48841
3: 30719 -918731 -395460 48841
1: 30758 8551 383214 48841
2: -30758 20927 -383214 48841
1: 30758 37349 -211259 48841
2: -30758 37349 -44217 48841
1: 30758 83521 -308841 48841
2: -30758 83521 194597 48841
3: 30923 -28561 -614414 48841
4: -30923 -28561 948498 48841
3: 31314 -32955 -574821 48841
3: 31473 -250563 -404248 48841
1: 31603 28561 -157216 48841
2: -31603 28561 -176868 48841
3: 31654 -977665 -383214 48841
4: -31994 -34307 830297 48841
3: 32079 -428415 -386104 48841
1: 32084 171955 -336141 48841
2: -32266 142805 260389 48841
1: 32538 250563 -342732 48841
1: 32812 199927 -334084 48841
4: -32861 -417605 399854 48841
3: 32864 -555169 -373490 48841
3: 33184 -83521 -428415 48841
4: -33184 -83521 542659 48841
4: -33813 -250563 413036 48841
3: 34391 -45461 -465426 48841
4: -34391 -125905 465426 48841
1: 34391 590993 -337688 48841
2: -34476 85683 171955 48841
2: -34476 250563 286455 48841
1: 34476 771147 -338997 48841
2: -34827 338997 298792 48841
2: -34986 98865 191607 48841
3: 35152 -83521 -401232 48841
4: -35152 -83521 515476 48841
1: 35152 990847 -334084 48841
3: 35258 -83521 -399854 48841
4: -35258 -83521 514098 48841
2: -35326 801905 319345 48841
1: 35659 4913 689520 48841
3: 36166 -28561 -501126 48841
4: -36166 -28561 835210 48841
4: -36414 -128271 439569 48841
1: 36504 4335 781456 48841
1: 37349 10985 98260 48841
3: 37349 -10985 -736950 48841
2: -37349 15379 -599386 48841
2: -37349 24167 -265302 48841
4: -37349 -24167 903992 48841
1: 37349 54925 -235824 48841
3: 37349 -54925 -402866 48841
1: 37349 83521 -264420 48841
2: -37349 83521 150176 48841
3: 37349 -83521 -374270 48841
4: -37349 -83521 488514 48841
2: -37349 169169 235824 48841
4: -37349 -169169 402866 48841
1: 37349 417605 -308360 48841
3: 37349 -417605 -330330 48841
2: -37349 584647 295178 48841
4: -37349 -584647 343512 48841
2: -37349 918731 303966 48841
4: -37349 -918731 334724 48841
2: -37518 16473 -537251 48841
3: 37856 -485537 -324258 48841
4: -37856 -485537 343910 48841
1: 38012 314171 -299693 48841
2: -38148 250563 257049 48841
2: -38454 250563 254852 48841
4: -38701 -76585 488410 48841
1: 38726 83521 -257049 48841
2: -38726 83521 142805 48841
4: -38726 -142805 404600 48841
3: 39039 -397953 -316030 48841
1: 39304 7943 215475 48841
3: 39304 -10985 -678691 48841
3: 39304 -28561 -447780 48841
4: -39304 -28561 781864 48841
2: -39304 41743 -23868 48841
4: -39304 -201433 371293 48841
1: 39304 230911 -285610 48841
3: 39304 -319345 -316368 48841
1: 39304 516295 -295477 48841
3: 39304 -830297 -308425 48841
4: -39304 -830297 319917 48841
3: 39546 -6591 -918731 48841
1: 39546 14739 -25636 48841
3: 39546 -16473 -548522 48841
1: 39546 112047 -265302 48841
3: 39546 -125229 -334084 48841
3: 39546 -250563 -317837 48841
1: 39546 280041 -287079 48841
1: 40171 38701 -195364 48841
2: -40171 132665 195364 48841
1: 40222 83521 -249613 48841
2: -40222 83521 135369 48841
1: 40834 584647 -285610 48841
3: 41067 -85683 -334084 48841
4: -41157 -250563 342732 48841
3: 41236 -83521 -333606 48841
4: -41236 -83521 447850 48841
1: 41327 28561 -159528 48841
2: -41327 28561 -174556 48841
3: 41418 -338997 -298792 48841
1: 42194 142805 -258077 48841
2: -42588 14739 -600457 48841
3: 42926 -6103 -830297 48841
4: -42926 -23375 830297 48841
1: 43134 221085 -261443 48841
1: 43654 142805 -250563 48841
1: 44013 204321 -255476 48841
4: -44083 -199927 334084 48841
3: 44217 -6591 -745212 48841
1: 44217 14739 -57122 48841
3: 44217 -33969 -361998 48841
4: -44217 -137397 361998 48841
4: -44226 -85683 417605 48841
1: 44278 14161 -48841 48841
3: 44574 -59319 -319345 48841
1: 45084 85683 -229755 48841
1: 45084 250563 -252655 48841
4: -45084 -257049 313276 48841
4: -45084 -751689 281216 48841
4: -45266 -171955 336141 48841
3: 45461 -95081 -293046 48841
4: -45461 -406045 293046 48841
2: -45951 362505 225420 48841
3: 45968 -28561 -358649 48841
4: -45968 -28561 692733 48841
3: 45968 -83521 -293384 48841
4: -45968 -83521 407628 48841
1: 46137 5457 255476 48841
1: 46137 6591 167042 48841
2: -46137 24021 -255476 48841
4: -46784 -63713 447083 48841
3: 46818 -30927 -341887 48841
4: -46818 -140439 341887 48841
3: 47294 -28561 -343910 48841
4: -47294 -28561 677994 48841
1: 48334 85255 -217906 48841
3: 48334 -289867 -255255 48841
2: -48334 415871 217906 48841
3: 48334 -648115 -250563 48841
1: 48841 28561 -160684 48841
2: -48841 28561 -173400 48841
3: 48841 -28561 -327726 48841
4: -48841 -28561 661810 48841
1: 48841 83521 -215644 48841
2: -48841 83521 101400 48841
3: 48841 -83521 -272766 48841
4: -48841 -83521 387010 48841
2: -48841 142805 160684 48841
4: -48841 -142805 327726 48841
2: -48841 417605 215644 48841
4: -48841 -417605 272766 48841
3: 49179 -4335 -781456 48841
1: 49764 250563 -230685 48841
3: 50024 -4913 -689520 48841
4: -50258 -885391 250563 48841
1: 50286 250563 -228488 48841
4: -51714 -250563 276653 48841
1: 51714 428415 -225998 48841
1: 52598 83521 -204321 48841
2: -52598 83521 90077 48841
1: 52598 314171 -220796 48841
4: -52728 -467961 250563 48841
4: -52728 -784329 240737 48841
4: -53703 -85683 353736 48841
4: -53742 -44217 476918 48841
1: 53754 771147 -219640 48841
1: 53911 66181 -195364 48841
2: -53911 434945 195364 48841
3: 53924 -83521 -241670 48841
4: -53924 -83521 355914 48841
1: 54043 28561 -161296 48841
2: -54043 28561 -172788 48841
1: 54043 34391 -171366 48841
3: 54043 -830297 -222742 48841
4: -54043 -830297 234234 48841
3: 54621 -21801 -293046 48841
4: -54621 -149565 293046 48841
1: 55199 274625 -210392 48841
4: -55601 -122825 304538 48841
4: -56069 -967861 224094 48841
4: -56316 -221085 261443 48841
2: -57086 142805 132651 48841
1: 57122 2483 334084 48841
3: 57122 -2483 -751689 48841
1: 57122 2873 260389 48841
3: 57122 -2873 -677994 48841
1: 57122 3247 206346 48841
3: 57122 -3247 -623951 48841
1: 57122 3757 149991 48841
3: 57122 -3757 -567596 48841
