Command line:- ../do_t 265837 1000000
1: 14641 153283 57122 265837
1: 15972 155727 -371293 265837
2: -25168 161051 -742586 265837
1: 43923 128271 856830 265837
1: 50578 142805 -172887 265837
1: 83486 102487 975468 265837
2: -87846 164307 -742586 265837
1: 102487 154297 -799708 265837
1: 108836 97163 628342 265837
1: 114244 102487 341549 265837
1: 117128 91091 714025 265837
1: 117128 120835 -204321 265837
1: 117128 149435 -742586 265837
1: 117128 157339 -856830 265837
2: -135762 204321 -120835 265837
2: -163592 161051 -856830 265837
1: 171366 131769 -638651 265837
1: 175692 61347 913952 265837
1: 175692 85683 83148 265837
2: -175692 320931 571220 265837
1: 195052 102487 -371293 265837
2: -204974 485537 866463 265837
1: 223608 85683 -288145 265837
2: -234256 314171 292708 265837
1: 245388 43923 571220 265837
1: 263538 72501 -340535 265837
2: -263538 270231 26364 265837
1: 307461 85683 -659438 265837
2: -308087 512435 514098 265837
1: 308256 203643 -942513 265837
2: -311454 171699 -742586 265837
1: 314171 102487 -753402 265837
2: -314171 371293 260876 265837
2: -314171 863819 753402 265837
2: -320771 371293 247676 265837
1: 342732 43923 -504972 265837
1: 351384 552123 -971074 265837
1: 351384 771147 -980876 265837
2: -355212 219615 -371293 265837
1: 363363 59895 -742586 265837
1: 365378 525745 -942513 265837
1: 371293 6655 619190 265837
1: 371293 14641 -237640 265837
1: 371293 28561 -585640 265837
1: 371293 33275 -637494 265837
1: 371293 73205 -808860 265837
1: 371293 142805 -878460 265837
1: 371293 314171 -918390 265837
2: -371293 314171 18634 265837
3: 371293 -314171 -984940 265837
1: 371293 366025 -923104 265837
3: 371293 -366025 -980226 265837
1: 371293 714025 -937024 265837
3: 371293 -714025 -966306 265837
2: -371293 933031 637494 265837
1: 383328 32955 -749177 265837
3: 388869 -131769 -935922 265837
1: 395307 8151 -742586 265837
3: 395307 -61347 -913952 265837
2: -395307 823875 549250 265837
1: 396638 28561 -864435 265837
1: 398164 102487 -885391 265837
3: 399854 -14641 -857168 265837
3: 401962 -371293 -876018 265837
1: 403572 43923 -913952 265837
3: 404261 -14641 -742586 265837
3: 407628 -307461 -856830 265837
3: 409948 -2405 742586 265837
3: 409948 -7865 -371293 265837
2: -409948 173771 -742586 265837
3: 409948 -406445 -852436 265837
3: 409948 -756613 -856830 265837
3: 424589 -13013 -171366 265837
3: 424589 -95953 -742586 265837
1: 424589 134017 -896376 265837
2: -424589 633919 399854 265837
1: 428582 83317 -942513 265837
3: 430287 -131769 -742586 265837
3: 443223 -259545 -742586 265837
3: 448188 -131769 -670085 265837
3: 456976 -775973 -750022 265837
1: 467961 922383 -777738 265837
1: 468512 314171 -821171 265837
2: -468512 314171 -78585 265837
3: 477763 -14641 856830 265837
3: 481822 -232037 -628342 265837
1: 508442 640211 -742586 265837
3: 514098 -43923 34645 265837
1: 521378 512435 -742586 265837
3: 527076 -33033 371293 265837
1: 527076 476619 -742586 265837
1: 527076 507507 -738192 265837
3: 535392 -307461 -542659 265837
3: 536068 -366025 -560235 265837
3: 541717 -26741 742586 265837
1: 547404 395307 -742586 265837
2: -548372 340535 -72501 265837
1: 556358 142805 -915473 265837
1: 556358 372515 -742586 265837
3: 563134 -161051 -371293 265837
3: 569668 -28561 864435 265837
3: 582978 -32955 749177 265837
1: 588302 320771 -742586 265837
2: -614922 362505 -68107 265837
1: 614922 603837 -656903 265837
1: 624286 248897 -771147 265837
2: -628342 248897 -365885 265837
1: 628342 278179 -747994 265837
3: 628342 -278179 -376701 265837
1: 628342 371293 -701437 265837
2: -628342 371293 -59895 265837
3: 628342 -371293 -423258 265837
3: 629563 -142805 -198406 265837
1: 641542 371293 -694837 265837
2: -641542 371293 -66495 265837
1: 642873 681915 -628342 265837
3: 658086 -131769 -114244 265837
4: -661507 -714025 851422 265837
1: 666831 599781 -624624 265837
3: 673486 -375947 -371293 265837
1: 673486 767429 -599781 265837
3: 689458 -68107 362505 265837
3: 702768 -72501 340535 265837
3: 702768 -169845 -142805 265837
3: 710307 -43923 913952 265837
3: 714363 -658845 -399854 265837
3: 717409 -314171 -292708 265837
3: 726726 -555027 -371293 265837
1: 742586 314171 -684134 265837
2: -742586 314171 -215622 265837
3: 742586 -314171 -267531 265837
1: 742586 416603 -632918 265837
3: 742586 -416603 -318747 265837
3: 742698 -85683 288145 265837
1: 750684 140439 -942513 265837
3: 761332 -55781 742586 265837
2: -761332 178475 -742586 265837
2: -771147 219615 -518154 265837
1: 775973 593021 -571220 265837
3: 790614 -926211 -371293 265837
3: 803924 -371293 -247676 265837
2: -814572 428415 -57629 265837
3: 819896 -90493 371293 265837
2: -819896 261859 -371293 265837
1: 834537 231231 -742586 265837
3: 834537 -942513 -345098 265837
3: 849178 -120835 204321 265837
1: 849178 251641 -714025 265837
1: 879307 688127 -514098 265837
2: -903136 288827 -314171 265837
3: 915728 -142805 172887 265837
1: 925613 424589 -571220 265837
1: 933218 366025 -599781 265837
1: 942513 131769 -993720 265837
3: 942513 -658845 -251134 265837
3: 945373 -73205 742586 265837
4: -968877 -331419 966680 265837
4: -971074 -629563 680563 265837
1: 976833 219615 -742586 265837
2: -981552 395307 -142805 265837
