Command line:- ../do_t 594473 1000000
2: -2312 358039 918731 594473
2: -181203 395307 -835210 594473
2: -319923 570999 835210 594473
1: 351384 191607 643603 594473
1: 395307 250563 -927690 594473
2: -629563 525691 -442170 594473
1: 658342 126445 -702559 594473
2: -658342 839861 702559 594473
1: 668168 102487 -337263 594473
1: 702559 102487 -658342 594473
2: -702559 863819 658342 594473
1: 751689 43923 646782 594473
2: -761332 918731 650539 594473
3: 918731 -14641 -503438 594473
2: -918731 980947 503438 594473
2: -989536 688127 -167042 594473
