Command line:- ../do_t 2401 1000000
2: -11 1225 -470596 2401
1: 14 1025 823543 2401
2: -14 1033 -823543 2401
1: 24 6615 -941192 2401
3: 31 -117649 -941094 2401
4: -31 -117649 941290 2401
1: 32 16807 -824229 2401
2: -32 16807 822857 2401
3: 32 -31801 -941192 2401
4: -32 -191737 907578 2401
3: 32 -290521 -905177 2401
2: -34 3773 521017 2401
1: 34 49945 -823543 2401
2: -34 50897 823543 2401
2: -36 36015 768320 2401
3: 36 -49917 -823543 2401
4: -36 -50925 823543 2401
2: -37 6517 605052 2401
3: 38 -16807 -822857 2401
4: -38 -16807 824229 2401
3: 39 -36015 -768320 2401
2: -39 151263 731962 2401
3: 41 -348929 -705894 2401
4: -41 -356965 705894 2401
1: 46 187621 -621859 2401
4: -48 -21609 641067 2401
2: -51 50421 548800 2401
1: 54 5145 -386561 2401
3: 54 -50421 -548800 2401
1: 57 20433 -470596 2401
3: 58 -6517 -605052 2401
2: -58 27587 470596 2401
3: 59 -3185 -705894 2401
2: -61 60025 460992 2401
3: 61 -232897 -475398 2401
1: 61 346969 -470596 2401
2: -61 358925 470596 2401
2: -62 833 -352947 2401
3: 62 -117649 -470498 2401
4: -62 -117649 470694 2401
3: 64 -60025 -460992 2401
4: -67 -15631 470596 2401
2: -68 8771 352947 2401
1: 68 458591 -422576 2401
1: 68 621859 -422919 2401
4: -71 -271313 408170 2401
3: 72 -186249 -403368 2401
1: 74 285719 -387590 2401
1: 74 996415 -388962 2401
3: 76 -3773 -521017 2401
4: -78 -1617 705894 2401
2: -78 32781 352947 2401
3: 82 -344911 -352947 2401
4: -82 -360983 352947 2401
3: 84 -1005 -823543 2401
4: -84 -1053 823543 2401
2: -86 84035 329280 2401
4: -86 -505925 336140 2401
1: 87 4851 -235298 2401
2: -88 2303 117649 2401
3: 89 -84035 -329280 2401
1: 94 7889 -252105 2401
1: 94 104615 -302526 2401
1: 94 588245 -305907 2401
4: -96 -5145 386561 2401
1: 97 14749 -268912 2401
1: 102 50421 -274743 2401
1: 107 823543 -268926 2401
2: -107 823543 268898 2401
1: 108 2499 -117649 2401
4: -108 -50421 274743 2401
1: 108 986811 -266511 2401
2: -113 19159 235298 2401
1: 114 478485 -252105 2401
4: -118 -14749 268912 2401
1: 121 117649 -235396 2401
2: -121 117649 235200 2401
1: 122 340991 -235298 2401
2: -122 364903 235298 2401
3: 123 -340893 -235298 2401
4: -123 -365001 235298 2401
3: 124 -117649 -235200 2401
4: -124 -117649 235396 2401
4: -132 -19257 235298 2401
2: -132 19551 201684 2401
1: 132 64827 -213689 2401
2: -134 10633 184877 2401
4: -136 -1225 470596 2401
4: -136 -7889 252105 2401
4: -138 -64827 213689 2401
1: 142 215747 -201684 2401
2: -144 554631 199626 2401
3: 153 -19551 -201684 2401
3: 158 -4753 -235298 2401
2: -166 46991 168070 2401
2: -171 517587 168070 2401
3: 176 -10633 -184877 2401
1: 183 352947 -156898 2401
2: -186 180075 153664 2401
1: 214 823543 -134470 2401
2: -214 823543 134442 2401
4: -232 -833 352947 2401
1: 242 117649 -117747 2401
2: -242 117649 117551 2401
1: 244 329035 -117649 2401
2: -244 376859 117649 2401
3: 246 -328839 -117649 2401
4: -246 -377055 117649 2401
3: 248 -117649 -117551 2401
4: -248 -117649 117747 2401
2: -261 252105 109760 2401
3: 264 -252105 -109760 2401
1: 281 78547 -100842 2401
2: -283 156751 100842 2401
1: 312 151263 -91581 2401
4: -318 -151263 91581 2401
