Command line:- ../do_t 3757 1000000
2: -26 2197 -83521 3757
1: 26 2873 -594473 3757
2: -34 3887 864688 3757
1: 39 2091 127738 3757
1: 39 3549 -668168 3757
1: 46 4913 -836043 3757
2: -46 4913 824551 3757
1: 51 1521 648516 3757
2: -52 2023 -169065 3757
2: -52 2975 319345 3757
2: -52 5915 835210 3757
1: 53 8381 -976820 3757
2: -66 13923 894166 3757
1: 67 8177 -766428 3757
1: 68 1703 319345 3757
2: -68 1859 -235824 3757
1: 68 8515 -766428 3757
2: -68 8723 766428 3757
1: 68 22139 -933470 3757
4: -71 -424541 999362 3757
1: 72 8619 -727124 3757
2: -72 659787 976820 3757
3: 73 -359125 -972774 3757
4: -73 -875381 969306 3757
2: -74 54587 913818 3757
1: 74 83521 -928317 3757
2: -74 83521 927641 3757
1: 74 447083 -948974 3757
1: 78 1521 417605 3757
1: 78 2601 -131495 3757
1: 78 14535 -766428 3757
2: -78 14943 766428 3757
3: 78 -25857 -982600 3757
1: 78 28899 -835210 3757
3: 78 -44217 -950300 3757
1: 78 49419 -864110 3757
1: 78 129285 -889253 3757
3: 78 -144495 -918731 3757
2: -78 146523 890698 3757
4: -78 -148551 918731 3757
1: 78 221085 -895713 3757
3: 78 -247095 -912951 3757
2: -78 250563 896558 3757
4: -78 -254031 912951 3757
1: 78 439569 -900235 3757
3: 78 -491283 -908905 3757
1: 78 751689 -902135 3757
3: 78 -840123 -907205 3757
2: -81 545343 867646 3757
1: 82 63869 -830739 3757
2: -82 63869 829855 3757
4: -82 -244205 868734 3757
1: 84 188751 -830297 3757
2: -84 194463 830297 3757
3: 86 -188683 -830297 3757
4: -86 -194531 830297 3757
1: 88 5915 -501126 3757
3: 88 -53573 -835210 3757
3: 88 -63869 -829855 3757
4: -88 -63869 830739 3757
1: 91 2873 -176868 3757
2: -91 2873 157216 3757
3: 91 -14501 -894166 3757
4: -91 -14977 894166 3757
3: 91 -83521 -796146 3757
4: -91 -83521 796822 3757
4: -92 -8381 976820 3757
4: -92 -416585 771341 3757
2: -96 146523 723656 3757
3: 98 -128027 -732615 3757
3: 99 -146523 -723656 3757
2: -101 20111 619038 3757
1: 102 1209 574821 3757
1: 102 3549 -260389 3757
2: -102 4563 343910 3757
1: 102 8463 -510952 3757
2: -102 8775 510952 3757
1: 102 15717 -594473 3757
4: -102 -22815 761515 3757
1: 102 110019 -677994 3757
2: -102 114075 677994 3757
1: 102 250563 -685802 3757
3: 104 -6253 -918731 3757
3: 104 -10693 -819026 3757
1: 104 14467 -574821 3757
2: -104 15011 574821 3757
3: 104 -106301 -692733 3757
1: 104 143819 -668168 3757
2: -104 149227 668168 3757
3: 104 -181781 -686868 3757
1: 104 245939 -672503 3757
2: -104 255187 672503 3757
3: 106 -83521 -683436 3757
4: -106 -83521 684112 3757
4: -107 -319345 664326 3757
1: 108 2535 -83521 3757
2: -108 14739 551616 3757
3: 108 -47685 -683774 3757
4: -108 -78897 672503 3757
2: -112 12155 510952 3757
2: -112 54043 603330 3757
4: -112 -302005 634933 3757
2: -112 927979 628575 3757
3: 114 -4563 -918731 3757
3: 116 -22477 -668168 3757
2: -117 8619 442170 3757
1: 117 14433 -510952 3757
2: -117 15045 510952 3757
4: -117 -146523 612680 3757
3: 117 -245361 -608634 3757
4: -117 -255765 608634 3757
4: -118 -8177 766428 3757
1: 119 9971 -461822 3757
3: 119 -83521 -608738 3757
4: -119 -83521 609414 3757
4: -121 -83317 599386 3757
2: -122 8281 417605 3757
2: -122 363545 574821 3757
4: -123 -8619 727124 3757
3: 124 -4913 -824551 3757
4: -124 -4913 836043 3757
2: -126 191607 553384 3757
