Command line:- ../do_t 410839 1000000
1: 2873 244783 685464 410839
1: 9537 240669 742586 410839
2: -19074 257049 501930 410839
2: -22542 253011 -371293 410839
1: 28798 229177 742586 410839
2: -34969 261443 87880 410839
1: 42471 238425 -742586 410839
2: -47311 280709 971074 410839
2: -49368 257049 -611949 410839
1: 61516 207757 933725 410839
2: -74052 259233 -742586 410839
1: 80223 200277 742586 410839
2: -83369 302005 742586 410839
1: 85683 219351 -319748 410839
2: -94809 314721 856830 410839
2: -100776 314721 742586 410839
2: -104907 257049 -983242 410839
2: -104907 284427 -114244 410839
1: 109021 199927 114920 410839
2: -114244 273581 -502775 410839
2: -114244 302005 239811 410839
1: 139876 186745 123032 410839
2: -145002 314721 188942 410839
1: 149396 174845 384475 410839
2: -154128 314721 114244 410839
1: 178959 146523 913952 410839
1: 187561 142805 903474 410839
2: -197899 421685 971074 410839
1: 209814 137241 742586 410839
2: -209814 298623 -428415 410839
2: -209814 362505 355914 410839
2: -225709 371293 347490 410839
1: 242726 142805 160888 410839
2: -244783 314171 -331916 410839
1: 256542 111843 942513 410839
2: -256542 271371 -942513 410839
2: -257499 306735 -456976 410839
2: -260832 314721 -371293 410839
2: -267036 316173 -371293 410839
1: 279752 109681 685464 410839
1: 279752 134017 13182 410839
2: -279752 481481 771147 410839
2: -279752 485537 789906 410839
2: -289666 310607 -485537 410839
2: -292094 371293 61880 410839
1: 314171 174845 -829790 410839
2: -314171 371293 -6358 410839
2: -314171 384659 87204 410839
1: 314721 109005 285610 410839
1: 319917 104907 342732 410839
2: -327522 314721 -514098 410839
2: -349206 557481 742586 410839
1: 368082 77163 656903 410839
2: -368082 306051 -656903 410839
2: -371293 314171 -584936 410839
2: -371293 485537 423742 410839
1: 377884 98549 -72501 410839
1: 384813 71961 628342 410839
2: -384813 311253 -628342 410839
2: -394944 619905 742586 410839
1: 397001 76895 298792 410839
2: -399854 380545 -143650 410839
1: 419628 94809 -342732 410839
2: -419628 336141 -467961 410839
2: -425408 793793 942513 410839
2: -451418 371293 -280852 410839
1: 456976 41905 961103 410839
2: -456976 282353 -961103 410839
1: 458832 78897 -371293 410839
2: -466323 734349 742586 410839
1: 470327 45373 514098 410839
2: -470327 337841 -514098 410839
1: 485537 34969 860886 410839
2: -485537 371293 -325006 410839
1: 489566 37349 615160 410839
2: -489566 314171 -703209 410839
1: 490776 85833 -714025 410839
1: 491062 34969 742586 410839
2: -500916 314721 -707434 410839
1: 510136 28561 804440 410839
2: -514098 302379 -813059 410839
1: 522886 34969 109850 410839
2: -530706 371943 -371293 410839
1: 531674 22253 826072 410839
2: -531674 302005 -826072 410839
2: -554268 314721 -742586 410839
1: 559504 28561 -309439 410839
2: -559504 485537 47320 410839
2: -568854 524535 142805 410839
1: 580346 34969 -856830 410839
2: -584188 371293 -423657 410839
2: -621751 331177 -672282 410839
2: -628342 371293 -457776 410839
3: 629442 -6591 -268034 410839
3: 629442 -7293 -371293 410839
3: 634644 -4719 742586 410839
3: 643841 -28561 -804440 410839
3: 664411 -12155 742586 410839
3: 664411 -37349 -615160 410839
3: 676753 -109343 -971074 410839
3: 685464 -129591 -968201 410839
3: 703494 -146523 -913952 410839
3: 705738 -51909 -371293 410839
3: 711828 -104907 -753571 410839
3: 711997 -211871 -971074 410839
3: 721344 -115071 -742586 410839
2: -734349 328185 -742586 410839
2: -734349 652509 197730 410839
3: 740389 -232441 -896376 410839
3: 742586 -28561 874225 410839
3: 742586 -33235 591448 410839
3: 742586 -34969 505765 410839
3: 742586 -47311 77350 410839
3: 742586 -73117 -351065 410839
3: 742586 -142805 -734349 410839
3: 742586 -174845 -808041 410839
3: 742586 -236555 -893724 410839
2: -742586 314171 -829719 410839
3: 742586 -314171 -953700 410839
2: -742586 357493 -591448 410839
3: 742586 -365585 -979407 410839
2: -742586 485537 -135762 410839
3: 743886 -30855 742586 410839
2: -744634 381095 -485537 410839
3: 752726 -174845 -771147 410839
3: 756976 -76895 -298792 410839
2: -769318 377377 -514098 410839
2: -769318 949949 456976 410839
2: -769626 430899 -314171 410839
3: 775489 -37859 742586 410839
2: -775489 330905 -742586 410839
3: 781456 -47311 428415 410839
3: 787644 -104907 -371293 410839
3: 793962 -104907 -342732 410839
3: 808622 -793793 -942513 410839
3: 826072 -55199 531674 410839
3: 832898 -143143 -399854 410839
3: 839256 -217503 -593190 410839
3: 839256 -341055 -742586 410839
2: -847704 314721 -856830 410839
3: 856596 -154275 -371293 410839
3: 858858 -48807 971074 410839
2: -858858 296769 -971074 410839
3: 867867 -425799 -742586 410839
3: 873647 -445159 -742586 410839
3: 890802 -78897 371293 410839
3: 896376 -524535 -740389 410839
3: 899756 -969595 -828269 410839
2: -902836 371293 -595023 410839
3: 911251 -142805 -160888 410839
3: 915552 -639327 -749177 410839
3: 923593 -542659 -706758 410839
3: 940654 -100861 257049 410839
2: -940654 484075 -257049 410839
3: 940984 -433823 -628342 410839
3: 942513 -944163 -771654 410839
3: 944163 -71643 742586 410839
3: 944163 -94809 342732 410839
3: 944163 -775047 -742586 410839
3: 962676 -906015 -742586 410839
3: 966416 -935935 -742586 410839
2: -971074 371293 -617100 410839
3: 971074 -371293 -536877 410839
2: -971074 594473 -59150 410839
3: 971074 -664411 -683436 410839
3: 982311 -296595 -435006 410839
