Command line:- ../do_t 847 1000000
1: 1 539 -207636 847
2: -1 539 202312 847
2: -2 385 -577654 847
1: 2 413 409948 847
1: 2 473 130438 847
1: 2 539 -105149 847
2: -2 539 99825 847
2: -2 605 284592 847
1: 2 649 -391314 847
1: 2 847 -719103 847
2: -2 847 715715 847
1: 3 363 474320 847
2: -3 693 316778 847
1: 3 1155 -670824 847
1: 3 1911 -878460 847
1: 3 2145 -913066 847
1: 3 2541 -957110 847
1: 4 833 -351384 847
1: 4 1309 -549703 847
1: 4 2057 -675906 847
1: 4 2533 -717409 847
2: -4 2549 717409 847
1: 4 5929 -820138 847
2: -4 5929 819654 847
1: 4 7301 -834537 847
3: 4 -9163 -946341 847
1: 4 9317 -848001 847
2: -4 9317 847693 847
1: 4 11473 -857164 847
3: 4 -14399 -928312 847
1: 4 14641 -865732 847
2: -4 14641 865536 847
3: 4 -17731 -922383 847
4: -4 -17843 922383 847
1: 4 18029 -871563 847
3: 4 -22627 -916839 847
3: 4 -27863 -913066 847
4: -4 -28039 913066 847
3: 4 -65219 -903727 847
4: -4 -65219 903771 847
3: 4 -80311 -902418 847
1: 4 100793 -892254 847
3: 4 -102487 -901194 847
4: -4 -102487 901222 847
1: 4 124117 -893101 847
2: -4 124901 893101 847
3: 4 -126203 -900361 847
1: 4 158389 -893893 847
1: 4 195041 -894432 847
2: -4 196273 894432 847
3: 4 -198319 -899052 847
1: 4 248897 -894936 847
1: 4 306493 -895279 847
2: -4 308429 895279 847
1: 4 717409 -896128 847
2: -4 717409 896124 847
1: 4 883421 -896247 847
2: -6 363 -243089 847
1: 6 441 87846 847
2: -6 759 195657 847
2: -6 777 204974 847
1: 6 1089 -320166 847
4: -6 -1221 847847 847
4: -6 -1617 786621 847
3: 6 -2529 -717409 847
2: -6 2541 477708 847
4: -6 -2553 717409 847
4: -6 -3381 688127 847
4: -6 -3993 674289 847
3: 6 -4851 -660176 847
2: -6 5313 540386 847
2: -6 5439 541717 847
1: 6 7623 -558173 847
4: -6 -8349 634403 847
4: -6 -8547 633556 847
3: 6 -11979 -623084 847
2: -6 13431 575113 847
3: 6 -17703 -614922 847
2: -6 17787 580679 847
4: -6 -17871 614922 847
1: 6 27819 -586971 847
4: -6 -27951 608762 847
2: -6 28083 586971 847
2: -6 37191 589633 847
2: -6 43923 590891 847
