Command line:- ../do_t 3553 1000000
1: 6 1989 742577 3553
2: -8 2023 -436810 3553
1: 11 2057 196384 3553
2: -11 2057 -220932 3553
1: 11 2299 -428298 3553
2: -11 2299 406334 3553
1: 13 2527 -769318 3553
1: 17 1805 658240 3553
1: 17 2299 -281010 3553
2: -17 2299 259046 3553
1: 17 2375 -390830 3553
2: -18 1815 -625974 3553
1: 19 2057 108528 3553
2: -19 2057 -133076 3553
1: 19 2431 -419254 3553
1: 22 1615 902462 3553
1: 22 1805 505461 3553
2: -22 2023 -166782 3553
1: 22 2057 92055 3553
2: -22 2057 -116603 3553
2: -22 2261 152779 3553
1: 22 2299 -219640 3553
2: -22 2299 197676 3553
2: -22 2363 270028 3553
2: -22 2527 438702 3553
2: -22 2641 543609 3553
1: 28 3179 -750519 3553
2: -28 3179 734635 3553
1: 32 4199 -977075 3553
2: -33 1425 -966416 3553
1: 33 2907 -518738 3553
2: -33 3315 675070 3553
1: 34 1463 831402 3553
1: 34 1691 468996 3553
1: 34 2023 87362 3553
1: 34 2299 -145996 3553
2: -34 2299 124032 3553
1: 34 2527 -300322 3553
1: 34 3179 -619476 3553
2: -34 3179 603592 3553
1: 34 3971 -866184 3553
2: -34 3971 853468 3553
2: -36 3723 742577 3553
2: -38 1445 -806949 3553
2: -38 1805 -314721 3553
2: -38 1921 -195415 3553
1: 38 2057 48127 3553
2: -38 2057 -72675 3553
1: 38 3179 -555104 3553
2: -38 3179 539220 3553
1: 38 3971 -775676 3553
2: -38 3971 762960 3553
1: 42 3249 -524535 3553
2: -43 1805 -279752 3553
1: 44 2299 -115311 3553
2: -44 2299 93347 3553
1: 44 3751 -625974 3553
1: 44 5491 -882189 3553
2: -44 5491 872993 3553
1: 48 3927 -607563 3553
2: -49 5797 810084 3553
1: 51 5643 -774554 3553
2: -51 6897 851428 3553
1: 52 5491 -747175 3553
2: -52 5491 737979 3553
2: -54 6171 760988 3553
2: -57 1377 -625328 3553
1: 57 6105 -724812 3553
2: -57 6237 724812 3553
1: 57 9435 -859826 3553
2: -57 9639 859826 3553
1: 57 13431 -933470 3553
1: 57 20757 -994840 3553
2: -58 3025 312987 3553
1: 62 6137 -668525 3553
2: -62 6137 660297 3553
1: 62 7315 -724812 3553
2: -63 18411 884510 3553
1: 63 181203 -990242 3553
2: -64 4807 543609 3553
1: 66 1083 902836 3553
2: -66 1089 -938961 3553
1: 66 1479 405042 3553
2: -66 2601 162811 3553
2: -66 3249 321079 3553
1: 66 16473 -834119 3553
2: -66 18639 845614 3553
2: -66 20691 856596 3553
1: 66 28101 -884697 3553
2: -66 49419 914584 3553
4: -66 -55233 993718 3553
1: 66 67881 -926687 3553
3: 66 -75867 -982889 3553
1: 66 115797 -938961 3553
2: -66 118701 938961 3553
2: -66 283509 949069 3553
1: 66 312987 -949916 3553
2: -66 314721 949791 3553
4: -66 -316863 962863 3553
4: -66 -351747 962217 3553
2: -66 354141 950521 3553
2: -66 393129 951099 3553
3: 66 -477717 -960564 3553
1: 66 533919 -952578 3553
2: -66 938961 954151 3553
3: 67 -664411 -945060 3553
4: -67 -664411 945136 3553
1: 68 2299 -78489 3553
2: -68 2299 56525 3553
1: 68 3179 -313709 3553
2: -68 3179 297825 3553
1: 68 3971 -436271 3553
2: -68 3971 423555 3553
1: 68 5491 -572451 3553
2: -68 5491 563255 3553
2: -68 11495 753882 3553
2: -68 15367 797810 3553
2: -68 15895 802142 3553
2: -68 19855 827288 3553
2: -68 26543 852720 3553
2: -68 27455 855228 3553
3: 68 -34969 -984086 3553
4: -68 -34969 985530 3553
2: -68 36703 873620 3553
3: 68 -43681 -972944 3553
4: -68 -43681 974100 3553
2: -68 45847 884510 3553
3: 68 -60401 -960564 3553
4: -68 -60401 961400 3553
1: 68 74899 -902139 3553
2: -68 76835 902139 3553
3: 68 -104329 -946946 3553
4: -68 -104329 947430 3553
1: 68 129371 -913121 3553
2: -68 132715 913121 3553
4: -68 -174845 939683 3553
1: 68 178891 -917301 3553
2: -68 183515 917301 3553
4: -68 -218405 937397 3553
1: 68 223459 -919479 3553
2: -68 229235 919479 3553
4: -68 -291973 935085 3553
4: -68 -302005 934857 3553
4: -68 -403733 933185 3553
4: -68 -504317 932195 3553
4: -68 -521645 932063 3553
1: 68 664411 -925281 3553
2: -68 664411 925205 3553
4: -68 -697357 931095 3553
2: -69 1083 -909194 3553
1: 69 2601 -174724 3553
4: -69 -38247 966416 3553
1: 71 43681 -846192 3553
2: -71 43681 845036 3553
3: 71 -454597 -893114 3553
2: -72 14127 742577 3553
3: 72 -16473 -988570 3553
1: 72 53295 -842061 3553
2: -72 80223 853043 3553
4: -72 -202521 886006 3553
1: 72 607767 -873620 3553
1: 72 759183 -874225 3553
1: 74 2783 -208658 3553
4: -74 -20009 945098 3553
1: 76 1343 468996 3553
1: 76 2023 32186 3553
1: 76 2527 -139876 3553
1: 76 3179 -281523 3553
2: -76 3179 265639 3553
1: 76 3971 -391017 3553
2: -76 3971 378301 3553
1: 76 6083 -543609 3553
2: -76 6259 543609 3553
1: 76 9559 -647938 3553
1: 76 14399 -709308 3553
3: 76 -14773 -948651 3553
3: 76 -22253 -908941 3553
