Command line:- ../do_t 4693 1000000
2: -13 2527 -985530 4693
2: -13 2945 356668 4693
2: -26 3211 507566 4693
1: 52 3211 -274360 4693
2: -52 3211 246924 4693
1: 57 1911 891670 4693
1: 57 3549 -411540 4693
1: 78 3249 -201799 4693
2: -78 4161 445835 4693
2: -78 9633 994555 4693
1: 91 6859 -719758 4693
2: -91 6859 706914 4693
2: -93 16245 976144 4693
1: 104 1843 535002 4693
1: 104 1859 521284 4693
1: 104 3211 -144039 4693
2: -104 3211 116603 4693
1: 104 3971 -319124 4693
1: 104 6859 -630591 4693
2: -104 6859 617747 4693
2: -108 2535 -130321 4693
1: 113 427063 -968202 4693
3: 114 -123201 -987696 4693
4: -114 -127257 987696 4693
2: -114 390963 958906 4693
1: 117 5415 -459914 4693
1: 117 102885 -915876 4693
4: -117 -183027 955928 4693
3: 117 -384465 -947986 4693
4: -117 -397461 947986 4693
2: -118 8645 624169 4693
2: -118 147649 915135 4693
2: -118 445835 927238 4693
2: -119 37183 854126 4693
2: -123 20577 770640 4693
2: -123 707655 891670 4693
1: 126 11913 -671099 4693
2: -126 239343 863512 4693
3: 127 -97565 -891670 4693
3: 129 -239343 -863512 4693
2: -129 780273 850516 4693
3: 132 -16245 -976144 4693
1: 132 28899 -754490 4693
1: 133 122863 -809362 4693
2: -133 127595 809362 4693
1: 134 912247 -819312 4693
4: -136 -871093 812383 4693
1: 138 9633 -569297 4693
4: -138 -24453 891670 4693
2: -138 471105 793117 4693
2: -141 267501 772616 4693
4: -143 -41743 823080 4693
3: 143 -179309 -781926 4693
4: -143 -186745 781926 4693
4: -143 -651605 773474 4693
3: 144 -267501 -772616 4693
4: -147 -549081 753046 4693
3: 148 -574769 -747631 4693
3: 152 -122525 -740772 4693
4: -152 -127933 740772 4693
3: 152 -651605 -727545 4693
2: -156 4563 260642 4693
2: -156 9747 497458 4693
3: 156 -20121 -802503 4693
4: -156 -21033 802503 4693
1: 156 183027 -695286 4693
1: 156 390963 -700934 4693
3: 162 -20577 -770640 4693
1: 162 66417 -651605 4693
3: 166 -404681 -667888 4693
4: -167 -624169 662454 4693
1: 168 4563 -260642 4693
2: -168 390963 650650 4693
2: -168 487227 651605 4693
1: 169 1729 384104 4693
1: 169 1963 260642 4693
1: 169 2527 57038 4693
1: 169 2869 -27436 4693
1: 169 4693 -270028 4693
2: -169 4693 251256 4693
1: 169 6859 -390526 4693
2: -169 6859 377682 4693
3: 169 -6859 -912684 4693
4: -169 -6859 925528 4693
1: 169 13741 -521284 4693
3: 169 -13741 -781926 4693
2: -169 14417 521284 4693
4: -169 -14417 781926 4693
1: 169 20083 -562438 4693
3: 169 -20083 -740772 4693
2: -169 21071 562438 4693
4: -169 -21071 740772 4693
1: 169 32851 -597094 4693
3: 169 -32851 -706116 4693
1: 169 37297 -603592 4693
3: 169 -37297 -699618 4693
1: 169 48013 -614308 4693
3: 169 -48013 -688902 4693
1: 169 54511 -618754 4693
3: 169 -54511 -684456 4693
1: 169 89167 -631522 4693
2: -169 89167 630534 4693
3: 169 -89167 -671688 4693
4: -169 -89167 672676 4693
1: 169 130321 -637864 4693
2: -169 130321 637188 4693
3: 169 -130321 -665346 4693
