Command line:- ../do_t 221221 1000000
1: 2704 130339 910910 221221
1: 4046 133003 -858858 221221
2: -4046 133705 -292201 221221
2: -4046 136609 999635 221221
1: 4114 131495 -184548 221221
1: 4394 129115 802230 221221
1: 4394 131285 -131495 221221
2: -4394 136367 766428 221221
1: 4851 129183 628342 221221
1: 5929 131495 -355914 221221
2: -6188 136367 336141 221221
1: 6358 129623 168168 221221
1: 8619 127449 408980 221221
2: -11011 142805 882028 221221
2: -11858 133679 -586092 221221
2: -12168 139587 286286 221221
1: 12342 128037 -37349 221221
1: 12584 124355 522886 221221
1: 13182 127449 1573 221221
2: -14161 133705 -606372 221221
2: -14161 140723 285610 221221
2: -14161 142805 533368 221221
2: -14161 143143 572910 221221
2: -14196 143055 559559 221221
1: 14399 120835 863226 221221
1: 14586 127449 -72501 221221
1: 14994 123981 362505 221221
2: -14994 136851 -224094 221221
1: 15379 120835 756602 221221
1: 16184 120835 678678 221221
1: 16562 130339 -479622 221221
2: -17731 142805 287980 221221
2: -17787 138411 -142766 221221
2: -18326 131495 -870012 221221
2: -18326 142805 256377 221221
2: -18326 143143 287300 221221
2: -19942 136367 -390728 221221
2: -20111 142805 172788 221221
1: 20202 127449 -265837 221221
2: -20328 146523 464919 221221
1: 20449 135541 -970060 221221
1: 21658 115889 797511 221221
2: -21658 132073 -797511 221221
1: 22022 115753 784329 221221
1: 22253 123539 26026 221221
2: -22253 140777 -66924 221221
1: 22542 129591 -492128 221221
2: -22946 142805 66759 221221
2: -22984 155771 946231 221221
2: -23618 154037 797511 221221
1: 23716 128843 -448188 221221
2: -23716 131495 -841451 221221
1: 23716 136051 -971074 221221
2: -23716 156995 971074 221221
2: -24276 144495 143143 221221
2: -24684 146523 264992 221221
2: -24794 129623 -991848 221221
2: -24843 129591 -994058 221221
2: -26026 142805 -22253 221221
2: -26418 160083 971074 221221
1: 26741 135289 -896376 221221
2: -26741 142805 -39984 221221
2: -26741 159005 896376 221221
1: 27104 120835 78897 221221
1: 27489 110019 948090 221221
2: -28084 136367 -485537 221221
2: -28314 139587 -276822 221221
2: -28322 143143 -55432 221221
1: 28561 114751 489566 221221
1: 28561 117623 268422 221221
1: 28561 119119 157454 221221
1: 28561 126973 -382228 221221
2: -28561 131495 -824978 221221
2: -28561 133705 -669732 221221
2: -28561 140777 -205700 221221
2: -28561 143143 -60690 221221
2: -28561 155771 638770 221221
2: -28561 158015 751366 221221
2: -28561 159511 824670 221221
2: -28611 130299 -910910 221221
2: -28798 133133 -709631 221221
1: 28798 133807 -799708 221221
2: -28798 157339 706758 221221
2: -28798 159239 799708 221221
1: 30056 133819 -797511 221221
2: -30056 160475 797511 221221
1: 30492 112047 607971 221221
1: 30634 107653 951665 221221
1: 30758 107653 944163 221221
2: -30758 155771 548262 221221
2: -31416 146523 65065 221221
1: 31603 112651 511394 221221
2: -31603 136367 -511394 221221
2: -32186 129115 -971074 221221
2: -32186 134017 -657475 221221
1: 32487 111843 531674 221221
2: -32487 136119 -531674 221221
1: 33033 111639 522886 221221
2: -33033 136323 -522886 221221
2: -33712 155987 454597 221221
1: 33813 113883 338338 221221
1: 33852 104907 984256 221221
2: -34606 155771 417430 221221
1: 34969 105791 856830 221221
1: 34969 107315 745290 221221
