Command line:- ../do_t 347633 1000000
1: 2662 207025 537251 347633
2: -13182 217503 769318 347633
2: -16473 219615 742586 347633
2: -17238 219615 660790 347633
1: 18496 199927 204974 347633
1: 19448 199927 135762 347633
1: 20449 199927 69938 347633
1: 21296 199927 19074 347633
2: -22627 224939 867646 347633
1: 28561 190333 758336 347633
2: -28561 224939 464134 347633
1: 29282 206635 -975468 347633
2: -43923 230685 270504 347633
2: -45254 224939 -103428 347633
1: 48841 199927 -673486 347633
2: -49368 219615 -485537 347633
1: 50864 199927 -694782 347633
2: -52598 248897 889785 347633
1: 53482 199927 -719950 347633
1: 56576 199927 -746691 347633
1: 57122 173485 746691 347633
1: 57122 174845 658603 347633
1: 57122 187187 -82280 347633
1: 57122 190333 -255765 347633
2: -57122 222277 -435523 347633
2: -57122 224939 -305184 347633
2: -57122 248897 742407 347633
1: 58564 187187 -112047 347633
1: 58564 199927 -762382 347633
1: 58564 204391 -971074 347633
1: 59488 199927 -769318 347633
1: 59653 190333 -298792 347633
2: -65208 219615 -634933 347633
1: 69212 166175 773344 347633
2: -69212 217039 -773344 347633
1: 69938 190333 -441597 347633
2: -69938 248897 428415 347633
2: -69938 252655 550550 347633
2: -74698 263857 778635 347633
2: -74698 265837 833085 347633
2: -77077 248897 298792 347633
2: -79092 219351 -726726 347633
2: -82654 248897 213109 347633
2: -85683 219615 -746198 347633
2: -85683 268719 678810 347633
1: 90077 174845 -88088 347633
2: -90168 277695 797511 347633
2: -90508 224939 -588965 347633
2: -91091 248897 103428 347633
1: 92191 190333 -641524 347633
2: -96668 261443 339405 347633
2: -96668 278179 695045 347633
2: -97682 248897 30927 347633
1: 100672 154615 531674 347633
2: -100672 228599 -531674 347633
2: -102487 265837 360672 347633
2: -105196 220099 -797511 347633
2: -107653 248897 -61880 347633
1: 111078 146523 654368 347633
1: 112047 181203 -519090 347633
1: 114244 148291 520421 347633
1: 114244 162503 12342 347633
1: 114244 193919 -846516 347633
2: -114244 224939 -689843 347633
2: -114244 294151 716958 347633
1: 119306 190333 -784329 347633
1: 120802 186745 -709423 347633
2: -123981 257049 -21296 347633
1: 134017 158389 -97240 347633
2: -134079 257049 -90508 347633
1: 138424 140743 386672 347633
2: -138424 242471 -386672 347633
2: -143143 248897 -287300 347633
2: -146523 219615 -893334 347633
2: -146523 339405 877448 347633
2: -154154 248897 -336141 347633
2: -155771 248897 -342732 347633
2: -169169 248897 -392496 347633
2: -170357 331747 588302 347633
1: 171366 123981 456533 347633
2: -171366 284427 90508 347633
2: -171366 314721 421201 347633
1: 172546 160381 -454597 347633
1: 175692 143055 -114244 347633
1: 175692 193167 -976820 347633
2: -176902 364429 797511 347633
2: -182182 248897 -433823 347633
2: -184093 248897 -439400 347633
1: 184382 190333 -955695 347633
1: 187187 142805 -205700 347633
2: -189618 257049 -339405 347633
1: 190333 121669 281216 347633
2: -190333 261545 -281216 347633
2: -190333 314171 297670 347633
2: -190333 372317 746980 347633
2: -195364 314171 270193 347633
1: 198237 131769 -57460 347633
1: 199927 133705 -115192 347633
2: -199927 248897 -481508 347633
2: -201344 265591 -265837 347633
2: -203983 314171 226270 347633
2: -204974 265837 -274261 347633
2: -205062 257049 -384659 347633
1: 209814 112047 324038 347633
2: -209814 257049 -397243 347633
2: -215306 248897 -516477 347633
1: 217503 94503 795938 347633
2: -217503 229755 -795938 347633
1: 218647 142805 -419628 347633
1: 219351 131769 -228488 347633
1: 223608 155727 -634933 347633
2: -224939 384659 601302 347633
2: -228488 232375 -769318 347633
2: -228488 294151 -52360 347633
2: -228488 397375 648197 347633
2: -228488 432575 810645 347633
2: -232518 428415 769318 347633
2: -232882 359227 415272 347633
1: 234256 96679 485537 347633
1: 234256 135031 -384982 347633
2: -234256 410839 681564 347633
2: -234498 219615 -971074 347633
2: -235079 384659 548262 347633
2: -237276 253011 -508079 347633
1: 242216 102487 224094 347633
1: 242242 142805 -543609 347633
2: -244783 248897 -571220 347633
2: -244783 327353 157300 347633
2: -245388 219615 -976820 347633
2: -245388 428415 699380 347633
1: 248897 83369 746980 347633
1: 248897 98527 258570 347633
1: 248897 102245 160888 347633
1: 248897 116441 -154700 347633
1: 248897 120835 -237354 347633
1: 248897 142805 -574328 347633
1: 248897 168487 -856830 347633
1: 248897 174845 -913952 347633
2: -248897 235079 -754494 347633
2: -248897 265837 -386308 347633
2: -248897 289289 -158184 347633
2: -248897 314171 46614 347633
2: -248897 340153 228488 347633
2: -248897 341887 239642 347633
2: -248897 401999 566826 347633
2: -248897 454597 782132 347633
1: 254683 102487 97682 347633
1: 254852 113135 -136136 347633
1: 256542 82365 674817 347633
2: -256542 241893 -674817 347633
1: 257049 94809 271524 347633
1: 257049 104907 19118 347633
2: -257049 269841 -362032 347633
2: -257049 462891 769318 347633
2: -257049 512193 921536 347633
2: -261443 265837 -411400 347633
1: 263538 72471 971074 347633
1: 263538 78897 705237 347633
1: 263538 161733 -830297 347633
1: 263538 178959 -971074 347633
2: -263538 220575 -971074 347633
1: 265837 73205 901680 347633
2: -265837 261443 -464882 347633
2: -266747 314171 -7986 347633
1: 267036 112047 -207636 347633
1: 271524 70227 942513 347633
2: -271524 222819 -942513 347633
1: 272428 78727 588302 347633
2: -275808 524535 858858 347633
1: 276848 89879 193336 347633
2: -276848 293335 -193336 347633
1: 279752 135031 -613470 347633
1: 281197 142805 -702768 347633
1: 284427 85683 226270 347633
2: -284834 384659 342732 347633
2: -286286 248897 -629187 347633
1: 287807 114155 -380666 347633
2: -289289 248897 -632736 347633
1: 290004 112047 -362032 347633
2: -294151 384659 311974 347633
1: 303186 131769 -672503 347633
2: -307411 384659 271414 347633
1: 307461 65637 597584 347633
1: 308792 113135 -485537 347633
1: 311454 85683 -38148 347633
2: -311542 248897 -656903 347633
2: -311542 433823 449878 347633
2: -312052 542659 746691 347633
1: 314171 64447 551034 347633
2: -314171 248897 -659532 347633
2: -314171 259811 -551034 347633
2: -314171 424589 409224 347633
2: -314171 453871 506906 347633
2: -314432 656183 942513 347633
1: 314721 85683 -67034 347633
2: -314721 570999 795314 347633
2: -316778 358111 121550 347633
2: -316778 634933 900185 347633
2: -320771 485537 576708 347633
2: -323433 552279 725010 347633
1: 335478 131769 -784329 347633
2: -336743 454597 439400 347633
2: -338338 248897 -681785 347633
2: -338338 634933 818565 347633
1: 339966 85683 -271524 347633
1: 341887 142805 -878460 347633
2: -341887 248897 -684788 347633
1: 342732 51183 699380 347633
1: 342732 109395 -610929 347633
1: 342732 122247 -732050 347633
1: 342732 155727 -953700 347633
2: -342732 363363 85833 347633
2: -342732 746691 946849 347633
2: -350506 807917 979693 347633
1: 351384 80223 -261443 347633
1: 351384 112047 -675597 347633
2: -351384 371943 105456 347633
2: -352869 336141 -69212 347633
1: 355014 78897 -265837 347633
1: 358039 81289 -330616 347633
