Command line:- ../do_t 9163 1000000
2: -2 5491 -290521 9163
1: 34 5929 -926296 9163
2: -34 5929 869652 9163
2: -42 5151 -705551 9163
2: -44 5341 -311542 9163
1: 44 5593 -192423 9163
1: 44 5929 -722211 9163
2: -44 5929 665567 9163
1: 49 5203 453152 9163
1: 49 6149 -934626 9163
2: -49 6193 934626 9163
2: -51 6069 747054 9163
2: -63 6171 699720 9163
1: 66 6069 -626318 9163
2: -68 5005 -641410 9163
1: 68 5929 -477309 9163
2: -68 5929 420665 9163
2: -68 6125 604758 9163
1: 77 6035 -513128 9163
2: -77 6103 513128 9163
1: 98 6127 -467313 9163
2: -98 6215 467313 9163
1: 99 6171 -489804 9163
1: 102 6069 -415030 9163
1: 102 7203 -997645 9163
2: -112 4477 -892143 9163
1: 121 5831 -227052 9163
2: -121 5831 169456 9163
1: 126 6171 -390677 9163
2: -132 6069 271656 9163
1: 132 7497 -870485 9163
1: 147 6105 -311542 9163
1: 147 7203 -699380 9163
2: -154 5491 -33957 9163
1: 154 6001 -256564 9163
2: -154 6137 256564 9163
1: 157 8575 -979132 9163
1: 174 7203 -594473 9163
2: -182 6647 373527 9163
1: 187 4235 629748 9163
1: 187 5929 -191590 9163
2: -187 5929 134946 9163
1: 187 7105 -531454 9163
2: -187 7301 531454 9163
1: 187 8381 -792330 9163
1: 189 9537 -958342 9163
2: -196 9673 907137 9163
2: -198 4335 -607453 9163
2: -198 5145 -178024 9163
2: -198 6171 204085 9163
2: -204 6069 166012 9163
2: -221 6413 244902 9163
2: -224 3757 -913066 9163
2: -231 7203 406912 9163
1: 231 7803 -558404 9163
2: -238 5687 29155 9163
2: -238 12005 942106 9163
1: 242 3437 991270 9163
1: 242 3773 748510 9163
2: -242 3773 -837522 9163
1: 242 4165 514794 9163
1: 242 5831 -127925 9163
2: -242 5831 70329 9163
1: 242 6545 -303212 9163
1: 242 8347 -612255 9163
1: 242 9163 -712215 9163
2: -242 9163 675563 9163
1: 242 10115 -808451 9163
1: 242 12005 -954278 9163
1: 264 6069 -177331 9163
1: 272 3773 661045 9163
2: -272 3773 -750057 9163
2: -272 7469 384846 9163
2: -273 8415 513128 9163
2: -278 15895 977207 9163
1: 286 14161 -909832 9163
2: -286 14161 886116 9163
1: 289 3773 619542 9163
2: -289 3773 -708554 9163
2: -289 4459 -376068 9163
1: 289 5831 -111804 9163
2: -289 5831 54208 9163
1: 289 5929 -133966 9163
2: -289 5929 77322 9163
2: -289 6223 142296 9163
2: -289 7007 288904 9163
1: 289 9163 -599368 9163
2: -289 9163 562716 9163
2: -289 9779 618772 9163
2: -289 10829 699622 9163
2: -289 11011 712068 9163
