Command line:- ../do_t 528143 1000000
1: 95304 297297 -912247 528143
2: -95304 378609 912247 528143
1: 111188 290521 -781926 528143
2: -111188 385385 781926 528143
2: -136367 353419 -521284 528143
2: -160083 390963 223820 528143
1: 166782 266805 -521284 528143
2: -166782 409101 521284 528143
1: 201586 240787 -130321 528143
1: 222376 243089 -390963 528143
2: -222376 432817 390963 528143
1: 260642 183799 839325 528143
2: -272734 502873 781926 528143
1: 333564 195657 -260642 528143
2: -333564 480249 260642 528143
2: -390963 409101 -559550 528143
1: 403172 130321 671460 528143
2: -425258 420959 -514425 528143
1: 462462 102885 850516 528143
2: -538692 821997 912247 528143
2: -540417 409101 -781926 528143
1: 578683 77077 260642 528143
1: 637887 53361 342950 528143
1: 667128 53361 -130321 528143
2: -667128 622545 130321 528143
2: -693693 637887 137180 528143
2: -706838 895279 651605 528143
2: -723338 651605 134292 528143
2: -764841 726693 260642 528143
3: 907137 -102885 -850516 528143
3: 912247 -29645 947264 528143
2: -912247 420959 -947264 528143
3: 966427 -130321 -671460 528143
