Command line:- ../do_t 29393 1000000
2: -13 17689 901680 29393
2: -14 17689 830297 29393
1: 17 17689 -861900 29393
2: -17 17689 666536 29393
1: 19 17689 -781456 29393
2: -19 17689 586092 29393
1: 26 17689 -597363 29393
2: -26 17689 401999 29393
1: 34 17537 617253 29393
1: 34 17689 -479791 29393
2: -34 17689 284427 29393
1: 38 17689 -439569 29393
2: -38 17689 244205 29393
1: 91 17689 -240448 29393
2: -91 17689 45084 29393
1: 119 17689 -206856 29393
2: -119 17689 11492 29393
1: 133 17689 -195364 29393
1: 169 17689 -174556 29393
2: -169 17689 -20808 29393
1: 171 18291 -999362 29393
1: 182 17689 -169065 29393
1: 182 18335 -999362 29393
2: -204 17199 -638248 29393
2: -208 16967 -920465 29393
2: -208 17255 -558467 29393
1: 221 17689 -156468 29393
2: -221 17689 -38896 29393
2: -228 18411 703885 29393
1: 238 17689 -152269 29393
2: -238 17689 -43095 29393
1: 247 17395 142766 29393
2: -247 17591 -142766 29393
1: 247 17689 -150280 29393
2: -247 17689 -45084 29393
1: 266 17689 -146523 29393
2: -266 17689 -48841 29393
2: -266 18473 642447 29393
2: -273 18411 572390 29393
1: 289 17689 -142636 29393
2: -289 17689 -52728 29393
2: -294 18207 366054 29393
1: 294 18411 -712504 29393
1: 323 17689 -137904 29393
2: -323 17689 -57460 29393
2: -323 18785 726180 29393
1: 338 16891 461244 29393
1: 338 17119 284886 29393
1: 338 17689 -136119 29393
2: -338 17689 -59245 29393
1: 364 18259 -499681 29393
2: -364 18563 499681 29393
1: 392 16055 977398 29393
2: -399 18411 361998 29393
1: 408 18207 -427063 29393
2: -441 16473 -796328 29393
1: 442 16055 854658 29393
1: 442 17689 -127075 29393
2: -442 17689 -68289 29393
1: 442 19355 -957372 29393
2: -456 18207 202293 29393
2: -476 18083 128877 29393
1: 494 17297 71383 29393
1: 494 17689 -123981 29393
2: -494 20111 990318 29393
1: 504 19551 -927979 29393
1: 507 16245 623084 29393
2: -507 18411 264894 29393
1: 546 16269 558467 29393
2: -546 16677 -558467 29393
1: 546 18411 -426972 29393
1: 578 15827 744952 29393
2: -578 15827 -963300 29393
2: -578 16055 -843486 29393
1: 578 17689 -120159 29393
2: -578 17689 -75205 29393
2: -578 19969 786695 29393
2: -578 20111 833910 29393
2: -588 17043 -356915 29393
2: -588 18411 215475 29393
1: 608 19159 -655044 29393
1: 637 16055 560082 29393
1: 637 16235 478686 29393
2: -637 16711 -478686 29393
1: 637 18145 -285532 29393
2: -637 18677 285532 29393
1: 637 20111 -920550 29393
2: -637 20111 748714 29393
1: 646 17689 -117793 29393
2: -646 17689 -77571 29393
1: 663 19257 -638248 29393
2: -663 19845 638248 29393
2: -676 15691 -902139 29393
1: 676 15827 621129 29393
2: -676 15827 -839477 29393
2: -676 20519 813694 29393
1: 722 15521 703885 29393
1: 722 15827 574600 29393
2: -722 15827 -792948 29393
1: 722 15895 546546 29393
1: 722 16055 481474 29393
1: 722 17017 116025 29393
2: -722 17119 -281554 29393
1: 722 17765 -140777 29393
1: 722 18343 -324870 29393
1: 722 18785 -458003 29393
1: 722 19019 -525980 29393
2: -722 19669 530621 29393
1: 722 20111 -822290 29393
2: -722 20111 650454 29393
1: 722 20335 -879138 29393
1: 722 20501 -920465 29393
2: -728 16055 -691866 29393
2: -741 18411 151606 29393
1: 798 17493 -54587 29393
1: 798 18411 -321776 29393
1: 798 20553 -852397 29393
2: -819 16473 -477204 29393
2: -819 19551 428298 29393
1: 832 15895 459914 29393
2: -833 16055 -618222 29393
2: -833 18785 225264 29393
2: -833 20083 545870 29393
1: 836 18683 -382109 29393
1: 867 14535 944034 29393
2: -867 15351 -854126 29393
1: 867 15561 553280 29393
2: -867 16359 -494494 29393
2: -867 18411 115934 29393
2: -867 20787 672182 29393
1: 882 16473 240825 29393
2: -884 19943 478686 29393
1: 931 17017 67184 29393
1: 931 17051 57798 29393
1: 931 20111 -656982 29393
2: -931 20111 485146 29393
1: 931 21299 -879138 29393
1: 949 14161 994916 29393
1: 952 16055 339150 29393
1: 962 14365 902139 29393
2: -969 18207 44954 29393
2: -969 22743 925106 29393
1: 988 20111 -624036 29393
2: -988 20111 452200 29393
2: -1003 23465 996268 29393
2: -1007 22321 823004 29393
2: -1014 17199 -208658 29393
1: 1014 18411 -273224 29393
1: 1014 18753 -345933 29393
1: 1022 14161 915135 29393
1: 1071 16473 179816 29393
2: -1078 21983 713830 29393
1: 1083 15561 420784 29393
2: -1083 17745 -72828 29393
1: 1083 18207 -220038 29393
2: -1092 18411 72709 29393
1: 1156 15827 317889 29393
2: -1156 15827 -536237 29393
1: 1156 20111 -545832 29393
2: -1156 20111 373996 29393
1: 1183 14161 773984 29393
1: 1183 14651 625974 29393
1: 1183 14801 582624 29393
1: 1183 15827 308142 29393
2: -1183 15827 -526490 29393
1: 1183 16031 257754 29393
2: -1183 16915 -257754 29393
1: 1183 17689 -108664 29393
2: -1183 17689 -86700 29393
1: 1183 17917 -153748 29393
2: -1183 18905 153748 29393
1: 1183 19159 -380494 29393
2: -1183 20995 501942 29393
1: 1183 21413 -724812 29393
2: -1183 23465 833476 29393
1: 1197 14079 788970 29393
1: 1197 21801 -768740 29393
2: -1197 24843 977398 29393
1: 1224 14079 768859 29393
1: 1241 14161 732108 29393
2: -1241 14161 -976144 29393
1: 1261 22253 -788424 29393
2: -1273 20825 436696 29393
1: 1274 15997 239343 29393
2: -1274 16949 -239343 29393
1: 1274 17879 -142766 29393
2: -1274 18943 142766 29393
