Command line:- ../do_t 93347 1000000
2: -10469 62713 167042 93347
2: -12996 78897 751689 93347
1: 20808 59565 -417605 93347
2: -35017 212993 835210 93347
2: -38988 162129 623951 93347
1: 42598 171955 -790993 93347
2: -45486 245361 668168 93347
1: 53789 90457 -501126 93347
1: 60287 422807 -668168 93347
1: 67868 240737 -564995 93347
1: 70516 13357 668168 93347
2: -71478 250563 403733 93347
4: -78698 -422807 668168 93347
3: 80142 -162129 -623951 93347
4: -80503 -820471 599386 93347
1: 83521 8303 898212 93347
2: -83521 32851 -898212 93347
4: -83752 -171955 790993 93347
3: 100572 -14079 -918731 93347
3: 100861 -97831 -501126 93347
4: -100861 -601787 501126 93347
1: 103173 5415 727124 93347
2: -103173 35739 -727124 93347
4: -109022 -240737 564995 93347
1: 109531 76171 -334084 93347
2: -109531 623447 334084 93347
3: 111188 -175423 -417605 93347
3: 112632 -250563 -403733 93347
2: -112632 741285 334084 93347
1: 118408 93925 -334084 93347
4: -122379 -257499 501126 93347
1: 127794 751689 -338708 93347
3: 131043 -741285 -334084 93347
3: 132126 -240159 -334084 93347
1: 132848 417605 -325703 93347
1: 137564 361 545343 93347
2: -137564 40793 -545343 93347
4: -148371 -751689 338708 93347
1: 167042 3971 -970751 93347
3: 167042 -3971 449106 93347
2: -167042 45125 -449106 93347
4: -167042 -45125 970751 93347
4: -174002 -417605 325703 93347
1: 178334 598519 -250563 93347
2: -181781 47291 -412692 93347
1: 186998 564995 -240737 93347
1: 194218 584647 -232645 93347
2: -198543 76893 -167042 93347
1: 201722 154147 -250563 93347
4: -201722 -853765 250563 93347
3: 206346 -9747 363562 93347
2: -206346 50901 -363562 93347
4: -215156 -598519 250563 93347
3: 219062 -197467 -167042 93347
2: -219062 897085 167042 93347
3: 223098 -229755 -167042 93347
4: -228152 -564995 240737 93347
4: -235372 -584647 232645 93347
3: 249812 -623951 -162129 93347
3: 250563 -16245 299404 93347
2: -250563 57399 -299404 93347
1: 258476 97393 -250563 93347
4: -260967 -40071 835210 93347
1: 263568 16245 -668168 93347
4: -263568 -53067 668168 93347
1: 276573 48735 -334084 93347
4: -285912 -264435 250563 93347
1: 298547 438413 -167042 93347
1: 302583 406125 -167042 93347
4: -311182 -790993 171955 93347
2: -316744 39349 -501126 93347
2: -316958 918731 110109 93347
3: 334084 -28519 224553 93347
2: -334084 69673 -224553 93347
1: 351424 27797 -501126 93347
4: -351424 -64619 501126 93347
3: 358112 -918731 -110109 93347
3: 363562 -32851 206346 93347
2: -363562 74005 -206346 93347
4: -368764 -181583 250563 93347
3: 412692 -40071 181781 93347
2: -412692 81225 -181781 93347
2: -431756 125137 -83521 93347
3: 438124 -744743 -83521 93347
4: -468217 -93925 334084 93347
3: 489566 -14801 751689 93347
3: 501126 -53067 149702 93347
2: -501126 94221 -149702 93347
4: -511176 -271371 167042 93347
4: -518466 -53067 501126 93347
1: 527136 50901 -334084 93347
4: -527136 -87723 334084 93347
3: 532627 -51623 167042 93347
2: -532627 88445 -167042 93347
3: 545343 -59565 137564 93347
2: -545343 100719 -137564 93347
3: 584647 -65341 128316 93347
2: -584647 106495 -128316 93347
3: 668168 -15523 822205 93347
1: 702848 74005 -250563 93347
4: -702848 -110827 250563 93347
1: 720188 131765 -167042 93347
3: 727124 -86279 103173 93347
2: -727124 127433 -103173 93347
4: -958094 -97393 250563 93347
