Command line:- ../do_t 866761 1000000
2: -130321 588245 786940 866761
2: -242326 651605 823543 866761
2: -247646 651605 756315 866761
1: 260642 412433 117649 866761
1: 306642 390963 201684 866761
1: 352947 352947 781926 866761
1: 352947 390963 -328986 866761
1: 371469 390963 -504210 866761
1: 390963 352947 291942 866761
1: 390963 371469 -201684 866761
2: -521284 823543 831012 866761
2: -541861 823543 730170 866761
2: -638666 823543 342950 866761
1: 781926 237699 -614656 866761
1: 781926 242991 -705894 866761
1: 781926 250173 -823543 866761
2: -781926 791301 -252105 866761
2: -781926 957999 627690 866761
1: 925757 130321 605052 866761
