Command line:- ../do_t 194579 1000000
1: 242 116603 319333 194579
1: 2401 116603 -551760 194579
2: -2744 117325 -305767 194579
1: 4802 112651 761349 194579
2: -5929 116603 -688940 194579
2: -7524 124509 960260 194579
2: -7546 123823 821997 194579
2: -11858 117649 -521284 194579
1: 11913 119427 -990584 194579
2: -11913 129591 990584 194579
2: -12502 130321 996072 194579
2: -13034 130321 931700 194579
1: 13718 118657 -860244 194579
2: -13718 130361 860244 194579
1: 14406 109725 150898 194579
2: -14476 130321 781011 194579
2: -15092 130321 725417 194579
1: 15884 117733 -742938 194579
2: -15884 130321 660275 194579
2: -15884 131285 742938 194579
2: -16093 130321 644154 194579
2: -16121 130321 642026 194579
1: 16698 101871 912247 194579
2: -16967 130321 581042 194579
2: -17689 130321 533610 194579
2: -19646 130321 422576 194579
2: -20482 130321 381612 194579
1: 20577 115731 -573496 194579
2: -20577 133287 573496 194579
1: 22022 103243 390963 194579
1: 22638 120879 -912247 194579
2: -22638 141207 912247 194579
2: -22748 130321 285719 194579
2: -23716 130321 250341 194579
1: 23826 114345 -495292 194579
2: -23826 134673 495292 194579
2: -24696 124509 -130321 194579
2: -25004 130321 207515 194579
2: -25333 130321 197274 194579
2: -25992 124509 -154147 194579
2: -26068 130321 175329 194579
1: 26411 112651 -411540 194579
2: -26411 112651 -932824 194579
1: 26411 119185 -781926 194579
2: -26411 130321 165506 194579
2: -26411 142901 781926 194579
1: 27436 112805 -430122 194579
2: -27436 136213 430122 194579
2: -27436 146461 882816 194579
2: -27797 130321 128282 194579
1: 30723 122451 -905388 194579
2: -30723 151263 905388 194579
1: 31768 110957 -371469 194579
2: -31768 138061 371469 194579
2: -32186 130321 31556 194579
2: -32242 130321 30492 194579
2: -33957 124509 -260642 194579
2: -33957 131043 30324 194579
2: -35378 130321 -23716 194579
2: -38416 125477 -260642 194579
2: -39292 130321 -79233 194579
2: -39809 130321 -85750 194579
1: 40964 117649 -679041 194579
2: -40964 130321 -99715 194579
2: -40964 156065 679041 194579
1: 41154 106953 -286748 194579
2: -41154 126567 -241395 194579
2: -41154 142065 286748 194579
1: 41382 117453 -672182 194579
2: -41382 156261 672182 194579
1: 41503 123823 -872176 194579
2: -41503 123823 -350892 194579
2: -41503 130321 -105966 194579
2: -41846 121847 -432117 194579
2: -43218 131043 -99997 194579
1: 43681 94325 227430 194579
2: -43681 130321 -129654 194579
2: -43736 157757 645183 194579
2: -43757 130321 -130438 194579
1: 43904 125989 -917301 194579
1: 45276 102885 -172634 194579
1: 45486 93639 218405 194579
2: -45619 122815 -411540 194579
2: -45619 130321 -148830 194579
2: -45619 148225 370386 194579
2: -45619 171941 891670 194579
2: -45738 136857 54872 194579
1: 46284 79233 980837 194579
1: 47652 104181 -247646 194579
1: 50666 130321 -970200 194579
2: -50666 130321 -191884 194579
1: 52822 107327 -390963 194579
1: 52822 112651 -541861 194579
2: -52822 112651 -802503 194579
1: 52822 117971 -679041 194579
1: 52822 130321 -954316 194579
2: -52822 130321 -207768 194579
2: -52822 154759 390963 194579
2: -52822 170107 679041 194579
1: 54872 77077 793212 194579
1: 54872 101101 -215061 194579
2: -54872 147917 215061 194579
1: 55223 77077 781926 194579
1: 55594 130321 -935704 194579
2: -55594 130321 -226380 194579
2: -58212 136857 -75449 194579
1: 58653 124509 -809362 194579
1: 61446 108045 -452694 194579
2: -61446 165669 452694 194579
1: 61731 87465 160930 194579
1: 61731 124509 -799330 194579
1: 62426 75449 656260 194579
2: -62436 202713 912247 194579
1: 64372 130321 -887341 194579
2: -64372 130321 -274743 194579
1: 64484 130321 -886809 194579
2: -64484 130321 -275275 194579
2: -64827 144039 27588 194579
1: 66101 132055 -905388 194579
