Command line:- ../do_t 289289 1000000
2: -1859 174845 679728 289289
2: -2142 173901 -594473 289289
1: 2156 171955 853281 289289
1: 3146 171955 278460 289289
1: 3179 172627 -247962 289289
1: 4719 172431 -383214 289289
1: 6358 171353 -123981 289289
2: -6358 176449 123981 289289
1: 7436 171955 -443751 289289
1: 8281 171955 -497794 289289
1: 9537 170079 -82654 289289
2: -9537 177723 82654 289289
1: 9826 171955 -572572 289289
1: 11858 166753 439569 289289
2: -12446 183073 830297 289289
2: -12614 176605 -378301 289289
1: 13013 171941 -668168 289289
2: -13013 176579 -400554 289289
2: -13013 184093 928268 289289
2: -14014 174845 -740129 289289
2: -14586 184041 722211 289289
1: 15246 162129 904995 289289
2: -16562 187187 943296 289289
1: 17914 171941 -751689 289289
2: -17934 184041 417605 289289
2: -18018 173901 -918731 289289
1: 18634 162877 447083 289289
1: 19074 166257 -41327 289289
2: -19074 181545 41327 289289
1: 20111 168311 -343910 289289
2: -20449 184093 260100 289289
2: -21021 180999 -108086 289289
1: 21294 162129 354739 289289
2: -21294 178959 -343910 289289
1: 21658 169169 -486387 289289
1: 23716 158015 677994 289289
1: 23716 171955 -807313 289289
2: -24843 191607 711722 289289
2: -25857 185493 137564 289289
2: -26026 184093 9537 289289
1: 28314 162129 10829 289289
2: -28798 187759 206346 289289
2: -29478 191607 462462 289289
2: -32487 184041 -176868 289289
2: -32956 192491 378301 289289
1: 33033 149787 894166 289289
2: -33033 174471 -894166 289289
2: -33124 187187 24565 289289
2: -33638 178633 -584647 289289
1: 34969 159887 -22542 289289
2: -34969 187915 22542 289289
2: -35574 180999 -442170 289289
2: -35574 200277 732615 289289
2: -39304 175175 -858143 289289
2: -39304 206063 866320 289289
1: 40898 152243 334084 289289
1: 40898 155771 94792 289289
1: 40898 161161 -250563 289289
2: -40898 184093 -324547 289289
2: -40898 190757 44217 289289
2: -40898 203203 668168 289289
1: 41327 143143 983178 289289
1: 41327 157339 -19074 289289
2: -41327 190463 19074 289289
1: 42471 151725 315588 289289
1: 43316 143143 884340 289289
1: 43928 143143 855729 289289
1: 44044 155771 11271 289289
1: 44044 157339 -83521 289289
1: 44217 162129 -364364 289289
2: -44616 191607 9163 289289
1: 44891 140777 982600 289289
1: 44954 170731 -825384 289289
2: -46002 209391 756602 289289
1: 46046 152303 170170 289289
1: 46818 141141 867867 289289
1: 47432 170663 -830297 289289
2: -47432 212551 830297 289289
2: -48334 205751 540430 289289
1: 48412 143143 668168 289289
1: 48841 173635 -966994 289289
2: -48841 217679 966994 289289
1: 49686 143565 594473 289289
2: -49686 180693 -594473 289289
1: 50336 158015 -240737 289289
2: -52052 214591 756602 289289
1: 52598 171941 -897923 289289
2: -52598 219373 897923 289289
1: 53053 140777 648516 289289
1: 53482 168707 -766428 289289
2: -53482 216139 766428 289289
1: 54043 143143 476714 289289
1: 54043 152243 -14586 289289
2: -54043 195559 14586 289289
2: -54978 184041 -476561 289289
1: 56056 143143 417605 289289
2: -56056 180047 -661232 289289
1: 56644 143143 401132 289289
2: -56644 180323 -651695 289289
2: -56784 212415 559504 289289
2: -59488 211871 481474 289289
1: 60333 147147 108086 289289
1: 60401 143143 303450 289289
2: -61347 191607 -231574 289289
2: -62868 182427 -594473 289289
1: 63291 160083 -488410 289289
2: -63294 221085 663663 289289
1: 63308 143143 235824 289289
1: 63869 143143 223482 289289
1: 63869 166859 -739466 289289
2: -63869 224455 739466 289289
2: -66066 186813 -447083 289289
2: -66066 223587 668168 289289
2: -66924 231231 835210 289289
2: -67522 216461 454597 289289
1: 68782 133133 590733 289289
1: 68782 157339 -436084 289289
2: -68816 180271 -702559 289289
1: 68952 161847 -594473 289289
2: -68952 193479 -240737 289289
2: -68952 222999 594473 289289
1: 69938 145873 -11271 289289
2: -69938 201929 11271 289289
2: -71148 191607 -320008 289289
1: 71383 143143 76874 289289
2: -72358 232067 736372 289289
1: 73304 143143 44217 289289
2: -73304 243815 958035 289289
1: 73931 124355 894166 289289
2: -74529 182325 -648516 289289
2: -75504 212415 225420 289289
1: 77077 133331 383214 289289
1: 77077 152303 -340782 289289
2: -77077 190927 -383214 289289
1: 78078 127449 626263 289289
2: -78078 191607 -369138 289289
2: -78078 195657 -250563 289289
1: 80223 156849 -510952 289289
2: -80223 227997 510952 289289
2: -80444 207515 44217 289289
2: -80586 250563 927472 289289
1: 81796 119119 933470 289289
1: 81796 131495 364140 289289
1: 81796 155771 -489855 289289
1: 81796 171955 -925225 289289
1: 81928 143143 -83521 289289
1: 82654 143143 -93058 289289
2: -82654 207025 9537 289289
2: -83006 221221 329171 289289
2: -83083 240737 709852 289289
2: -83232 231231 529737 289289
1: 83369 140777 -19652 289289
1: 83521 118825 899756 289289
1: 83521 119119 885170 289289
1: 83521 126973 520520 289289
1: 83521 131495 330330 289289
1: 83521 133705 242060 289289
1: 83521 140777 -21780 289289
1: 83521 143143 -104230 289289
1: 83521 148225 -272428 289289
1: 83521 150059 -330330 289289
1: 83521 152581 -407680 289289
1: 83521 155771 -501930 289289
1: 83521 158015 -565950 289289
1: 83521 174845 -993720 289289
2: -83521 175469 -899756 289289
2: -83521 184093 -622908 289289
2: -83521 187187 -529802 289289
2: -83521 221221 322476 289289
2: -83521 244783 773682 289289
1: 84084 118131 918731 289289
2: -84084 174915 -918731 289289
2: -85176 231231 501126 289289
1: 86632 143143 -142477 289289
1: 89661 127449 375700 289289
2: -89828 254947 830297 289289
1: 91091 116039 835210 289289
1: 91091 131495 197098 289289
1: 91091 133705 117912 289289
1: 91091 151385 -432344 289289
1: 91091 171955 -930138 289289
1: 91091 174845 -990692 289289
2: -91091 187187 -560082 289289
2: -91091 231829 432344 289289
2: -91091 244783 652562 289289
2: -91273 180323 -756602 289289
1: 92378 143143 -206346 289289
2: -92701 262691 894166 289289
1: 93347 143143 -216342 289289
2: -94094 244205 600831 289289
2: -94248 231231 383214 289289
1: 94622 121667 510952 289289
1: 96824 143143 -250563 289289
2: -96824 270215 926211 289289
1: 97006 133705 34391 289289
2: -97461 250563 651222 289289
1: 97682 114023 769318 289289
1: 97682 151613 -483497 289289
2: -97682 180271 -769318 289289
2: -97682 239701 483497 289289
1: 97971 124215 349690 289289
2: -98189 240737 493680 289289
2: -98252 190463 -501126 289289
2: -98637 184041 -668168 289289
1: 99372 171171 -918731 289289
2: -99372 191607 -477224 289289
1: 100254 166617 -830297 289289
1: 100436 149435 -447083 289289
2: -100793 247247 560082 289289
2: -101439 195195 -400554 289289
2: -102564 250563 585585 289289
2: -103173 184041 -678776 289289
2: -103428 231231 284954 289289
2: -103428 250563 575113 289289
1: 104104 145639 -378301 289289
2: -104104 179095 -810645 289289
2: -104104 237575 378301 289289
1: 104907 117117 493612 289289
1: 104907 131859 -7514 289289
2: -104907 215943 7514 289289
2: -104907 273273 842724 289289
1: 106106 140777 -270215 289289
2: -106624 180895 -766428 289289
1: 106722 146523 -418472 289289
1: 106722 162129 -755599 289289
2: -106722 188139 -586092 289289
2: -106722 250563 536744 289289
1: 106964 144991 -383214 289289
2: -106964 239855 383214 289289
1: 108086 130585 -7293 289289
1: 108086 143143 -346290 289289
1: 108086 171955 -936936 289289
1: 108086 173635 -965328 289289
2: -108086 224939 139944 289289
2: -108086 240737 384813 289289
2: -108086 256711 601766 289289
2: -108086 288827 965328 289289
1: 109956 155727 -638690 289289
2: -111683 261443 619038 289289
2: -112112 244783 401999 289289
2: -112554 250563 474320 289289
1: 113288 143143 -384081 289289
2: -114444 231231 187850 289289
2: -114444 250563 455455 289289
2: -116571 228327 127738 289289
2: -117117 231231 167042 289289
2: -117117 250563 429814 289289
1: 117912 168399 -884884 289289
2: -117912 191607 -539539 289289
2: -117912 294063 884884 289289
2: -118976 203167 -311542 289289
1: 119119 143143 -422518 289289
2: -119119 265837 589560 289289
1: 119306 164885 -830297 289289
2: -119306 289933 830297 289289
1: 119646 161733 -778855 289289
2: -120032 230911 140777 289289
1: 120802 143143 -432922 289289
1: 121814 103649 702559 289289
1: 122206 102245 751689 289289
1: 122694 103173 704837 289289
1: 122694 123981 14161 289289
2: -122694 185283 -687820 289289
2: -122694 221085 -24157 289289
2: -122694 236691 202300 289289
1: 123981 124215 -6358 289289
2: -123981 223587 6358 289289
2: -124542 250563 364364 289289
2: -124553 274261 623084 289289
1: 126616 143143 -466735 289289
1: 127413 94809 962948 289289
2: -127449 174603 -939250 289289
1: 127738 138061 -369733 289289
1: 127738 143143 -472906 289289
2: -127738 240737 218647 289289
2: -127738 265837 507297 289289
1: 127764 104907 548233 289289
2: -128744 270215 542997 289289
1: 129591 105105 510952 289289
2: -129591 250563 324142 289289
1: 129899 152269 -648516 289289
2: -130438 179333 -830297 289289
2: -130559 240737 198900 289289
1: 131648 98527 722211 289289
2: -131648 263263 447083 289289
1: 132132 101907 584647 289289
1: 132132 174267 -973063 289289
2: -132132 191139 -584647 289289
2: -132496 221663 -69938 289289
2: -132496 244783 234957 289289
2: -132594 273105 537251 289289
2: -132979 270725 510952 289289
1: 133133 143143 -501126 289289
1: 133518 160083 -781456 289289
1: 136367 169507 -913818 289289
1: 136851 103173 464100 289289
1: 137564 91091 916861 289289
1: 137564 157927 -758472 289289
2: -137564 210067 -268345 289289
2: -137564 270215 468468 289289
2: -137564 304535 758472 289289
1: 139139 100793 510952 289289
1: 139876 91091 871335 289289
2: -139876 247247 214438 289289
2: -140602 240737 135031 289289
1: 142296 87567 976820 289289
1: 142766 143143 -546210 289289
1: 143143 99127 506906 289289
2: -143143 184093 -742152 289289
2: -143143 215611 -206346 289289
2: -143143 240737 120292 289289
2: -143143 254813 275128 289289
2: -143143 333217 898212 289289
2: -143922 273273 448239 289289
2: -145656 231231 -7514 289289
1: 146523 99099 457198 289289
2: -146523 309309 712096 289289
2: -147378 227409 -63869 289289
1: 148148 165019 -867867 289289
2: -148148 336107 867867 289289
2: -148274 209209 -319345 289289
1: 149058 162129 -834207 289289
2: -149058 250563 194568 289289
1: 152438 83521 955647 289289
1: 152592 149919 -683774 289289
2: -152592 312543 683774 289289
1: 154037 83521 924924 289289
1: 154056 83655 918731 289289
1: 154154 83521 922701 289289
1: 154154 86989 777699 289289
1: 154154 94471 501126 289289
1: 154154 136697 -492167 289289
2: -154154 171955 -998920 289289
2: -154154 198575 -501126 289289
2: -154154 219725 -191607 289289
2: -154154 230911 -50830 289289
2: -154154 244205 99705 289289
2: -154154 270215 351390 289289
2: -154154 278005 417605 289289
2: -154154 307615 638690 289289
2: -154154 325325 751689 289289
2: -154154 339575 834054 289289
2: -154154 341887 846770 289289
2: -154297 240737 61336 289289
1: 154462 95953 447083 289289
2: -154462 240149 54043 289289
1: 155142 87087 756602 289289
1: 155771 83521 892320 289289
1: 155771 102245 236980 289289
1: 155771 143143 -598230 289289
1: 155848 152303 -723996 289289
1: 156156 88935 668168 289289
1: 156156 92463 540430 289289
1: 156156 160395 -823361 289289
2: -156156 340731 823361 289289
1: 157216 147455 -663663 289289
2: -157216 315007 663663 289289
1: 157339 83521 863456 289289
2: -157339 270215 331738 289289
2: -157794 184041 -758625 289289
2: -158508 250563 143143 289289
1: 159341 91091 540430 289289
1: 160446 117117 -171955 289289
1: 160446 121275 -255476 289289
2: -160446 263571 255476 289289
2: -160446 273273 338997 289289
1: 161551 102245 169932 289289
1: 162019 91091 501126 289289
1: 162129 99099 250614 289289
1: 162129 108927 -4862 289289
1: 162129 144837 -643552 289289
2: -162129 191607 -630630 289289
2: -162129 238875 4862 289289
2: -162129 306735 574770 289289
2: -162129 317625 643552 289289
2: -162129 368475 910910 289289
1: 163592 119119 -235824 289289
1: 163592 165767 -889253 289289
2: -163592 193919 -594762 289289
2: -163592 277151 352002 289289
2: -163592 333047 722211 289289
1: 163812 160083 -830297 289289
1: 164076 124215 -334084 289289
2: -164318 339521 751689 289289
1: 164346 154275 -766428 289289
1: 164437 100793 176868 289289
2: -164934 216489 -270215 289289
2: -164934 250563 111540 289289
1: 165886 83521 715715 289289
1: 165886 98527 222530 289289
2: -166166 240737 7293 289289
2: -166166 384659 946764 289289
1: 166738 140777 -604299 289289
1: 167042 77077 964587 289289
1: 167042 90503 449878 289289
1: 167042 91091 430804 289289
1: 167042 100793 148213 289289
1: 167042 119119 -259974 289289
1: 167042 140777 -605363 289289
1: 167042 142219 -624624 289289
1: 167042 143143 -636762 289289
1: 167042 155771 -788216 289289
1: 167042 168077 -913913 289289
2: -167042 184093 -766051 289289
2: -167042 187187 -711984 289289
2: -167042 203791 -449878 289289
2: -167042 221221 -217063 289289
2: -167042 244783 44954 289289
2: -167042 289289 423423 289289
