Command line:- ../do_t 6859 1000000
1: 236 651605 -990584 6859
4: -239 -651605 990584 6859
1: 282 390963 -825607 6859
1: 287 87001 -781926 6859
4: -288 -390963 825607 6859
2: -299 694925 781926 6859
2: -316 871093 740772 6859
3: 319 -871093 -740772 6859
1: 331 912247 -707560 6859
4: -334 -912247 707560 6859
1: 424 65341 -521284 6859
2: -447 455943 521284 6859
4: -481 -65341 521284 6859
1: 548 43681 -390963 6859
1: 594 304323 -390963 6859
3: 604 -998887 -390963 6859
4: -662 -43681 390963 6859
2: -887 260281 260642 6859
1: 896 521645 -260642 6859
3: 909 -520923 -260642 6859
4: -918 -261003 260642 6859
2: -1738 129599 130321 6859
1: 1758 131043 -130321 6859
3: 1852 -129599 -130321 6859
4: -1872 -131043 130321 6859
1: 22021 65 -781926 6859
4: -22021 -179 781926 6859
3: 32129 -121 521284 6859
2: -32129 235 -521284 6859
1: 44042 187 -390963 6859
4: -44042 -301 390963 6859
3: 64258 -299 260642 6859
2: -64258 413 -260642 6859
1: 66063 309 -260642 6859
4: -66063 -423 260642 6859
3: 128516 -655 130321 6859
2: -128516 769 -130321 6859
1: 132126 675 -130321 6859
4: -132126 -789 130321 6859
4: -228513 -189 521284 6859
3: 238621 -115 781926 6859
1: 304684 233 -390963 6859
1: 329232 93 -980837 6859
4: -329232 -99 980837 6859
1: 356668 101 -905388 6859
4: -356668 -107 905388 6859
1: 390963 111 -825968 6859
4: -390963 -117 825968 6859
1: 452694 129 -713336 6859
4: -452694 -135 713336 6859
1: 521284 149 -619476 6859
4: -521284 -155 619476 6859
1: 535002 153 -603592 6859
4: -535002 -159 603592 6859
3: 553413 -177 521284 6859
1: 603592 173 -535002 6859
4: -603592 -179 535002 6859
1: 713336 205 -452694 6859
4: -713336 -211 452694 6859
1: 781926 225 -412984 6859
4: -781926 -231 412984 6859
2: -846184 365 -260642 6859
1: 847989 357 -260642 6859
1: 905388 261 -356668 6859
4: -905388 -267 356668 6859
1: 980837 283 -329232 6859
4: -980837 -289 329232 6859
2: -998526 243 -390963 6859
