Command line:- ../do_t 45619 1000000
2: -361 27293 -235298 45619
1: 686 28519 -756315 45619
2: -722 26999 -352947 45619
2: -1029 29241 504210 45619
1: 2352 33573 -941192 45619
2: -3249 36015 653072 45619
2: -3306 22743 -823543 45619
1: 3971 39445 -907578 45619
2: -4332 21609 -833147 45619
1: 4332 36309 -705894 45619
2: -4332 44289 823543 45619
1: 4484 43561 -957999 45619
1: 4802 19133 715498 45619
2: -4802 22021 -715498 45619
1: 5054 18107 823543 45619
2: -5054 20995 -823543 45619
2: -5684 43681 588245 45619
1: 5776 46165 -823543 45619
2: -5776 54677 823543 45619
2: -6174 31407 84035 45619
1: 6498 16359 823543 45619
2: -6498 35133 235298 45619
1: 6498 54537 -873964 45619
1: 7942 16807 575897 45619
2: -8664 50421 466480 45619
1: 8778 14079 823543 45619
2: -9604 23465 -357749 45619
1: 9747 198303 -941192 45619
2: -10038 152703 823543 45619
2: -10222 285719 905863 45619
1: 10526 12635 823543 45619
1: 11096 588245 -901208 45619
2: -11191 15827 -941192 45619
1: 11191 82663 -672280 45619
2: -11191 188993 773122 45619
2: -11416 331037 823543 45619
2: -11508 358473 823543 45619
1: 11552 319333 -836577 45619
2: -11552 319333 810509 45619
2: -11628 401793 823543 45619
1: 11662 119491 -722701 45619
2: -11662 168587 722701 45619
1: 11704 307933 -823543 45619
2: -11704 435005 823543 45619
1: 11796 341145 -823543 45619
3: 11913 -291501 -941192 45619
4: -11913 -414393 941192 45619
2: -12122 333739 775523 45619
4: -12179 -588245 901208 45619
2: -12198 932463 823543 45619
3: 12274 -149891 -974806 45619
1: 12274 386561 -798504 45619
1: 12274 786163 -823543 45619
3: 12388 -285719 -905863 45619
1: 12882 352947 -756903 45619
1: 12996 13965 470596 45619
1: 12996 252105 -730247 45619
4: -12996 -352947 874552 45619
1: 12996 400281 -756315 45619
3: 12996 -776055 -823543 45619
4: -13072 -942571 823543 45619
3: 13357 -180761 -873964 45619
3: 13474 -331037 -823543 45619
3: 13566 -297825 -823543 45619
4: -13566 -445113 823543 45619
4: -13642 -411901 823543 45619
3: 13718 -319333 -810509 45619
4: -13718 -319333 836577 45619
4: -13762 -368581 823543 45619
4: -13854 -341145 823543 45619
2: -13946 228781 638666 45619
1: 14193 583737 -705894 45619
3: 14288 -333739 -775523 45619
1: 14749 112993 -571438 45619
2: -14749 175085 571438 45619
2: -14798 28519 -117649 45619
4: -15048 -352947 756903 45619
3: 15141 -785175 -705894 45619
4: -15232 -162811 823543 45619
1: 15751 823543 -643720 45619
2: -15751 823543 633612 45619
2: -15884 24353 -252105 45619
3: 15884 -271019 -705894 45619
2: -15884 330505 588245 45619
4: -15884 -434875 705894 45619
2: -16464 16245 -689087 45619
3: 16758 -40071 -941192 45619
4: -16758 -66063 941192 45619
1: 16807 15523 204428 45619
2: -16807 25631 -204428 45619
1: 16807 823543 -603592 45619
2: -16807 823543 593484 45619
3: 16807 -823543 -634638 45619
4: -16807 -823543 644746 45619
3: 16834 -823543 -633612 45619
4: -16834 -823543 643720 45619
1: 16967 117649 -505974 45619
2: -16967 117649 435218 45619
1: 17328 50421 -357063 45619
2: -17328 182133 487403 45619
4: -17328 -410571 650671 45619
1: 17746 924385 -573496 45619
2: -18316 953197 547428 45619
2: -18411 957999 544684 45619
4: -18639 -241815 638666 45619
4: -18772 -127547 705894 45619
4: -18829 -924385 573496 45619
3: 19399 -953197 -547428 45619
3: 19494 -36057 -823543 45619
4: -19494 -64785 823543 45619
2: -19494 634893 504210 45619
3: 19494 -957999 -544684 45619
4: -19646 -43561 957999 45619
2: -20577 175959 403368 45619
4: -20938 -54397 823543 45619
2: -20938 55223 175273 45619
1: 21166 442225 -470596 45619
2: -21299 84035 279888 45619
2: -21394 104615 319333 45619
1: 21413 36461 -235298 45619
2: -21413 69673 235298 45619
1: 21511 691315 -470596 45619
3: 22344 -35739 -705894 45619
4: -22344 -70395 705894 45619
3: 22382 -44933 -655473 45619
2: -22382 73549 235298 45619
3: 23104 -218491 -487746 45619
4: -23104 -306299 504210 45619
3: 23826 -36015 -653072 45619
3: 23826 -230055 -470596 45619
2: -23826 280917 379358 45619
4: -23826 -475839 470596 45619
4: -23959 -442225 470596 45619
1: 24662 650671 -410571 45619
3: 25631 -12985 -941192 45619
3: 25631 -40817 -576240 45619
3: 25992 -352947 -419587 45619
4: -26828 -650671 410571 45619
1: 27892 300713 -352947 45619
3: 28158 -175959 -403368 45619
2: -28476 11913 -823543 45619
3: 28576 -12635 -823543 45619
1: 28614 130683 -319333 45619
1: 28616 45125 -235298 45619
3: 29241 -50421 -466480 45619
1: 29241 282975 -336140 45619
1: 29498 81947 -285719 45619
2: -29498 206131 285719 45619
2: -29602 775523 333739 45619
4: -30184 -41515 672280 45619
3: 30282 -562077 -352947 45619
3: 30324 -10887 -823543 45619
4: -30324 -28215 823543 45619
2: -31017 133209 235298 45619
1: 31502 823543 -324387 45619
2: -31502 823543 314279 45619
4: -31768 -26467 823543 45619
3: 31768 -189091 -352947 45619
4: -31768 -516803 352947 45619
3: 31768 -775523 -333739 45619
1: 33212 10241 117649 45619
3: 33212 -16807 -575897 45619
4: -33478 -300713 352947 45619
3: 33516 -27075 -470596 45619
4: -33516 -79059 470596 45619
1: 33614 10469 102214 45619
3: 33614 -10469 -721329 45619
2: -33614 30685 -102214 45619
4: -33614 -30685 721329 45619
1: 33614 823543 -304323 45619
2: -33614 823543 294215 45619
3: 33614 -823543 -314792 45619
4: -33614 -823543 324900 45619
3: 33668 -823543 -314279 45619
4: -33668 -823543 324387 45619
1: 33934 117649 -270676 45619
2: -33934 117649 199920 45619
4: -34048 -24187 823543 45619
3: 34656 -756315 -305613 45619
2: -35739 122451 192080 45619
3: 35739 -352947 -301938 45619
4: -35796 -22743 823543 45619
3: 36556 -104615 -319333 45619
1: 36708 3249 823543 45619
4: -36822 -21609 833147 45619
1: 36822 957999 -278859 45619
4: -38988 -957999 278859 45619
3: 40071 -13965 -470596 45619
1: 40793 142541 -235298 45619
2: -40793 563353 235298 45619
4: -41552 -24187 705894 45619
3: 41876 -4459 -840350 45619
4: -41876 -15827 941192 45619
3: 41876 -84035 -279888 45619
1: 41876 200165 -235298 45619
2: -41876 234269 201684 45619
2: -42237 985929 235298 45619
1: 42532 2869 638666 45619
2: -42532 12293 -638666 45619
1: 42826 19855 -117649 45619
2: -42826 86279 117649 45619
1: 43022 374357 -235298 45619
4: -43776 -130683 319333 45619
3: 44688 -18411 -352947 45619
4: -44688 -87723 352947 45619
3: 45423 -338979 -235298 45619
3: 46569 -164787 -235298 45619
1: 47096 1805 823543 45619
3: 47291 -8575 -436982 45619
3: 47652 -107163 -235298 45619
4: -47652 -598731 235298 45619
3: 50078 -2033 -957999 45619
4: -50078 -13129 957999 45619
3: 50421 -5415 -480886 45619
4: -50421 -35739 480886 45619
2: -50901 569037 187278 45619
4: -51262 -722701 216433 45619
4: -51984 -24843 588245 45619
1: 52136 1805 521017 45619
2: -52136 13357 -521017 45619
1: 52706 588245 -195314 45619
3: 53746 -1805 -823543 45619
2: -54488 10469 -705894 45619
3: 54511 -117649 -199920 45619
4: -54511 -117649 270676 45619
3: 56316 -122451 -192080 45619
4: -56938 -15523 773122 45619
