Command line:- ../do_t 209 1000000
1: 1 25 873620 209
2: -1 37 -524172 209
4: -1 -37 960982 209
1: 1 55 277970 209
3: 1 -55 -714780 209
1: 1 95 68970 209
3: 1 -95 -505780 209
1: 1 121 7220 209
2: -1 121 -8664 209
3: 1 -121 -444030 209
4: -1 -121 445474 209
3: 1 -125 -436810 209
2: -1 187 71478 209
4: -1 -187 365332 209
1: 1 209 -87780 209
2: -1 209 86944 209
3: 1 -209 -349030 209
4: -1 -209 349866 209
1: 1 275 -119130 209
3: 1 -275 -317680 209
2: -1 323 133342 209
4: -1 -323 303468 209
1: 1 361 -142780 209
2: -1 361 142296 209
3: 1 -361 -294030 209
4: -1 -361 294514 209
2: -1 407 150898 209
4: -1 -407 285912 209
1: 1 475 -160930 209
3: 1 -475 -275880 209
1: 1 605 -173280 209
3: 1 -605 -263530 209
1: 1 625 -174724 209
3: 1 -625 -262086 209
2: -1 629 174724 209
4: -1 -629 262086 209
2: -1 703 179322 209
4: -1 -703 257488 209
1: 1 1045 -192280 209
3: 1 -1045 -244530 209
1: 1 1375 -198550 209
3: 1 -1375 -238260 209
1: 1 1805 -203280 209
3: 1 -1805 -233530 209
2: -1 2057 205048 209
4: -1 -2057 231762 209
1: 1 2299 -206530 209
2: -1 2299 206454 209
3: 1 -2299 -230280 209
4: -1 -2299 230356 209
1: 1 2375 -206910 209
3: 1 -2375 -229900 209
1: 1 3025 -209380 209
3: 1 -3025 -227430 209
2: -1 3553 210672 209
4: -1 -3553 226138 209
1: 1 3971 -211530 209
2: -1 3971 211486 209
3: 1 -3971 -225280 209
4: -1 -3971 225324 209
2: -1 4477 212268 209
4: -1 -4477 224542 209
1: 1 5225 -213180 209
3: 1 -5225 -223630 209
2: -1 6137 213928 209
4: -1 -6137 222882 209
1: 1 6875 -214434 209
3: 1 -6875 -222376 209
2: -1 6919 214434 209
4: -1 -6919 222376 209
2: -1 7733 214852 209
4: -1 -7733 221958 209
1: 1 9025 -215380 209
3: 1 -9025 -221430 209
1: 1 11495 -216030 209
3: 1 -11495 -220780 209
1: 1 11875 -216106 209
3: 1 -11875 -220704 209
2: -1 11951 216106 209
4: -1 -11951 220704 209
2: -1 13357 216348 209
4: -1 -13357 220462 209
1: 1 15125 -216600 209
3: 1 -15125 -220210 209
1: 1 19855 -217030 209
3: 1 -19855 -219780 209
1: 1 26125 -217360 209
3: 1 -26125 -219450 209
2: -1 39083 217702 209
4: -1 -39083 219108 209
1: 1 43681 -217780 209
2: -1 43681 217776 209
3: 1 -43681 -219030 209
4: -1 -43681 219034 209
1: 1 45125 -217800 209
3: 1 -45125 -219010 209
1: 1 57475 -217930 209
3: 1 -57475 -218880 209
2: -1 67507 217998 209
4: -1 -67507 218812 209
1: 1 75625 -218044 209
3: 1 -75625 -218766 209
2: -1 76109 218044 209
4: -1 -76109 218766 209
2: -1 85063 218082 209
4: -1 -85063 218728 209
1: 1 99275 -218130 209
3: 1 -99275 -218680 209
1: 1 130625 -218196 209
3: 1 -130625 -218614 209
2: -1 131461 218196 209
4: -1 -131461 218614 209
2: -1 146927 218218 209
4: -1 -146927 218592 209
1: 1 218405 -218280 209
3: 1 -218405 -218530 209
1: 1 225625 -218284 209
3: 1 -225625 -218526 209
2: -1 227069 218284 209
4: -1 -227069 218526 209
1: 1 287375 -218310 209
3: 1 -287375 -218500 209
1: 1 496375 -218350 209
3: 1 -496375 -218460 209
2: -1 742577 218368 209
4: -1 -742577 218442 209
1: 2 19 606936 209
2: -2 19 -616132 209
3: 2 -19 -825341 209
4: -2 -19 834537 209
1: 2 77 67507 209
3: 2 -77 -285912 209
1: 2 89 43681 209
3: 2 -89 -262086 209
1: 2 121 3249 209
2: -2 121 -4693 209
3: 2 -121 -221654 209
4: -2 -121 223098 209
1: 2 133 -6897 209
3: 2 -133 -211508 209
1: 2 209 -44099 209
2: -2 209 43263 209
3: 2 -209 -174306 209
4: -2 -209 175142 209
1: 2 361 -71511 209
2: -2 361 71027 209
3: 2 -361 -146894 209
4: -2 -361 147378 209
1: 2 623 -87362 209
3: 2 -623 -131043 209
2: -2 631 87362 209
4: -2 -631 131043 209
1: 2 847 -93138 209
3: 2 -847 -125267 209
1: 2 979 -95304 209
3: 2 -979 -123101 209
1: 2 1463 -99902 209
3: 2 -1463 -118503 209
1: 2 1691 -101156 209
3: 2 -1691 -117249 209
1: 2 2299 -103284 209
2: -2 2299 103208 209
3: 2 -2299 -115121 209
4: -2 -2299 115197 209
1: 2 2527 -103818 209
3: 2 -2527 -114587 209
1: 2 3971 -105776 209
2: -2 3971 105732 209
3: 2 -3971 -112629 209
4: -2 -3971 112673 209
1: 2 6853 -107217 209
3: 2 -6853 -111188 209
2: -2 6941 107217 209
4: -2 -6941 111188 209
1: 2 10769 -107939 209
3: 2 -10769 -110466 209
1: 2 11837 -108053 209
3: 2 -11837 -110352 209
2: -2 11989 108053 209
4: -2 -11989 110352 209
1: 2 16093 -108357 209
3: 2 -16093 -110048 209
1: 2 18601 -108471 209
3: 2 -18601 -109934 209
1: 2 27797 -108713 209
3: 2 -27797 -109692 209
1: 2 32129 -108779 209
3: 2 -32129 -109626 209
1: 2 43681 -108891 209
2: -2 43681 108887 209
3: 2 -43681 -109514 209
4: -2 -43681 109518 209
1: 2 75383 -109022 209
3: 2 -75383 -109383 209
2: -2 76351 109022 209
4: -2 -76351 109383 209
1: 2 130207 -109098 209
3: 2 -130207 -109307 209
2: -2 131879 109098 209
4: -2 -131879 109307 209
1: 2 204611 -109136 209
3: 2 -204611 -109269 209
1: 2 224903 -109142 209
3: 2 -224903 -109263 209
2: -2 227791 109142 209
4: -2 -227791 109263 209
1: 2 305767 -109158 209
3: 2 -305767 -109247 209
1: 2 353419 -109164 209
3: 2 -353419 -109241 209
1: 3 27 262086 209
2: -3 33 -206492 209
4: -3 -57 234498 209
3: 3 -297 -103246 209
4: -3 -363 98192 209
1: 3 513 -55176 209
3: 3 -621 -87362 209
2: -3 627 58102 209
4: -3 -633 87362 209
4: -3 -1083 81312 209
1: 3 3267 -70034 209
3: 3 -5643 -74404 209
1: 3 6831 -71478 209
4: -3 -6897 74138 209
2: -3 6963 71478 209
1: 3 9747 -71874 209
3: 3 -11799 -73568 209
2: -3 11913 72028 209
4: -3 -12027 73568 209
1: 3 62073 -72656 209
3: 3 -75141 -72922 209
4: -3 -76593 72922 209
3: 3 -107217 -72886 209
1: 3 129789 -72732 209
4: -3 -131043 72872 209
2: -3 132297 72732 209
3: 3 -224181 -72842 209
4: -3 -228513 72842 209
1: 4 11 559911 209
2: -4 11 -575795 209
1: 4 19 301169 209
2: -4 19 -310365 209
2: -4 55 -71478 209
2: -4 95 -18392 209
3: 4 -121 -110466 209
4: -4 -121 111910 209
3: 4 -209 -86944 209
4: -4 -209 87780 209
3: 4 -361 -73326 209
4: -4 -361 73810 209
4: -4 -605 66063 209
1: 4 619 -43681 209
2: -4 635 43681 209
4: -4 -1045 61237 209
4: -4 -1397 59565 209
4: -4 -1805 58443 209
1: 4 2299 -51661 209
2: -4 2299 51585 209
4: -4 -2413 57475 209
1: 4 3971 -52899 209
2: -4 3971 52855 209
3: 4 -6809 -55594 209
4: -4 -6985 55594 209
2: -4 11495 53998 209
3: 4 -11761 -55176 209
4: -4 -12065 55176 209
2: -4 15367 54150 209
2: -4 19855 54252 209
2: -4 26543 54340 209
3: 4 -43681 -54756 209
4: -4 -43681 54760 209
2: -4 45847 54450 209
1: 4 74899 -54511 209
2: -4 76835 54511 209
1: 4 129371 -54549 209
2: -4 132715 54549 209
4: -4 -218405 54633 209
1: 4 223459 -54571 209
2: -4 229235 54571 209
4: -4 -291973 54625 209
4: -4 -504317 54615 209
2: -6 9 -480491 209
1: 6 15 262086 209
1: 6 33 99275 209
3: 6 -57 -114950 209
4: -6 -99 83391 209
3: 6 -165 -63536 209
2: -6 171 9196 209
1: 6 285 -20691 209
3: 6 -363 -48735 209
