Command line:- ../do_t 10241 1000000
1: 2 6137 290521 10241
1: 19 5929 968240 10241
1: 22 5929 831383 10241
2: -22 5929 -902139 10241
1: 28 6403 -788557 10241
2: -32 5831 -917301 10241
1: 38 5929 466431 10241
2: -38 5929 -537187 10241
2: -49 6137 -47432 10241
1: 63 6897 -938448 10241
2: -66 6783 716870 10241
2: -76 7007 819280 10241
2: -98 6941 583737 10241
2: -99 6897 547428 10241
1: 108 7203 -742577 10241
1: 114 5145 852929 10241
1: 114 5415 581042 10241
1: 119 7865 -990584 10241
1: 121 5831 197106 10241
1: 121 6137 -28812 10241
1: 121 6517 -279832 10241
2: -121 6517 215460 10241
2: -121 7315 664734 10241
2: -126 6897 423605 10241
2: -132 7623 742938 10241
1: 147 6831 -389158 10241
2: -147 6963 389158 10241
2: -152 8303 871563 10241
2: -152 8591 957999 10241
1: 154 7505 -645183 10241
2: -154 7657 645183 10241
2: -168 4959 -788557 10241
1: 189 7203 -436810 10241
1: 198 6897 -319333 10241
1: 209 5929 55860 10241
2: -209 5929 -126616 10241
1: 209 7105 -368676 10241
2: -209 7301 368676 10241
1: 209 9947 -980210 10241
1: 228 9747 -871563 10241
1: 231 7467 -430122 10241
2: -231 7695 430122 10241
1: 242 6517 -156009 10241
2: -242 6517 91637 10241
1: 242 10241 -887243 10241
2: -242 10241 846279 10241
2: -266 5687 -195510 10241
2: -266 12005 944889 10241
2: -286 12005 877591 10241
1: 294 5415 201586 10241
1: 294 6765 -194579 10241
2: -294 7029 194579 10241
1: 294 11913 -881265 10241
2: -297 7203 230318 10241
1: 297 7581 -362208 10241
1: 299 12005 -873620 10241
2: -304 5831 -128744 10241
1: 304 11095 -788557 10241
2: -304 11543 788557 10241
1: 308 8303 -467852 10241
2: -336 5415 -249018 10241
2: -336 8151 358435 10241
2: -341 4235 -742938 10241
2: -341 17689 991760 10241
1: 343 3773 905388 10241
1: 343 3971 784014 10241
2: -343 3971 -889658 10241
1: 343 6517 -119548 10241
2: -343 6517 55176 10241
1: 343 6743 -166782 10241
2: -343 7051 166782 10241
1: 343 11647 -740278 10241
2: -343 12179 740278 10241
1: 361 3773 857472 10241
2: -361 3773 -968660 10241
2: -361 4235 -704522 10241
2: -361 4655 -509894 10241
1: 361 5929 17444 10241
2: -361 5929 -88200 10241
1: 361 6517 -115192 10241
2: -361 6517 50820 10241
2: -361 7315 203742 10241
1: 361 10241 -601524 10241
2: -361 10241 560560 10241
1: 361 11053 -664048 10241
2: -361 11495 657874 10241
2: -361 11585 664048 10241
2: -361 12005 691636 10241
1: 361 16093 -911008 10241
2: -361 16093 884940 10241
2: -361 16219 889350 10241
1: 361 17369 -950796 10241
2: -361 18205 950796 10241
2: -361 18865 968352 10241
2: -363 4389 -625632 10241
