Command line:- ../do_t 422807 1000000
1: 5049 250563 778316 422807
2: -5852 257125 653429 422807
1: 6426 250563 305767 422807
1: 9747 250563 -284592 422807
1: 11286 250563 -440363 422807
1: 12342 250173 -412692 422807
1: 13167 245361 845614 422807
2: -13167 255765 -845614 422807
2: -15162 262395 594473 422807
1: 16093 244205 691866 422807
1: 16473 250173 -667590 422807
1: 17442 250563 -788557 422807
1: 17689 244783 376856 422807
1: 19652 240737 960982 422807
2: -19652 256025 -980628 422807
1: 20482 242471 543609 422807
1: 20482 244783 126293 422807
2: -20482 258655 -543609 422807
1: 22869 250563 -940044 422807
1: 23408 240737 568480 422807
1: 25137 250563 -983972 422807
1: 26334 240159 422807 422807
1: 27104 240737 288439 422807
2: -27132 266805 280041 422807
1: 27797 239581 400554 422807
1: 27797 240737 244222 422807
2: -27797 261545 -400554 422807
2: -27797 269059 508640 422807
1: 29106 235011 918731 422807
2: -29887 270215 506464 422807
2: -30723 262701 -362406 422807
1: 31768 240737 28050 422807
1: 32186 237847 345933 422807
1: 32186 240737 8398 422807
2: -32186 263279 -345933 422807
1: 32912 234289 722211 422807
1: 34391 240737 -87362 422807
1: 35378 244783 -541875 422807
2: -35378 273581 530604 422807
1: 36784 240737 -178296 422807
1: 39304 240737 -262086 422807
1: 40432 240737 -296208 422807
1: 43681 240737 -384642 422807
2: -43681 268961 -167042 422807
2: -43681 269059 -159528 422807
1: 46816 240737 -458337 422807
2: -47652 266805 -417605 422807
1: 47674 230911 300713 422807
1: 48279 231489 230622 422807
2: -48279 269637 -230622 422807
2: -52122 265335 -594473 422807
1: 53067 223839 648516 422807
2: -53067 280041 308550 422807
1: 54043 240737 -595650 422807
1: 55594 232441 -68782 422807
2: -55594 269059 -410091 422807
2: -55594 272527 -200277 422807
2: -58121 265727 -648516 422807
1: 60648 238425 -556325 422807
1: 61446 226287 181203 422807
2: -61446 274839 -181203 422807
2: -61557 266805 -625974 422807
1: 63308 218405 643603 422807
1: 63536 236113 -467313 422807
1: 63536 240737 -728552 422807
1: 64372 240737 -738378 422807
2: -64372 300713 982600 422807
1: 64988 218405 584647 422807
1: 65702 211871 997339 422807
2: -65702 270215 -490875 422807
1: 68153 218405 481474 422807
1: 68782 211259 917301 422807
1: 68782 229957 -213928 422807
1: 68782 240737 -786258 422807
2: -68782 270215 -528143 422807
2: -70756 273581 -388127 422807
1: 71148 211185 835210 422807
2: -71148 280041 -94316 422807
1: 71478 237405 -648516 422807
1: 73568 240737 -831725 422807
1: 73644 226149 -103173 422807
2: -74137 305767 884340 422807
2: -76076 300713 648516 422807
2: -77077 270215 -613700 422807
1: 78608 240737 -873620 422807
2: -80223 276507 -373388 422807
1: 80864 240737 -890681 422807
1: 82764 202521 962948 422807
2: -82859 305767 668168 422807
1: 83006 208369 625974 422807
1: 83391 217617 133518 422807
2: -83391 283509 -133518 422807
2: -83391 314721 942718 422807
1: 83521 203167 901208 422807
1: 83521 208369 611534 422807
1: 83521 211871 424536 422807
1: 83521 219373 44042 422807
1: 83521 227069 -320166 422807
1: 83521 232883 -579348 422807
1: 83521 236797 -746662 422807
2: -83521 269059 -717288 422807
2: -83521 273581 -528542 422807
2: -83521 300713 484726 422807
2: -83521 305767 653604 422807
1: 85918 223003 -171955 422807
2: -85918 290521 88434 422807
1: 87362 240737 -934898 422807
2: -87362 269059 -744175 422807
2: -87362 270215 -697221 422807
2: -87362 302005 453152 422807
2: -88088 300713 397953 422807
2: -91542 265335 -918731 422807
2: -92169 286977 -120802 422807
1: 93347 240737 -970178 422807
2: -93347 270215 -737352 422807
2: -93347 305767 461720 422807
2: -93347 314237 707370 422807
1: 94996 199633 756602 422807
2: -95304 280041 -394009 422807
2: -95942 305767 417605 422807
2: -96026 280687 -378301 422807
2: -96558 288711 -115311 422807
2: -98978 275443 -584647 422807
1: 100793 238469 -933470 422807
1: 103173 215061 -106590 422807
2: -104907 265335 -973352 422807
2: -106134 309519 364089 422807
2: -106722 333795 938961 422807
2: -108086 305767 239309 422807
2: -111188 329137 756602 422807
1: 112651 190247 766428 422807
1: 112651 206057 98838 422807
2: -112651 295069 -98838 422807
