Command line:- ../do_t 2197 1000000
2: -6 1209 -371293 2197
1: 6 1521 -542659 2197
2: -18 1833 371293 2197
2: -22 10985 964483 2197
1: 23 2873 -571220 2197
2: -24 85683 990002 2197
3: 28 -10985 -964483 2197
4: -28 -48841 885391 2197
2: -28 50531 839254 2197
1: 28 220883 -856830 2197
1: 29 103259 -821678 2197
1: 31 28561 -742924 2197
2: -31 28561 742248 2197
1: 32 84851 -742586 2197
2: -32 86515 742586 2197
4: -32 -265837 757965 2197
2: -33 3549 456976 2197
3: 33 -7605 -856830 2197
3: 33 -84825 -742586 2197
4: -33 -86541 742586 2197
1: 33 494325 -729404 2197
3: 34 -28561 -742248 2197
4: -34 -28561 742924 2197
1: 36 20787 -628342 2197
1: 36 349323 -667888 2197
4: -37 -26195 685464 2197
2: -37 36335 628342 2197
2: -42 12675 514098 2197
2: -42 225615 571220 2197
1: 48 85683 -495170 2197
1: 52 499 742586 2197
2: -52 515 -742586 2197
3: 53 -371293 -456950 2197
4: -53 -371293 457002 2197
2: -54 7917 371293 2197
2: -54 191139 443794 2197
1: 56 3211 -257049 2197
1: 56 542659 -429936 2197
1: 58 12025 -371293 2197
3: 58 -43771 -428415 2197
3: 58 -406445 -417430 2197
4: -62 -2873 571220 2197
4: -62 -13351 428415 2197
1: 62 28561 -371631 2197
2: -62 28561 370955 2197
1: 64 84019 -371293 2197
2: -64 87347 371293 2197
3: 64 -617357 -377884 2197
3: 66 -83967 -371293 2197
4: -66 -87399 371293 2197
3: 68 -28561 -370955 2197
4: -68 -28561 371631 2197
4: -68 -476749 355914 2197
3: 72 -3549 -456976 2197
3: 72 -11973 -371293 2197
4: -76 -7969 371293 2197
2: -77 542659 312650 2197
4: -82 -142805 297102 2197
2: -83 511901 290004 2197
4: -84 -1521 542659 2197
4: -84 -257049 288821 2197
1: 87 612963 -276822 2197
1: 89 314171 -270062 2197
2: -93 351 -742586 2197
4: -96 -60333 257049 2197
2: -96 85683 247416 2197
3: 99 -85683 -247416 2197
1: 104 491 371293 2197
2: -104 523 -371293 2197
3: 106 -371293 -228462 2197
4: -106 -371293 228514 2197
4: -112 -1885 371293 2197
3: 117 -489 -742586 2197
4: -117 -525 742586 2197
4: -134 -3211 257049 2197
3: 136 -1157 -371293 2197
3: 142 -152269 -171366 2197
4: -151 -19097 171366 2197
2: -151 134017 158184 2197
2: -153 942513 157508 2197
3: 154 -134017 -158184 2197
3: 158 -325 -742586 2197
1: 168 211419 -142805 2197
2: -189 665691 127426 2197
1: 192 85683 -123877 2197
1: 193 14365 -114244 2197
4: -198 -85683 123877 2197
3: 212 -371293 -114218 2197
4: -212 -371293 114270 2197
1: 226 199927 -106132 2197
4: -229 -199927 106132 2197
4: -232 -14365 114244 2197
3: 234 -471 -371293 2197
4: -234 -543 371293 2197
3: 236 -828269 -102414 2197
2: -238 419627 101062 2197
1: 243 428415 -99034 2197
1: 246 9633 -85683 2197
2: -291 257049 82472 2197
3: 294 -257049 -82472 2197
2: -322 142805 74191 2197
4: -324 -9633 85683 2197
3: 328 -142805 -74191 2197
4: -367 -643721 65910 2197
2: -373 656903 64558 2197
1: 391 344929 -61516 2197
4: -394 -344929 61516 2197
1: 414 57291 -57122 2197
2: -417 114075 57122 2197
1: 421 371293 -57148 2197
2: -421 371293 57096 2197
1: 422 971243 -57122 2197
3: 423 -970905 -57122 2197
3: 424 -371293 -57096 2197
4: -424 -371293 57148 2197
4: -428 -114413 57122 2197
3: 431 -56953 -57122 2197
2: -432 195 -371293 2197
1: 452 143 371293 2197
2: -456 402051 52728 2197
3: 459 -402051 -52728 2197
3: 562 -143 -371293 2197
4: -582 -195 371293 2197
2: -796 28223 28561 2197
1: 816 28899 -28561 2197
2: -838 199589 28561 2197
1: 842 371293 -28587 2197
2: -842 371293 28535 2197
1: 844 828607 -28561 2197
3: 846 -827931 -28561 2197
3: 848 -371293 -28535 2197
4: -848 -371293 28587 2197
4: -852 -200265 28561 2197
3: 874 -28223 -28561 2197
4: -894 -28899 28561 2197
3: 1014 -27 -828269 2197
4: -1014 -51 828269 2197
2: -1118 97 -371293 2197
3: 1248 -45 -371293 2197
1: 1794 21 371293 2197
4: -1924 -73 371293 2197
2: -2192 964483 10985 2197
3: 2198 -964483 -10985 2197
2: -4732 19 -856830 2197
1: 4901 19 -171366 2197
4: -4901 -97 171366 2197
3: 6929 -43 114244 2197
2: -6929 121 -114244 2197
3: 7098 -9 571220 2197
1: 7436 7 -771147 2197
3: 7878 -15 371293 2197
4: -8008 -37 371293 2197
4: -9126 -21 628342 2197
1: 9802 77 -85683 2197
4: -9802 -155 85683 2197
2: -11934 33 -371293 2197
1: 12064 19 -371293 2197
1: 13182 9 -806299 2197
4: -13182 -15 806299 2197
3: 13858 -125 57122 2197
2: -13858 203 -57122 2197
1: 14703 135 -57122 2197
4: -14703 -213 57122 2197
2: -17576 19 -601978 2197
2: -21177 15 -742586 2197
1: 21242 11 -742586 2197
3: 27716 -289 28561 2197
2: -27716 367 -28561 2197
2: -28392 75 -142805 2197
1: 28561 23 -372138 2197
3: 28561 -23 370448 2197
2: -28561 29 -370448 2197
4: -28561 -29 372138 2197
1: 28561 371293 -868 2197
2: -28561 371293 816 2197
3: 28561 -371293 -822 2197
4: -28561 -371293 874 2197
1: 29406 309 -28561 2197
4: -29406 -387 28561 2197
1: 33462 51 -171366 2197
2: -34814 41 -257049 2197
3: 35152 -29 300989 2197
2: -35152 35 -300989 2197
1: 47658 21 -428415 2197
4: -51207 -15 685464 2197
2: -57122 11 -927810 2197
4: -57122 -11 928655 2197
1: 57122 49 -186069 2197
3: 57122 -49 185224 2197
2: -57122 55 -185224 2197
4: -57122 -55 186069 2197
1: 57122 371293 -447 2197
2: -57122 371293 395 2197
3: 57122 -371293 -398 2197
4: -57122 -371293 450 2197
1: 58136 11 -828269 2197
2: -79092 15 -670085 2197
2: -83928 27 -371293 2197
1: 84058 25 -371293 2197
3: 85683 -15 618540 2197
1: 85683 75 -124046 2197
4: -85683 -81 124046 2197
3: 87308 -25 371293 2197
4: -87438 -27 371293 2197
3: 114244 -101 92612 2197
2: -114244 107 -92612 2197
3: 114244 -371293 -186 2197
4: -114244 -371293 238 2197
2: -134017 25 -395460 2197
1: 138073 11 -856830 2197
3: 156663 -165 57122 2197
4: -157508 -173 57122 2197
4: -161902 -23 428415 2197
1: 171366 153 -62023 2197
4: -171366 -159 62023 2197
3: 199082 -331 28561 2197
4: -199927 -37 265330 2197
4: -200772 -345 28561 2197
3: 228488 -205 46306 2197
2: -228488 211 -46306 2197
