Command line:- ../do_t 664411 1000000
1: 11913 395307 -668168 664411
1: 14739 393129 -143990 664411
1: 25289 384659 878560 664411
2: -34276 417605 809248 664411
2: -43681 417605 179806 664411
2: -49096 417605 -73205 664411
1: 50578 384659 -708339 664411
2: -54571 417605 -277970 664411
1: 58564 378301 -306850 664411
2: -58564 424897 250563 664411
2: -60401 417605 -455202 664411
2: -61336 417605 -480491 664411
2: -78166 417605 -832238 664411
1: 83521 353419 883784 664411
2: -83521 429913 -131670 664411
2: -83521 432575 31768 664411
1: 87846 351747 840123 664411
1: 104329 366025 -526558 664411
2: -123101 466735 724064 664411
2: -167042 480491 413259 664411
1: 174724 319345 372317 664411
1: 181016 328757 -93347 664411
2: -184404 497097 594473 664411
2: -186694 480491 176341 664411
2: -216172 535517 960982 664411
2: -234256 452285 -834632 664411
2: -234256 521645 529159 664411
2: -236918 480491 -250563 664411
1: 250563 312987 -409948 664411
1: 269467 278179 373388 664411
1: 278179 257125 933470 664411
1: 278179 270215 503880 664411
2: -304606 466735 -834537 664411
1: 305767 248897 795906 664411
1: 307461 250563 719112 664411
1: 312987 250563 644204 664411
1: 316778 238621 972774 664411
2: -316778 460997 -972774 664411
1: 334084 248897 427785 664411
1: 334084 273581 -206910 664411
1: 334084 301169 -793155 664411
1: 334084 302005 -809248 664411
1: 351142 230911 742577 664411
2: -353736 531069 -106590 664411
1: 354046 263891 -162129 664411
2: -354046 521645 -222530 664411
2: -354046 565675 280041 664411
1: 361361 248897 127738 664411
1: 362406 250563 75867 664411
2: -373388 594473 462099 664411
2: -380666 575795 250563 664411
2: -384659 480491 -860064 664411
1: 407286 206853 756602 664411
2: -407286 492765 -756602 664411
2: -409948 594473 288439 664411
1: 416449 278179 -878560 664411
1: 417316 280841 -925089 664411
2: -417316 685465 925089 664411
1: 418418 248897 -373388 664411
1: 420717 250563 -423016 664411
2: -424589 652327 668168 664411
1: 428868 280041 -972961 664411
2: -429913 480491 -962948 664411
2: -437257 480491 -977636 664411
2: -453871 486761 -933470 664411
2: -453871 556325 -208658 664411
1: 456909 227601 -248710 664411
1: 462441 250563 -702768 664411
1: 475167 183027 648516 664411
1: 475167 250563 -778316 664411
2: -475167 516591 -648516 664411
1: 481474 218405 -259182 664411
1: 487146 250563 -845823 664411
1: 497794 175085 619038 664411
1: 497794 218405 -383214 664411
1: 497794 223003 -466735 664411
2: -497794 524533 -619038 664411
1: 501126 165699 863819 664411
2: -501126 586245 -96558 664411
2: -501126 748353 878460 664411
1: 518364 167865 594473 664411
2: -518364 531753 -594473 664411
2: -527076 696201 521645 664411
1: 532627 224939 -724812 664411
2: -532627 741367 724812 664411
2: -556358 584647 -247969 664411
2: -556358 594473 -178296 664411
2: -556358 613547 -49419 664411
2: -556358 730303 592739 664411
2: -556358 766403 751689 664411
1: 560082 162129 303468 664411
1: 560082 211629 -689282 664411
2: -560082 754677 689282 664411
1: 570741 227601 -972774 664411
2: -594473 653429 96558 664411
2: -614922 661827 93347 664411
1: 625974 179685 -616726 664411
2: -625974 786621 616726 664411
2: -625974 834537 783768 664411
1: 633556 127433 486387 664411
2: -633556 572185 -486387 664411
2: -644204 742577 397953 664411
2: -653429 594473 -372438 664411
1: 657514 106495 918731 664411
2: -657514 519479 -918731 664411
1: 677994 144837 -390830 664411
1: 724812 131769 -532627 664411
1: 727124 126445 -447678 664411
1: 733381 83521 784586 664411
1: 742577 83521 643962 664411
1: 746548 83521 584309 664411
1: 746691 87723 412692 664411
2: -746691 611895 -412692 664411
1: 751689 82365 556358 664411
1: 751689 117249 -482790 664411
1: 751689 122379 -585640 664411
2: -751689 746691 186276 664411
2: -753423 834537 472226 664411
1: 769318 83521 254144 664411
2: -810084 751689 105149 664411
1: 811547 112999 -937992 664411
2: -813241 951235 648516 664411
1: 814572 63897 378301 664411
2: -814572 635721 -378301 664411
1: 821227 79781 -324258 664411
1: 832238 63869 78166 664411
2: -834537 944163 593028 664411
2: -834632 733381 3179 664411
1: 849178 83521 -763876 664411
1: 849949 80465 -703494 664411
2: -850212 633777 -429913 664411
1: 859826 83521 -885324 664411
2: -869601 724185 -78166 664411
1: 871454 41261 540430 664411
1: 907742 46189 -560082 664411
1: 917301 43923 -668168 664411
1: 918731 38437 -455202 664411
1: 918731 42959 -660176 664411
1: 937024 30685 -525691 664411
2: -941127 834537 167042 664411
1: 950334 16245 324258 664411
2: -950334 683373 -324258 664411
1: 960982 10013 972774 664411
1: 960982 22627 -849949 664411
2: -960982 550069 -972774 664411
2: -960982 643603 -497607 664411
2: -960982 719321 -203456 664411
1: 995588 361 309519 664411
2: -995588 567853 -894166 664411
2: -995588 699257 -309519 664411
