Command line:- ../do_t 75803 1000000
2: -338 45815 367353 75803
1: 833 45799 -489804 75803
2: -833 46475 489804 75803
2: -1352 47957 857157 75803
1: 1666 45461 -244902 75803
2: -1666 46813 244902 75803
2: -1666 48841 950796 75803
2: -1729 48841 907578 75803
2: -1859 46529 100842 75803
2: -1862 48841 825944 75803
1: 1989 42483 749112 75803
2: -2261 48841 638666 75803
1: 2312 41405 945994 75803
1: 2366 41599 857157 75803
2: -2366 43367 -857157 75803
1: 2401 41327 924924 75803
2: -2401 48841 587706 75803
1: 2499 45123 -163268 75803
2: -2499 47151 163268 75803
2: -2548 48841 540225 75803
2: -2601 50421 854126 75803
2: -2873 51695 979608 75803
1: 3042 42483 396165 75803
1: 3042 47775 -693889 75803
2: -3094 43639 -655473 75803
2: -3094 48841 403368 75803
1: 3332 44785 -122451 75803
2: -3332 47489 122451 75803
1: 3332 48841 -828345 75803
2: -3332 48841 357749 75803
1: 3458 48841 -806736 75803
2: -3458 48841 336140 75803
1: 3549 41157 571438 75803
2: -3549 43809 -571438 75803
1: 3724 48841 -765919 75803
2: -3724 48841 295323 75803
1: 3757 40817 592410 75803
1: 3757 41405 475398 75803
1: 3757 48755 -749112 75803
2: -3757 52087 749112 75803
2: -3978 42483 -780325 75803
2: -3978 50421 479570 75803
2: -4056 54621 974806 75803
1: 4199 48841 -705894 75803
2: -4199 48841 235298 75803
1: 4459 48841 -678454 75803
2: -4459 48841 207858 75803
1: 4522 48841 -672280 75803
2: -4522 48841 201684 75803
2: -4606 41327 -905177 75803
1: 4641 40749 436982 75803
2: -4641 44217 -436982 75803
1: 4802 48841 -646800 75803
2: -4802 48841 176204 75803
1: 4998 44109 -81634 75803
2: -4998 48165 81634 75803
2: -4998 56355 905177 75803
1: 5202 50421 -768950 75803
1: 5239 48433 -571438 75803
1: 5304 48069 -530621 75803
2: -5304 52773 530621 75803
1: 5491 39949 436982 75803
2: -5491 57239 873964 75803
2: -5746 46529 -134456 75803
1: 5746 47873 -489804 75803
2: -5746 52969 489804 75803
2: -5746 55223 673897 75803
1: 5831 48841 -574182 75803
2: -5831 48841 103586 75803
2: -6069 40443 -873964 75803
2: -6084 50421 234668 75803
1: 6188 48841 -554631 75803
2: -6188 48841 84035 75803
2: -6461 40171 -873964 75803
1: 6517 48841 -538510 75803
2: -6517 48841 67914 75803
1: 6916 48841 -521017 75803
2: -6916 48841 50421 75803
1: 7072 41405 122451 75803
1: 7098 39831 285719 75803
2: -7098 45135 -285719 75803
2: -7203 40749 -745290 75803
2: -7203 56355 565656 75803
1: 7267 36125 705894 75803
1: 7514 36673 605052 75803
1: 7514 40817 155428 75803
2: -7514 40817 -718536 75803
1: 7514 47089 -374556 75803
2: -7514 53753 374556 75803
2: -7514 57967 625289 75803
2: -7803 43095 -470596 75803
1: 7943 36533 571438 75803
1: 7956 50421 -581672 75803
1: 8112 37485 448987 75803
1: 8112 58653 -991270 75803
1: 8398 48841 -470596 75803
1: 8619 46599 -326536 75803
2: -8619 54243 326536 75803
1: 8918 48841 -456876 75803
2: -8918 48841 -13720 75803
1: 9044 48841 -453789 75803
2: -9044 48841 -16807 75803
2: -9248 41405 -583443 75803
1: 9282 39015 218491 75803
2: -9282 45951 -218491 75803
2: -9412 62713 655473 75803
1: 9537 58695 -873964 75803
2: -9537 67473 811538 75803
1: 9604 48841 -441049 75803
2: -9604 48841 -29547 75803
1: 9996 42081 -40817 75803
2: -9996 50193 40817 75803
1: 10101 59823 -873964 75803
1: 10192 54925 -693889 75803
2: -10192 65741 693889 75803
2: -10404 42861 -436982 75803
2: -10404 50421 42588 75803
1: 10829 48841 -417774 75803
2: -10829 48841 -52822 75803
1: 11271 45423 -249704 75803
1: 11492 31213 774690 75803
1: 11492 45325 -244902 75803
2: -11492 49049 -52479 75803
1: 11492 53465 -588245 75803
2: -11492 55517 244902 75803
1: 11492 60025 -797181 75803
1: 11662 48841 -404740 75803
2: -11662 48841 -65856 75803
2: -11999 69139 653072 75803
1: 12103 48841 -398566 75803
2: -12103 48841 -72030 75803
1: 12168 50421 -459221 75803
2: -12597 74529 734706 75803
1: 13034 48841 -386904 75803
2: -13034 48841 -83692 75803
1: 13872 51597 -468195 75803
2: -13872 60333 319333 75803
1: 14161 40391 -28812 75803
2: -14161 51883 28812 75803
1: 14161 52819 -499408 75803
2: -14161 67847 499408 75803
2: -14651 37349 -734706 75803
1: 14994 68493 -811538 75803
2: -14994 89301 811538 75803
2: -15028 39377 -588245 75803
1: 15028 40817 -63063 75803
2: -15028 40817 -500045 75803
2: -15028 41405 -465794 75803
1: 15028 43757 -187278 75803
1: 15028 55601 -554631 75803
2: -15028 57085 187278 75803
1: 15317 60025 -645918 75803
2: -15548 59245 235298 75803
1: 15827 48841 -360150 75803
2: -15827 48841 -110446 75803
2: -15912 50421 -51051 75803
1: 16184 25181 974806 75803
2: -16184 106301 907578 75803
1: 16562 67405 -734706 75803
1: 16562 88145 -970004 75803
2: -16562 90389 734706 75803
2: -16562 117649 966416 75803
2: -16562 118201 970004 75803
1: 16796 48841 -352947 75803
2: -16796 48841 -117649 75803
1: 16807 24973 943670 75803
1: 16807 31213 413270 75803
1: 16807 32657 319410 75803
1: 16807 40817 -86190 75803
2: -16807 40817 -476918 75803
1: 16807 48841 -352870 75803
2: -16807 48841 -117726 75803
2: -16861 107219 873964 75803
1: 17238 33813 235298 75803
2: -17238 36015 -757197 75803
1: 17238 40131 -64141 75803
1: 17238 42777 -163268 75803
2: -17238 56355 117649 75803
2: -17238 58065 163268 75803
