Command line:- ../do_t 2299 1000000
1: 1 1331 953040 2299
2: -1 1331 -968924 2299
1: 2 1331 472549 2299
2: -2 1331 -488433 2299
1: 4 1577 -834537 2299
2: -6 1551 480491 2299
2: -9 1815 698896 2299
1: 11 1805 -572330 2299
1: 12 957 960982 2299
2: -12 1881 581647 2299
2: -14 1805 439230 2299
1: 16 1805 -395307 2299
2: -16 2717 809248 2299
1: 19 1331 42636 2299
2: -19 1331 -58520 2299
2: -19 1805 322102 2299
2: -19 3971 905080 2299
2: -19 4015 910404 2299
1: 21 3135 -708092 2299
1: 22 1691 -227601 2299
1: 22 2527 -549703 2299
1: 26 19855 -946341 2299
1: 26 25289 -961400 2299
2: -26 25289 960564 2299
1: 26 66785 -995588 2299
1: 27 3993 -643302 2299
1: 27 75273 -960982 2299
2: -27 76461 960982 2299
2: -28 2057 305767 2299
2: -28 49489 917301 2299
3: 28 -75251 -960982 2299
4: -28 -76483 960982 2299
3: 29 -25289 -960564 2299
4: -29 -25289 961400 2299
2: -29 38627 878460 2299
3: 29 -102487 -923438 2299
1: 29 352697 -907742 2299
4: -29 -951665 912608 2299
1: 31 3971 -559020 2299
2: -31 3971 553696 2299
3: 32 -129827 -834537 2299
4: -32 -132259 834537 2299
3: 32 -278179 -829901 2299
4: -32 -278179 829977 2299
1: 33 621 960982 2299
2: -33 633 -960982 2299
2: -33 1083 -228932 2299
3: 33 -9747 -913066 2299
1: 33 11799 -708092 2299
2: -33 12027 708092 2299
2: -33 43923 775428 2299
1: 33 224181 -795938 2299
2: -33 228513 795938 2299
3: 33 -395307 -803586 2299
2: -33 834537 799482 2299
4: -34 -9317 893475 2299
4: -34 -18905 834537 2299
2: -34 19855 722733 2299
4: -34 -120395 786258 2299
2: -34 126445 768702 2299
4: -34 -790229 778635 2299
1: 36 825 480491 2299
1: 36 4389 -505780 2299
2: -36 5757 556358 2299
2: -36 8349 611534 2299
3: 36 -9975 -834537 2299
2: -36 11913 648197 2299
1: 36 12705 -655215 2299
3: 36 -14079 -805255 2299
3: 36 -40755 -758670 2299
4: -36 -43923 757378 2299
1: 36 51909 -714780 2299
3: 36 -117975 -742577 2299
3: 36 -131043 -741730 2299
1: 36 297825 -730719 2299
3: 36 -379335 -736725 2299
1: 36 492765 -732050 2299
3: 36 -627627 -735680 2299
1: 38 1331 17347 2299
2: -38 1331 -33231 2299
1: 38 3949 -455202 2299
3: 38 -3949 -935693 2299
1: 38 3971 -456533 2299
2: -38 3971 451209 2299
3: 38 -3971 -934362 2299
4: -38 -3971 939686 2299
2: -38 4037 455202 2299
4: -38 -4037 935693 2299
1: 38 14641 -630648 2299
2: -38 14641 629204 2299
3: 38 -14641 -760247 2299
4: -38 -14641 761691 2299
1: 38 43439 -673607 2299
3: 38 -43439 -717288 2299
1: 38 43681 -673728 2299
2: -38 43681 673244 2299
3: 38 -43681 -717167 2299
4: -38 -43681 717651 2299
2: -38 44407 673607 2299
4: -38 -44407 717288 2299
1: 38 129599 -688127 2299
3: 38 -129599 -702768 2299
2: -38 132487 688127 2299
4: -38 -132487 702768 2299
1: 38 477829 -693462 2299
3: 38 -477829 -697433 2299
1: 38 480491 -693473 2299
2: -38 480491 693429 2299
3: 38 -480491 -697422 2299
4: -38 -480491 697466 2299
2: -38 488477 693462 2299
4: -38 -488477 697433 2299
1: 39 1083 175692 2299
2: -39 47025 657514 2299
2: -39 371349 675070 2299
4: -39 -393129 680020 2299
2: -41 9317 547998 2299
3: 41 -115159 -652190 2299
2: -42 741 -556358 2299
3: 42 -3249 -893101 2299
2: -42 5907 480491 2299
4: -42 -75867 640794 2299
3: 42 -131769 -635721 2299
4: -42 -154869 634887 2299
3: 43 -65219 -627418 2299
1: 43 278179 -611572 2299
2: -43 278179 611496 2299
2: -44 1805 135762 2299
2: -44 2413 252890 2299
1: 44 11761 -531069 2299
2: -44 12065 531069 2299
1: 44 14641 -544749 2299
2: -44 14641 543305 2299
4: -44 -45847 618915 2299
2: -44 73205 589152 2299
3: 44 -223459 -604274 2299
4: -44 -229235 604274 2299
3: 44 -278179 -603554 2299
4: -44 -278179 603630 2299
2: -46 10469 497794 2299
1: 46 43681 -556600 2299
2: -46 43681 556116 2299
3: 46 -73205 -585181 2299
2: -46 957011 573661 2299
1: 47 129257 -556358 2299
2: -47 132829 556358 2299
4: -48 -3267 786258 2299
4: -48 -9747 629563 2299
2: -48 10989 480491 2299
2: -48 39501 531069 2299
3: 48 -129219 -556358 2299
4: -48 -132867 556358 2299
3: 49 -2717 -809248 2299
3: 49 -43681 -556116 2299
4: -49 -43681 556600 2299
1: 52 25289 -480909 2299
2: -52 25289 480073 2299
2: -53 342551 496584 2299
4: -54 -3135 708092 2299
2: -54 3993 317680 2299
1: 54 19437 -455202 2299
1: 54 74679 -480491 2299
2: -54 77055 480491 2299
3: 54 -79059 -497794 2299
2: -54 219615 486267 2299
3: 56 -1331 -953040 2299
4: -56 -1331 968924 2299
1: 56 1805 -117128 2299
1: 56 52877 -459800 2299
4: -56 -58843 483153 2299
1: 56 73205 -463163 2299
3: 56 -74635 -480491 2299
4: -56 -77099 480491 2299
1: 57 561 657514 2299
1: 57 1083 117128 2299
2: -57 1089 -133342 2299
1: 57 2541 -216106 2299
2: -57 3249 263538 2299
1: 57 3927 -303468 2299
3: 57 -3993 -621148 2299
2: -57 4059 303468 2299
3: 57 -6171 -565554 2299
1: 57 7581 -380666 2299
3: 57 -11913 -516428 2299
4: -57 -11979 517902 2299
3: 57 -18411 -497794 2299
3: 57 -27951 -486134 2299
4: -57 -35739 481822 2299
3: 57 -43197 -478192 2299
1: 57 43923 -449312 2299
4: -57 -44649 478192 2299
1: 57 67881 -454366 2299
3: 57 -83391 -471174 2299
3: 57 -128877 -468512 2299
1: 57 131043 -458832 2299
2: -57 131769 458698 2299
4: -57 -133209 468512 2299
1: 57 202521 -460526 2299
1: 57 307461 -461586 2299
2: -57 393129 461978 2299
1: 57 475167 -462308 2299
2: -57 491139 462308 2299
3: 57 -746691 -464474 2299
1: 57 917301 -462946 2299
3: 58 -25289 -480073 2299
4: -58 -25289 480909 2299
4: -59 -5795 556358 2299
4: -59 -52877 459800 2299
2: -59 218405 445038 2299
1: 61 57475 -423016 2299
3: 61 -97831 -439230 2299
3: 61 -163955 -436810 2299
1: 62 3971 -280841 2299
2: -62 3971 275517 2299
4: -62 -11033 480491 2299
4: -62 -22627 452694 2299
1: 62 29887 -406923 2299
2: -62 362083 424589 2299
2: -62 742577 425436 2299
2: -63 11913 370018 2299
1: 63 38247 -404624 2299
3: 64 -3971 -553696 2299
4: -64 -3971 559020 2299
4: -64 -57475 423016 2299
4: -64 -646019 413820 2299
1: 66 615 480491 2299
2: -66 639 -480491 2299
1: 66 1083 99825 2299
3: 66 -2337 -632225 2299
4: -66 -3249 573661 2299
3: 66 -5415 -500456 2299
1: 66 11685 -354046 2299
2: -66 12141 354046 2299
1: 66 43923 -388075 2299
3: 66 -44403 -412610 2299
4: -66 -131769 404681 2299
3: 66 -219615 -402876 2299
1: 66 222015 -397969 2299
2: -66 230679 397969 2299
1: 66 834537 -399760 2299
4: -67 -979 960982 2299
2: -67 105149 389158 2299
4: -68 -5951 480491 2299
4: -68 -29887 406923 2299
4: -69 -4389 505780 2299
1: 71 7315 -303468 2299
3: 72 -43923 -378328 2299
4: -72 -131043 370986 2299
1: 76 361 951665 2299
1: 76 605 427614 2299
1: 76 781 252890 2299
4: -76 -847 926497 2299
3: 76 -1331 -700150 2299
4: -76 -1331 716034 2299
1: 76 1805 -87846 2299
4: -76 -2527 541717 2299
1: 76 3905 -227601 2299
3: 76 -3971 -465850 2299
4: -76 -3971 471174 2299
2: -76 4081 227601 2299
2: -76 6413 271282 2299
3: 76 -6655 -418209 2299
3: 76 -8591 -402325 2299
2: -76 9317 295108 2299
1: 76 14641 -315685 2299
2: -76 14641 314241 2299
2: -76 19133 322102 2299
3: 76 -19855 -371349 2299
3: 76 -25631 -366025 2299
2: -76 27797 330088 2299
3: 76 -42955 -358644 2299
1: 76 43681 -336985 2299
2: -76 43681 336501 2299
4: -76 -44891 358644 2299
4: -76 -70543 354673 2299
1: 76 73205 -341316 2299
1: 76 94501 -342760 2299
4: -76 -102487 352507 2299
3: 76 -128155 -351384 2299
4: -76 -133931 351384 2299
4: -76 -210463 350053 2299
1: 76 218405 -345576 2299
1: 76 281941 -346060 2299
4: -76 -305767 349327 2299
1: 76 472505 -346731 2299
3: 76 -480491 -348700 2299
4: -76 -480491 348744 2299
2: -76 493801 346731 2299
2: -76 775973 347092 2299
1: 77 11647 -303468 2299
2: -77 12179 303468 2299
1: 77 278179 -341544 2299
2: -77 278179 341468 2299
2: -78 1083 -102487 2299
3: 78 -1881 -581647 2299
1: 78 144837 -335654 2299
3: 81 -1083 -732050 2299
2: -81 75867 320188 2299
4: -81 -570999 327066 2299
2: -81 722733 325622 2299
2: -82 4807 227601 2299
2: -82 336743 320929 2299
4: -84 -855 834537 2299
3: 84 -75867 -320188 2299
3: 86 -99275 -311454 2299
1: 86 278179 -305805 2299
2: -86 278179 305729 2299
1: 87 9801 -262086 2299
3: 88 -611 -960982 2299
4: -88 -643 960982 2299
1: 88 893 151734 2299
1: 88 4693 -214291 2299
1: 88 190333 -298186 2299
3: 88 -220571 -302137 2299
4: -88 -232123 302137 2299
3: 88 -278179 -301758 2299
4: -88 -278179 301834 2299
2: -89 102163 292820 2299
3: 91 -113135 -293854 2299
3: 92 -847 -742577 2299
1: 92 43681 -278421 2299
2: -92 43681 277937 2299
4: -92 -167827 289674 2299
4: -94 -4693 366025 2299
2: -94 17303 258115 2299
1: 94 127471 -278179 2299
2: -94 134615 278179 2299
3: 96 -127395 -278179 2299
4: -96 -134691 278179 2299
1: 96 658845 -274721 2299
4: -96 -746691 275804 2299
4: -97 -177023 274626 2299
3: 98 -43681 -277937 2299
4: -98 -43681 278421 2299
2: -98 62453 263538 2299
1: 99 1653 -50578 2299
2: -99 5415 196988 2299
3: 99 -7581 -314116 2299
1: 99 31407 -255552 2299
3: 99 -43923 -275082 2299
3: 99 -834537 -267368 2299
3: 101 -185915 -263538 2299
3: 101 -810095 -262086 2299
4: -101 -858979 262086 2299
4: -104 -1595 480491 2299
4: -104 -7315 303468 2299
2: -104 10469 219615 2299
2: -104 296989 252890 2299
4: -104 -333355 255189 2299
1: 106 73205 -244758 2299
1: 108 3993 -162811 2299
2: -109 6655 190608 2299
