Command line:- ../do_t 539 1000000
1: 1 209 792330 539
1: 1 245 462462 539
1: 1 343 -84700 539
2: -1 343 81312 539
1: 1 385 -233926 539
1: 1 539 -582120 539
2: -1 539 579964 539
1: 1 595 -664048 539
1: 1 605 -677082 539
1: 1 665 -747054 539
1: 1 833 -889350 539
1: 1 847 -898660 539
2: -1 847 897288 539
1: 1 931 -948640 539
1: 1 935 -950796 539
1: 2 343 -43197 539
2: -2 343 39809 539
1: 2 539 -291599 539
2: -2 539 289443 539
1: 2 847 -449673 539
2: -2 847 448301 539
1: 2 1613 -581042 539
3: 2 -1613 -871563 539
2: -2 1621 581042 539
4: -2 -1621 871563 539
1: 2 2401 -628716 539
2: -2 2401 628232 539
3: 2 -2401 -823889 539
4: -2 -2401 824373 539
1: 2 3773 -664202 539
2: -2 3773 663894 539
3: 2 -3773 -788403 539
4: -2 -3773 788711 539
1: 2 5929 -686784 539
2: -2 5929 686588 539
3: 2 -5929 -765821 539
4: -2 -5929 766017 539
1: 2 11291 -705551 539
3: 2 -11291 -747054 539
2: -2 11347 705551 539
4: -2 -11347 747054 539
1: 2 17743 -713097 539
3: 2 -17743 -739508 539
2: -2 17831 713097 539
4: -2 -17831 739508 539
1: 2 26411 -717431 539
2: -2 26411 717387 539
3: 2 -26411 -735174 539
4: -2 -26411 735218 539
1: 2 41503 -720657 539
2: -2 41503 720629 539
3: 2 -41503 -731948 539
4: -2 -41503 731976 539
1: 2 79037 -723338 539
3: 2 -79037 -729267 539
2: -2 79429 723338 539
4: -2 -79429 729267 539
1: 2 124201 -724416 539
3: 2 -124201 -728189 539
2: -2 124817 724416 539
4: -2 -124817 728189 539
1: 2 195173 -725102 539
3: 2 -195173 -727503 539
2: -2 196141 725102 539
4: -2 -196141 727503 539
1: 2 290521 -725496 539
2: -2 290521 725492 539
3: 2 -290521 -727109 539
4: -2 -290521 727113 539
1: 2 553259 -725879 539
3: 2 -553259 -726726 539
2: -2 556003 725879 539
4: -2 -556003 726726 539
1: 2 869407 -726033 539
3: 2 -869407 -726572 539
2: -2 873719 726033 539
4: -2 -873719 726572 539
2: -3 231 -196196 539
4: -3 -363 917182 539
1: 3 441 -130438 539
3: 3 -693 -709324 539
4: -3 -1029 636944 539
1: 3 1089 -340942 539
3: 3 -1611 -581042 539
2: -3 1617 387002 539
4: -3 -1623 581042 539
4: -3 -2541 546056 539
1: 3 3087 -433664 539
3: 3 -4851 -516362 539
4: -3 -7203 506022 539
1: 3 7623 -463736 539
3: 3 -11277 -498036 539
2: -3 11319 470316 539
4: -3 -11361 498036 539
1: 3 17721 -475398 539
4: -3 -17787 493038 539
2: -3 17853 475398 539
1: 3 21609 -476982 539
3: 3 -33957 -488796 539
1: 3 53361 -481278 539
3: 3 -78939 -486178 539
2: -3 79233 482218 539
4: -3 -79527 486178 539
1: 3 124047 -482944 539
4: -3 -124509 485464 539
2: -3 124971 482944 539
3: 3 -194931 -485002 539
4: -3 -196383 485002 539
3: 3 -237699 -484858 539
1: 3 373527 -483784 539
3: 3 -552573 -484484 539
4: -3 -556689 484484 539
1: 3 868329 -484022 539
4: -3 -871563 484382 539
