Command line:- ../do_t 17689 1000000
2: -19 10535 -672182 17689
1: 266 12005 -733913 17689
1: 361 9947 227430 17689
1: 361 12005 -554496 17689
2: -562 16121 912247 17689
2: -588 9747 -300713 17689
1: 702 17493 -912247 17689
1: 931 12005 -246924 17689
1: 966 20577 -814625 17689
1: 969 21609 -850516 17689
2: -994 12005 130321 17689
1: 1029 19551 -727054 17689
1: 1029 20577 -766612 17689
1: 1083 7203 597094 17689
2: -1083 21609 706116 17689
1: 1127 19703 -672182 17689
2: -1127 21451 672182 17689
2: -1176 14079 283024 17689
1: 1218 7203 521284 17689
1: 1274 6859 580944 17689
2: -1274 6859 -763420 17689
2: -1292 9947 -144039 17689
1: 1316 45619 -925965 17689
2: -1316 45619 898529 17689
2: -1349 12005 82308 17689
1: 1372 6859 532931 17689
2: -1372 6859 -715407 17689
2: -1372 24187 614061 17689
1: 1372 28519 -737884 17689
1: 1421 14801 -353780 17689
1: 1444 6811 512981 17689
2: -1444 7595 -512981 17689
2: -1444 74431 920550 17689
2: -1539 36015 699618 17689
2: -1539 202713 960260 17689
1: 1596 7203 377245 17689
1: 1596 180075 -925965 17689
1: 1596 390963 -955255 17689
2: -1599 606081 960260 17689
1: 1617 21609 -521284 17689
2: -1648 129599 866761 17689
2: -1653 7203 -535002 17689
3: 1656 -606081 -960260 17689
1: 1658 130321 -871563 17689
2: -1658 130321 861959 17689
1: 1666 52345 -760627 17689
1: 1668 131043 -866761 17689
1: 1694 866761 -912969 17689
2: -1694 866761 911525 17689
3: 1708 -130321 -985782 17689
4: -1708 -130321 995386 17689
3: 1736 -866761 -911525 17689
4: -1736 -866761 912969 17689
2: -1764 226347 842555 17689
1: 1784 912247 -867447 17689
2: -1784 912247 866075 17689
2: -1809 684285 850516 17689
3: 1826 -912247 -866075 17689
4: -1826 -912247 867447 17689
2: -1843 35329 576156 17689
1: 1862 127253 -775067 17689
3: 1862 -127253 -905388 17689
1: 1862 130321 -776601 17689
2: -1862 130321 766997 17689
3: 1862 -130321 -903854 17689
4: -1862 -130321 913458 17689
2: -1862 146461 775067 17689
4: -1862 -146461 905388 17689
3: 1866 -684285 -850516 17689
1: 1869 87723 -742938 17689
2: -1904 89167 716870 17689
1: 1911 72561 -707560 17689
3: 1938 -888027 -816221 17689
3: 1942 -129599 -866761 17689
