Command line:- ../do_t 187 1000000
1: 1 17 975018 187
2: -1 17 -983246 187
1: 1 43 279752 187
3: 1 -43 -629442 187
1: 1 121 -13294 187
2: -1 121 12138 187
3: 1 -121 -336396 187
4: -1 -121 337552 187
1: 1 143 -38148 187
3: 1 -143 -311542 187
1: 1 187 -70312 187
2: -1 187 69564 187
3: 1 -187 -279378 187
4: -1 -187 280126 187
1: 1 221 -86394 187
3: 1 -221 -263296 187
1: 1 289 -107206 187
2: -1 289 106722 187
3: 1 -289 -242484 187
4: -1 -289 242968 187
1: 1 473 -133518 187
3: 1 -473 -216172 187
1: 1 559 -139876 187
3: 1 -559 -209814 187
2: -1 563 139876 187
4: -1 -563 209814 187
1: 1 731 -148104 187
3: 1 -731 -201586 187
1: 1 1573 -162418 187
3: 1 -1573 -187272 187
1: 1 2057 -165342 187
2: -1 2057 165274 187
3: 1 -2057 -184348 187
4: -1 -2057 184416 187
1: 1 2431 -166804 187
3: 1 -2431 -182886 187
1: 1 3179 -168696 187
2: -1 3179 168652 187
3: 1 -3179 -180994 187
4: -1 -3179 181038 187
1: 1 3757 -169642 187
3: 1 -3757 -180048 187
1: 1 5203 -171088 187
3: 1 -5203 -178602 187
1: 1 6149 -171666 187
3: 1 -6149 -178024 187
2: -1 6193 171666 187
4: -1 -6193 178024 187
1: 1 8041 -172414 187
3: 1 -8041 -177276 187
1: 1 9503 -172788 187
3: 1 -9503 -176902 187
2: -1 9571 172788 187
4: -1 -9571 176902 187
1: 1 12427 -173272 187
3: 1 -12427 -176418 187
1: 1 26741 -174114 187
3: 1 -26741 -175576 187
1: 1 34969 -174286 187
2: -1 34969 174282 187
3: 1 -34969 -175404 187
4: -1 -34969 175408 187
1: 1 41327 -174372 187
3: 1 -41327 -175318 187
1: 1 67639 -174556 187
3: 1 -67639 -175134 187
2: -1 68123 174556 187
4: -1 -68123 175134 187
1: 1 88451 -174624 187
3: 1 -88451 -175066 187
1: 1 104533 -174658 187
3: 1 -104533 -175032 187
2: -1 105281 174658 187
4: -1 -105281 175032 187
1: 1 136697 -174702 187
3: 1 -136697 -174988 187
1: 1 161551 -174724 187
3: 1 -161551 -174966 187
2: -1 162707 174724 187
4: -1 -162707 174966 187
1: 1 454597 -174802 187
3: 1 -454597 -174888 187
1: 2 11 797929 187
2: -2 11 -810645 187
3: 2 -11 -972774 187
4: -2 -11 985490 187
1: 2 17 485452 187
2: -2 17 -493680 187
3: 2 -17 -660297 187
4: -2 -17 668525 187
2: -2 55 -92191 187
4: -2 -55 267036 187
2: -2 85 -28798 187
4: -2 -85 203643 187
4: -2 -113 174845 187
1: 2 121 -6936 187
2: -2 121 5780 187
3: 2 -121 -167909 187
4: -2 -121 169065 187
1: 2 187 -35343 187
2: -2 187 34595 187
3: 2 -187 -139502 187
4: -2 -187 140250 187
1: 2 289 -53724 187
2: -2 289 53240 187
3: 2 -289 -121121 187
4: -2 -289 121605 187
1: 2 557 -69938 187
