Command line:- ../do_t 19019 1000000
2: -14 11495 876603 19019
1: 26 11495 -568841 19019
1: 49 11297 309738 19019
2: -49 11495 205504 19019
1: 57 11583 -532532 19019
1: 66 11115 665665 19019
2: -84 11913 845845 19019
1: 91 11495 -207480 19019
1: 91 11875 -836836 19019
2: -91 11951 836836 19019
1: 98 11011 605397 19019
2: -98 11011 -736801 19019
1: 114 11913 -728728 19019
1: 117 10857 722722 19019
1: 121 12103 -913900 19019
2: -121 12103 794352 19019
2: -147 11913 457314 19019
1: 154 11323 27797 19019
2: -154 11495 22477 19019
1: 154 12103 -730873 19019
2: -154 12103 611325 19019
2: -156 11913 427427 19019
1: 169 11011 323456 19019
2: -169 11011 -454860 19019
2: -169 11495 14896 19019
1: 169 12103 -671308 19019
2: -169 12103 551760 19019
2: -169 12635 979132 19019
2: -176 10829 -619476 19019
1: 182 10769 525616 19019
2: -182 11989 418418 19019
2: -196 10469 -899756 19019
1: 209 11011 248976 19019
2: -209 12635 780780 19019
2: -228 11913 273273 19019
1: 242 10241 783484 19019
2: -242 10241 -924768 19019
1: 242 10703 427063 19019
1: 242 12103 -486837 19019
2: -242 12103 367289 19019
1: 242 12649 -788424 19019
1: 242 13013 -975422 19019
2: -242 13013 864234 19019
1: 247 11221 59774 19019
2: -247 11417 -59774 19019
1: 247 13013 -956802 19019
2: -247 13013 845614 19019
1: 266 10285 674310 19019
1: 266 10829 298870 19019
1: 266 12155 -475475 19019
2: -273 11913 218218 19019
1: 286 10507 475475 19019
2: -286 11191 -189189 19019
1: 286 11495 -108927 19019
1: 286 12635 -669669 19019
1: 286 13351 -972895 19019
2: -294 10395 -671099 19019
1: 294 11913 -319748 19019
1: 299 12221 -459914 19019
2: -299 12635 528528 19019
2: -312 12789 567853 19019
1: 338 10241 540892 19019
2: -338 10241 -682176 19019
1: 338 11011 128877 19019
2: -338 11011 -260281 19019
1: 338 12103 -365541 19019
2: -338 12103 245993 19019
2: -341 10469 -546546 19019
1: 342 11739 -209209 19019
1: 361 10241 501930 19019
2: -361 10241 -643214 19019
1: 361 11011 116480 19019
2: -361 11011 -247884 19019
