Command line:- ../do_t 54043 1000000
2: -8514 77163 918731 54043
1: 10934 89879 -918731 54043
1: 13431 250563 -969884 54043
4: -17424 -250563 969884 54043
1: 18271 67337 -501126 54043
4: -18997 -584647 821338 54043
1: 19602 238425 -668168 54043
3: 20328 -132651 -849949 54043
2: -20691 763827 668168 54043
3: 20856 -77163 -918731 54043
1: 22506 236691 -584647 54043
1: 22831 48763 -334084 54043
2: -22831 86999 334084 54043
4: -23276 -89879 918731 54043
4: -25773 -238425 668168 54043
2: -26257 433789 501126 54043
2: -26862 250563 449973 54043
1: 27588 401421 -501126 54043
1: 28072 59245 -334084 54043
3: 30129 -600831 -501126 54043
4: -31702 -997339 481474 54043
2: -32186 17051 -751689 54043
3: 34848 -250563 -449973 54043
2: -38962 441881 334084 54043
1: 39204 51153 -250563 54043
1: 39446 13583 83521 54043
3: 43061 -31823 -501126 54043
4: -43061 -103939 501126 54043
3: 45133 -441881 -334084 54043
1: 45662 29645 -167042 54043
2: -45662 106117 167042 54043
1: 47432 417605 -297959 54043
2: -47674 282931 250563 54043
1: 48552 5445 417605 54043
2: -52151 132073 167042 54043
4: -55418 -417605 297959 54043
3: 60016 -282931 -250563 54043
1: 67626 1023 918731 54043
2: -67626 11319 -918731 54043
3: 82654 -121 751689 54043
2: -82654 12463 -751689 54043
1: 86122 4235 -250563 54043
4: -86122 -139997 250563 54043
3: 86757 -299115 -167042 54043
1: 88088 369053 -167042 54043
2: -88572 751689 149991 54043
3: 91324 -8591 -83521 54043
2: -91324 144353 83521 54043
4: -95953 -59245 334084 54043
3: 96316 -13583 -83521 54043
3: 96558 -751689 -149991 54043
1: 99416 1397 -918731 54043
4: -99416 -13739 918731 54043
2: -100672 849949 132651 54043
4: -103576 -17051 751689 54043
3: 108658 -849949 -132651 54043
4: -122694 -202011 167042 54043
3: 123981 -3267 501126 54043
2: -123981 15609 -501126 54043
1: 126582 5445 -501126 54043
1: 129183 40293 -167042 54043
4: -129183 -176055 167042 54043
1: 136697 4235 -668168 54043
4: -136697 -16577 668168 54043
2: -144232 514709 83521 54043
1: 152303 3509 -874514 54043
4: -152303 -11495 874514 54043
2: -155364 848793 83521 54043
1: 167042 4235 -797351 54043
3: 167042 -4235 622506 54043
2: -167042 12221 -622506 54043
4: -167042 -12221 797351 54043
3: 167706 -848793 -83521 54043
4: -174966 -51153 250563 54043
1: 181984 988669 -83521 54043
4: -194326 -988669 83521 54043
2: -201722 12463 -584647 54043
4: -205458 -654585 83521 54043
4: -210103 -18755 501126 54043
3: 247962 -12705 250563 54043
2: -247962 25047 -250563 54043
3: 250563 -8349 415004 54043
2: -250563 16335 -415004 54043
1: 253374 153459 -83521 54043
1: 258366 148467 -83521 54043
4: -258366 -284229 83521 54043
1: 273394 14641 -334084 54043
4: -273394 -26983 334084 54043
1: 304606 11011 -437257 54043
4: -304606 -18997 437257 54043
3: 334084 -12463 311253 54043
2: -334084 20449 -311253 54043
3: 364429 -6413 668168 54043
3: 371943 -22143 167042 54043
2: -371943 34485 -167042 54043
4: -389136 -153459 83521 54043
3: 409802 -39325 83521 54043
1: 437257 17545 -304606 54043
4: -437257 -25531 304606 54043
3: 501126 -20691 207502 54043
2: -501126 28677 -207502 54043
1: 546788 35453 -167042 54043
4: -546788 -47795 167042 54043
2: -668168 7381 -865555 54043
1: 711229 10769 -501126 54043
3: 743886 -50457 83521 54043
2: -743886 62799 -83521 54043
4: -759492 -100551 83521 54043
3: 782034 -7623 668168 54043
4: -874514 -47069 152303 54043
3: 883762 -12221 417605 54043
