Command line:- ../do_t 693889 1000000
2: -83521 438991 -705894 693889
1: 162129 352947 -61642 693889
1: 235298 299693 768859 693889
1: 250563 297381 605052 693889
1: 334084 285719 -76146 693889
2: -334084 495635 -789929 693889
1: 340942 260389 530621 693889
1: 341292 250563 823543 693889
1: 352947 250563 669438 693889
1: 383214 266511 -81634 693889
1: 491862 250563 -605052 693889
1: 501126 256221 -756315 693889
2: -525691 621859 -34986 693889
2: -530604 722211 588245 693889
2: -571438 823543 913818 693889
2: -668168 823543 612248 693889
2: -689087 918731 862302 693889
2: -750533 918731 705894 693889
1: 751689 122451 -177674 693889
2: -751689 850983 504210 693889
1: 823543 83521 118832 693889
2: -890771 823543 167042 693889
1: 918731 41405 470596 693889
2: -918731 664489 -470596 693889
2: -941192 623951 -692223 693889
2: -995043 751689 -201684 693889
