Command line:- ../do_t 6137 1000000
1: 34 3757 -130321 6137
1: 37 3179 781926 6137
1: 38 3281 583015 6137
2: -51 3249 -515508 6137
2: -57 4335 480130 6137
1: 68 5491 -925965 6137
2: -68 5491 898529 6137
2: -102 4335 260642 6137
2: -102 5415 576878 6137
1: 109 6647 -781926 6137
1: 119 5491 -535002 6137
2: -119 5491 507566 6137
2: -136 2527 -662796 6137
2: -136 2983 -349809 6137
1: 153 16473 -960260 6137
2: -159 2601 -521284 6137
1: 174 26163 -932824 6137
1: 187 6859 -477394 6137
2: -187 6859 455430 6137
2: -192 4335 130321 6137
2: -198 16473 733913 6137
4: -204 -148257 946542 6137
4: -204 -185193 941868 6137
1: 204 306051 -912247 6137
2: -204 319923 912247 6137
1: 204 382299 -914413 6137
2: -204 399627 914413 6137
4: -208 -101441 938961 6137
1: 209 16099 -699618 6137
2: -209 16847 699618 6137
2: -212 34295 790704 6137
1: 221 20083 -699618 6137
2: -221 21071 699618 6137
1: 221 43639 -781926 6137
3: 221 -54511 -908276 6137
3: 221 -730303 -856292 6137
1: 221 912247 -848742 6137
1: 222 45951 -781926 6137
2: -227 528143 823650 6137
4: -227 -619115 834632 6137
1: 228 2295 466412 6137
1: 228 7803 -445835 6137
3: 228 -273105 -836798 6137
4: -228 -286977 836798 6137
4: -231 -26163 932824 6137
1: 231 570741 -810084 6137
3: 232 -130321 -834054 6137
4: -232 -130321 835210 6137
1: 234 20577 -664411 6137
4: -234 -570741 810084 6137
1: 238 5491 -274360 6137
2: -238 5491 246924 6137
3: 238 -20045 -932824 6137
4: -238 -21109 932824 6137
2: -238 75449 751621 6137
3: 238 -76171 -828495 6137
1: 238 304895 -781926 6137
2: -238 321079 781926 6137
1: 238 651605 -786879 6137
4: -238 -692759 795549 6137
3: 242 -740129 -781926 6137
1: 242 912247 -775098 6137
1: 243 411825 -768208 6137
1: 246 607563 -760988 6137
3: 247 -16031 -932824 6137
4: -247 -16915 932824 6137
4: -249 -607563 760988 6137
2: -252 312987 738245 6137
3: 258 -312987 -738245 6137
3: 263 -34295 -790704 6137
1: 268 20995 -583015 6137
2: -269 38437 631028 6137
4: -271 -556529 699618 6137
3: 272 -19969 -816221 6137
4: -272 -21185 816221 6137
2: -272 27455 596733 6137
2: -272 64447 651605 6137
3: 272 -130321 -711314 6137
4: -272 -130321 712470 6137
2: -282 349809 660535 6137
3: 283 -69445 -699618 6137
3: 288 -349809 -660535 6137
1: 289 6137 -272916 6137
2: -289 6137 248368 6137
1: 289 6859 -312778 6137
2: -289 6859 290814 6137
3: 289 -6859 -990432 6137
1: 289 17833 -521284 6137
3: 289 -17833 -781926 6137
2: -289 18989 521284 6137
4: -289 -18989 781926 6137
1: 289 19931 -535002 6137
3: 289 -19931 -768208 6137
2: -289 21223 535002 6137
4: -289 -21223 768208 6137
1: 289 116603 -631674 6137
2: -289 116603 630382 6137
3: 289 -116603 -671536 6137
4: -289 -116603 672828 6137
1: 289 130321 -633772 6137
2: -289 130321 632616 6137
3: 289 -130321 -669438 6137
4: -289 -130321 670594 6137
1: 289 338827 -644746 6137
3: 289 -338827 -658464 6137
2: -289 360791 644746 6137
4: -289 -360791 658464 6137
1: 289 378689 -645468 6137
3: 289 -378689 -657742 6137
2: -289 403237 645468 6137
4: -289 -403237 657742 6137
2: -292 994555 642447 6137
2: -304 2431 -349809 6137
2: -304 41327 562438 6137
3: 304 -130321 -636378 6137
4: -304 -130321 637534 6137
2: -306 16473 473271 6137
2: -306 20577 501619 6137
2: -306 312987 607924 6137
2: -306 390963 609416 6137
3: 307 -173641 -625974 6137
3: 312 -16473 -733913 6137
4: -314 -87001 625974 6137
1: 318 229653 -583015 6137
1: 322 747631 -582046 6137
1: 323 1445 850516 6137
1: 323 3179 68590 6137
1: 323 15895 -452694 6137
3: 323 -15895 -713336 6137
2: -323 17051 452694 6137
4: -323 -17051 713336 6137
1: 323 130321 -567120 6137
2: -323 130321 565964 6137
3: 323 -130321 -598910 6137
4: -323 -130321 600066 6137
1: 323 651605 -579836 6137
3: 323 -651605 -586194 6137
3: 326 -38437 -631028 6137
2: -332 171475 554591 6137
3: 333 -82365 -589874 6137
4: -336 -20577 664411 6137
2: -342 58089 514425 6137
1: 342 390963 -545632 6137
1: 354 49419 -493848 6137
3: 357 -20577 -618222 6137
4: -357 -81225 552330 6137
1: 357 300849 -521284 6137
2: -357 325125 521284 6137
1: 361 2023 390602 6137
1: 361 14161 -391324 6137
3: 361 -14161 -651966 6137
2: -361 15317 391324 6137
4: -361 -15317 651966 6137
1: 361 130321 -507484 6137
2: -361 130321 506328 6137
3: 361 -130321 -535806 6137
4: -361 -130321 536962 6137
1: 361 912247 -519622 6137
3: 361 -912247 -523668 6137
1: 368 27455 -445835 6137
3: 368 -182305 -521645 6137
1: 374 6859 -244188 6137
2: -374 6859 222224 6137
3: 374 -104329 -520562 6137
4: -374 -104329 522006 6137
2: -374 157757 491283 6137
2: -374 912247 501398 6137
1: 381 938961 -492404 6137
4: -382 -20995 583015 6137
4: -384 -938961 492404 6137
2: -394 21097 390963 6137
2: -402 61731 439280 6137
2: -402 886635 466412 6137
4: -408 -16473 569297 6137
4: -408 -20577 547808 6137
2: -408 25143 390963 6137
2: -408 31407 405042 6137
4: -411 -49419 493848 6137
1: 418 15725 -349809 6137
2: -418 17221 349809 6137
3: 418 -53465 -480130 6137
2: -422 521645 442947 6137
1: 427 65341 -417316 6137
3: 428 -521645 -442947 6137
3: 431 -52003 -466412 6137
2: -433 253783 428298 6137
1: 437 266747 -425258 6137
2: -437 293335 425258 6137
2: -442 1805 -484823 6137
1: 442 19589 -349809 6137
2: -442 21565 349809 6137
3: 453 -61731 -439280 6137
3: 456 -266169 -418399 6137
4: -456 -293913 418399 6137
1: 459 7581 -220932 6137
1: 459 115311 -397822 6137
3: 464 -130321 -416738 6137
4: -464 -130321 417894 6137
2: -472 583015 396321 6137
1: 473 10115 -260642 6137
1: 476 5491 -144039 6137
3: 476 -19513 -466412 6137
1: 476 296803 -390963 6137
2: -476 329171 390963 6137
2: -478 34561 349809 6137
4: -478 -65341 417316 6137
3: 478 -583015 -396321 6137
4: -482 -27455 445835 6137
4: -486 -430899 390963 6137
3: 493 -130321 -392190 6137
4: -493 -130321 393346 6137
3: 494 -15589 -466412 6137
4: -494 -17357 466412 6137
1: 494 912247 -379746 6137
1: 513 52887 -342950 6137
4: -532 -59245 377245 6137
1: 536 800071 -349809 6137
3: 544 -130321 -355368 6137
4: -544 -130321 356524 6137
3: 546 -243219 -349809 6137
3: 551 -130321 -350846 6137
4: -551 -130321 352002 6137
1: 554 43681 -312987 6137
3: 561 -2601 -781926 6137
1: 578 1015 781926 6137
2: -578 1151 -781926 6137
1: 578 1615 370386 6137
1: 578 1805 297103 6137
3: 578 -1805 -948708 6137
1: 578 2261 171475 6137
3: 578 -2261 -823080 6137
1: 578 2465 130321 6137
3: 578 -2465 -781926 6137
1: 578 2527 119130 6137
3: 578 -2527 -770735 6137
1: 578 2755 82308 6137
3: 578 -2755 -733913 6137
3: 578 -3451 -651605 6137
1: 578 3857 -34295 6137
3: 578 -3857 -617310 6137
1: 578 6137 -142595 6137
2: -578 6137 118047 6137
3: 578 -6137 -509010 6137
4: -578 -6137 533558 6137
1: 578 6859 -161880 6137
2: -578 6859 139916 6137
3: 578 -6859 -489725 6137
4: -578 -6859 511689 6137
1: 578 9367 -205770 6137
3: 578 -9367 -445835 6137
1: 578 10469 -218405 6137
3: 578 -10469 -433200 6137
1: 578 11305 -226347 6137
3: 578 -11305 -425258 6137
1: 578 12635 -236816 6137
3: 578 -12635 -414789 6137
1: 578 17255 -260642 6137
3: 578 -17255 -390963 6137
1: 578 19285 -267501 6137
3: 578 -19285 -384104 6137
2: -578 19567 260642 6137
4: -578 -19567 390963 6137
2: -578 21869 267501 6137
4: -578 -21869 384104 6137
1: 578 30685 -289161 6137
3: 578 -30685 -362444 6137
1: 578 34295 -293018 6137
3: 578 -34295 -358587 6137
1: 578 42959 -299630 6137
3: 578 -42959 -351975 6137
1: 578 46835 -301796 6137
1: 578 48013 -302385 6137
3: 578 -48013 -349220 6137
1: 578 52345 -304323 6137
3: 578 -52345 -347282 6137
1: 578 65569 -308655 6137
3: 578 -65569 -342950 6137
1: 578 73283 -310460 6137
3: 578 -73283 -341145 6137
1: 578 116603 -316160 6137
2: -578 116603 314868 6137
3: 578 -116603 -335445 6137
4: -578 -116603 336737 6137
1: 578 130321 -317175 6137
2: -578 130321 316019 6137
3: 578 -130321 -334430 6137
4: -578 -130321 335586 6137
1: 578 177973 -319485 6137
3: 578 -177973 -332120 6137
1: 578 198911 -320150 6137
3: 578 -198911 -331455 6137
1: 578 214795 -320568 6137
3: 578 -214795 -331037 6137
1: 578 240065 -321119 6137
3: 578 -240065 -330486 6137
1: 578 327845 -322373 6137
3: 578 -327845 -329232 6137
1: 578 366415 -322734 6137
3: 578 -366415 -328871 6137
2: -578 371773 322373 6137
4: -578 -371773 329232 6137
2: -578 415511 322734 6137
4: -578 -415511 328871 6137
1: 578 583015 -323874 6137
3: 578 -583015 -327731 6137
1: 578 651605 -324077 6137
3: 578 -651605 -327528 6137
1: 578 816221 -324425 6137
3: 578 -816221 -327180 6137
1: 578 889865 -324539 6137
3: 578 -889865 -327066 6137
1: 578 912247 -324570 6137
3: 578 -912247 -327035 6137
1: 578 994555 -324672 6137
3: 578 -994555 -326933 6137
1: 589 262123 -315514 6137
2: -589 297959 315514 6137
3: 592 -34561 -349809 6137
1: 592 730303 -316597 6137
1: 598 564965 -312987 6137
4: -598 -730303 316597 6137
3: 606 -477603 -312987 6137
3: 608 -130321 -317900 6137
4: -608 -130321 319056 6137
1: 612 867 912247 6137
1: 612 1083 668933 6137
4: -612 -4389 583015 6137
4: -612 -82365 322373 6137
4: -612 -102885 319447 6137
1: 612 312987 -304323 6137
1: 612 390963 -304997 6137
4: -627 -2601 754490 6137
1: 627 15351 -233206 6137
2: -627 17595 233206 6137
2: -629 89167 286178 6137
4: -629 -488699 301796 6137
1: 646 15317 -226347 6137
3: 646 -15317 -356668 6137
2: -646 17629 226347 6137
4: -646 -17629 356668 6137
1: 646 130321 -283849 6137
2: -646 130321 282693 6137
3: 646 -130321 -299166 6137
4: -646 -130321 300322 6137
4: -656 -43681 312987 6137
3: 657 -675393 -288078 6137
1: 658 1445 390963 6137
1: 662 816221 -283271 6137
3: 663 -16473 -342950 6137
1: 663 19095 -233206 6137
2: -663 22059 233206 6137
4: -668 -816221 283271 6137
2: -682 620483 274360 6137
2: -684 867 -980837 6137
1: 684 11271 -192052 6137
3: 684 -19941 -322373 6137
2: -684 390963 272527 6137
2: -686 78319 260642 6137
2: -687 102885 263568 6137
1: 697 104329 -261364 6137
2: -697 104329 259920 6137
1: 714 9747 -171836 6137
4: -714 -20577 314602 6137
1: 714 288711 -260642 6137
2: -714 337263 260642 6137
1: 722 799 846906 6137
2: -722 935 -846906 6137
2: -722 1445 -455943 6137
4: -722 -1445 977588 6137
2: -722 3179 -64980 6137
4: -722 -3179 586625 6137
1: 722 13583 -195662 6137
3: 722 -13583 -325983 6137
2: -722 15895 195662 6137
4: -722 -15895 325983 6137
1: 722 130321 -254031 6137
2: -722 130321 252875 6137
3: 722 -130321 -267614 6137
4: -722 -130321 268770 6137
2: -722 651605 259233 6137
4: -722 -651605 262412 6137
4: -731 -2527 662796 6137
3: 731 -288133 -260642 6137
4: -731 -337841 260642 6137
3: 738 -102885 -263568 6137
1: 748 6859 -127585 6137
2: -748 6859 105621 6137
3: 748 -104329 -259920 6137
4: -748 -104329 261364 6137
4: -759 -78897 260642 6137
2: -782 16967 184110 6137
2: -782 27455 205770 6137
2: -792 208335 233206 6137
4: -799 -2033 699618 6137
3: 799 -294937 -238374 6137
1: 801 417639 -233206 6137
3: 814 -416993 -233206 6137
4: -816 -3249 515508 6137
3: 816 -20577 -268413 6137
4: -816 -938961 231762 6137
1: 816 967119 -229976 6137
4: -823 -208981 233206 6137
1: 828 867 651605 6137
2: -836 912247 224264 6137
2: -867 969 -685900 6137
1: 867 981 521284 6137
2: -867 1185 -521284 6137
1: 867 3249 5776 6137
4: -867 -4503 411540 6137
4: -867 -4845 397822 6137
2: -867 5415 55594 6137
3: 867 -16677 -260642 6137
2: -867 18411 169670 6137
1: 867 18639 -178334 6137
4: -867 -20145 260642 6137
4: -867 -20577 259730 6137
2: -867 22515 178334 6137
3: 867 -55233 -230318 6137
1: 867 61731 -205466 6137
2: -867 76551 205770 6137
4: -867 -85557 227430 6137
4: -867 -92055 226708 6137
2: -867 102885 208696 6137
3: 867 -316863 -219488 6137
2: -867 349809 214700 6137
1: 867 354141 -215156 6137
4: -867 -382755 219488 6137
4: -867 -390963 219440 6137
2: -867 427785 215156 6137
1: 874 253453 -212629 6137
2: -874 306629 212629 6137
1: 877 130321 -209236 6137
2: -877 130321 208080 6137
1: 891 261003 -208658 6137
1: 893 1445 274360 6137
2: -912 4335 13718 6137
3: 914 -260281 -208658 6137
3: 918 -70395 -214795 6137
1: 918 514425 -203813 6137
4: -924 -2601 521284 6137
3: 928 -130321 -208080 6137
4: -928 -130321 209236 6137
3: 928 -236113 -205770 6137
4: -931 -1649 699618 6137
2: -949 126293 192052 6137
3: 952 -18449 -233206 6137
4: -952 -22705 233206 6137
2: -969 2601 -109744 6137
1: 969 14739 -150898 6137
2: -969 18207 150898 6137
3: 969 -390963 -195976 6137
3: 972 -9537 -260642 6137
3: 986 -130321 -195806 6137
4: -986 -130321 196962 6137
3: 988 -1445 -624169 6137
3: 988 -14705 -233206 6137
4: -988 -18241 233206 6137
1: 994 75449 -181203 6137
3: 1006 -126293 -192052 6137
1: 1048 71383 -171475 6137
2: -1064 13583 123462 6137
2: -1071 1767 -233206 6137
2: -1071 267501 173128 6137
1: 1071 312987 -174002 6137
1: 1083 765 564604 6137
4: -1083 -867 999248 6137
1: 1083 2601 43320 6137
3: 1083 -13005 -217322 6137
3: 1088 -130321 -177395 6137
4: -1088 -130321 178551 6137
4: -1096 -75449 181203 6137
4: -1102 -1445 658464 6137
3: 1102 -130321 -175134 6137
4: -1102 -130321 176290 6137
1: 1119 148257 -164616 6137
3: 1122 -1083 -668933 6137
2: -1144 912247 163863 6137
4: -1156 -901 912247 6137
1: 1156 947 390963 6137
2: -1156 1007 -507566 6137
2: -1156 1219 -390963 6137
3: 1156 -6137 -248368 6137
4: -1156 -6137 272916 6137
1: 1156 6859 -86431 6137
2: -1156 6859 64467 6137
4: -1156 -7429 253783 6137
2: -1156 8303 81586 6137
1: 1156 16099 -130321 6137
2: -1156 17119 123462 6137
3: 1156 -17993 -192052 6137
4: -1156 -19133 198189 6137
2: -1156 20723 130321 6137
4: -1156 -23161 192052 6137
1: 1156 116603 -158403 6137
2: -1156 116603 157111 6137
3: 1156 -130321 -166926 6137
4: -1156 -130321 168082 6137
2: -1156 141151 158118 6137
4: -1156 -157757 167181 6137
3: 1156 -305881 -164616 6137
4: -1156 -325261 164977 6137
1: 1156 341867 -161367 6137
2: -1156 363527 161044 6137
4: -1156 -393737 164616 6137
2: -1156 440059 161367 6137
1: 1159 2023 96026 6137
3: 1159 -244783 -164616 6137
4: -1159 -315299 164616 6137
4: -1162 -71383 171475 6137
4: -1176 -148257 164616 6137
1: 1178 244205 -157757 6137
2: -1178 315877 157757 6137
3: 1207 -5491 -246924 6137
4: -1207 -5491 274360 6137
3: 1216 -130321 -158661 6137
4: -1216 -130321 159817 6137
3: 1241 -6859 -222224 6137
4: -1241 -6859 244188 6137
1: 1254 14229 -116603 6137
2: -1254 18717 116603 6137
1: 1258 24565 -130321 6137
2: -1266 33813 130321 6137
2: -1282 651605 145945 6137
4: -1292 -1445 569297 6137
1: 1292 2023 82308 6137
4: -1292 -3757 308655 6137
3: 1292 -14161 -178334 6137
4: -1292 -18785 178334 6137
3: 1292 -130321 -149294 6137
4: -1292 -130321 150450 6137
4: -1292 -651605 146693 6137
1: 1292 912247 -145248 6137
4: -1326 -7581 220932 6137
4: -1326 -16473 178334 6137
1: 1326 17613 -116603 6137
2: -1326 23541 116603 6137
2: -1326 51153 130321 6137
3: 1338 -867 -651605 6137
1: 1341 390963 -139298 6137
