Command line:- ../do_t 2431 1000000
2: -1 1445 -286286 2431
2: -4 1309 -853281 2431
1: 4 1445 61347 2431
1: 4 1573 -544765 2431
2: -4 1573 529737 2431
1: 6 1521 -209814 2431
1: 6 1683 -663663 2431
1: 7 1859 -915552 2431
2: -7 1859 902836 2431
2: -11 1105 -870298 2431
2: -11 1183 -635800 2431
2: -11 1235 -495924 2431
2: -11 1445 -33462 2431
2: -11 1547 145860 2431
1: 11 1573 -202878 2431
2: -11 1573 187850 2431
2: -11 1615 252824 2431
2: -11 1729 413270 2431
2: -11 2023 743600 2431
1: 11 2057 -787202 2431
2: -11 2057 775710 2431
2: -11 2261 948090 2431
2: -11 2299 976820 2431
2: -13 1859 483208 2431
1: 13 2057 -666978 2431
2: -13 2057 655486 2431
1: 13 2197 -769318 2431
1: 14 1859 -460955 2431
2: -14 1859 448239 2431
1: 16 2057 -542997 2431
2: -16 2057 531505 2431
1: 16 2329 -695266 2431
1: 16 2873 -913308 2431
2: -16 2873 905080 2431
1: 17 1001 782782 2431
1: 17 1183 394944 2431
1: 17 1573 -133926 2431
2: -17 1573 118898 2431
1: 17 1859 -380732 2431
2: -17 1859 368016 2431
1: 17 2023 -490776 2431
1: 17 3179 -944372 2431
2: -17 3179 936936 2431
2: -21 1089 -488410 2431
2: -21 2601 613470 2431
1: 22 1573 -105196 2431
2: -22 1573 90168 2431
1: 22 2057 -396474 2431
2: -22 2057 384982 2431
2: -22 2783 634933 2431
1: 22 2873 -665346 2431
2: -22 2873 657118 2431
2: -22 3509 781456 2431
1: 22 3757 -824824 2431
2: -22 3757 818532 2431
2: -22 3887 836077 2431
2: -22 4901 940984 2431
2: -22 5083 955383 2431
1: 23 3179 -698984 2431
2: -23 3179 691548 2431
2: -26 845 -839256 2431
2: -26 935 -649077 2431
2: -26 1243 -206635 2431
2: -26 1445 -18876 2431
1: 26 1859 -251141 2431
2: -26 1859 238425 2431
2: -26 1921 267410 2431
1: 26 2057 -336362 2431
2: -26 2057 324870 2431
1: 26 2873 -563618 2431
2: -26 2873 555390 2431
1: 26 3179 -618761 2431
2: -26 3179 611325 2431
1: 26 6127 -867867 2431
2: -26 6215 867867 2431
2: -26 9295 956879 2431
1: 26 9469 -962676 2431
2: -26 9605 962676 2431
2: -26 10285 974168 2431
2: -27 4029 695266 2431
2: -27 9537 925782 2431
1: 31 31603 -909568 2431
2: -31 31603 908820 2431
2: -31 275077 948090 2431
1: 32 2873 -458711 2431
2: -32 2873 450483 2431
2: -32 17017 843557 2431
1: 32 34969 -885222 2431
2: -32 34969 884546 2431
1: 32 93977 -909194 2431
2: -32 95641 909194 2431
4: -32 -143143 932892 2431
2: -32 196537 916487 2431
2: -33 867 -624624 2431
1: 33 1089 293046 2431
1: 33 1521 -44506 2431
1: 33 2601 -397826 2431
2: -33 4719 616148 2431
1: 33 8541 -743886 2431
2: -33 8697 743886 2431
2: -33 11271 778492 2431
1: 33 14157 -803998 2431
3: 33 -18513 -965328 2431
3: 33 -25857 -945472 2431
1: 33 33813 -857142 2431
2: -33 61347 873936 2431
1: 33 79497 -879138 2431
4: -33 -80223 911846 2431
2: -33 80949 879138 2431
2: -33 104907 882856 2431
1: 33 111033 -883762 2431
2: -33 113061 883762 2431
3: 33 -145197 -904332 2431
2: -33 146523 886424 2431
4: -33 -147849 904332 2431
1: 33 184041 -888386 2431
1: 33 189873 -888602 2431
2: -33 193341 888602 2431
3: 33 -240669 -900796 2431
1: 33 314721 -891306 2431
1: 33 439569 -892474 2431
1: 34 715 887315 2431
1: 34 845 617100 2431
1: 34 1573 -70720 2431
2: -34 1573 55692 2431
1: 34 1859 -193545 2431
2: -34 1859 180829 2431
1: 34 3025 -453934 2431
2: -34 3179 466609 2431
1: 34 3575 -517803 2431
2: -34 3757 528528 2431
1: 34 4225 -571846 2431
2: -34 4763 600457 2431
1: 34 4913 -613470 2431
2: -34 5629 641784 2431
1: 34 7865 -709410 2431
1: 34 9295 -733975 2431
1: 34 20449 -807670 2431
2: -34 20449 806514 2431
3: 34 -20449 -930495 2431
4: -34 -20449 931651 2431
1: 34 24565 -817960 2431
3: 34 -24565 -920205 2431
2: -34 34969 832494 2431
4: -34 -34969 905671 2431
1: 34 39325 -837148 2431
3: 34 -39325 -901017 2431
2: -34 41327 838123 2431
4: -34 -41327 900042 2431
1: 34 46475 -842061 2431
3: 34 -46475 -896104 2431
2: -34 48841 842886 2431
4: -34 -48841 895279 2431
2: -34 52393 844662 2431
4: -34 -52393 893503 2431
1: 34 54043 -845845 2431
3: 34 -54043 -892320 2431
2: -34 61919 848419 2431
4: -34 -61919 889746 2431
1: 34 63869 -849420 2431
3: 34 -63869 -888745 2431
2: -34 73177 851598 2431
4: -34 -73177 886567 2431
1: 34 102245 -856800 2431
3: 34 -102245 -881365 2431
1: 34 122825 -858858 2431
3: 34 -122825 -879307 2431
2: -34 125137 858858 2431
4: -34 -125137 879307 2431
1: 34 270215 -864435 2431
3: 34 -270215 -873730 2431
1: 34 319345 -865150 2431
3: 34 -319345 -873015 2431
2: -34 454597 866268 2431
4: -34 -454597 871897 2431
1: 34 511225 -866626 2431
3: 34 -511225 -871539 2431
2: -34 537251 866701 2431
4: -34 -537251 871464 2431
1: 34 594473 -866970 2431
3: 34 -594473 -871195 2431
2: -34 681109 867204 2431
4: -34 -681109 870961 2431
1: 34 702559 -867295 2431
3: 34 -702559 -870870 2431
2: -34 804947 867493 2431
4: -34 -804947 870672 2431
1: 34 830297 -867570 2431
3: 34 -830297 -870595 2431
1: 36 3237 -454597 2431
2: -36 5577 604010 2431
4: -36 -11271 928070 2431
3: 36 -19227 -882453 2431
1: 36 30129 -781456 2431
2: -36 36465 787644 2431
3: 36 -61347 -840123 2431
4: -36 -104907 832325 2431
1: 36 123981 -811239 2431
3: 36 -178959 -827424 2431
4: -36 -210639 826540 2431
2: -36 425697 817960 2431
3: 36 -462891 -823361 2431
1: 36 935493 -819533 2431
2: -37 689 -909194 2431
4: -37 -152269 806344 2431
4: -37 -218647 803998 2431
3: 38 -17017 -843557 2431
3: 38 -147433 -785213 2431
1: 38 537251 -775511 2431
2: -38 537251 775467 2431
1: 39 867 503360 2431
2: -39 891 -495924 2431
2: -39 1377 -53482 2431
3: 39 -5577 -953700 2431
1: 39 6105 -578578 2431
3: 39 -6171 -934830 2431
2: -39 6237 578578 2431
3: 39 -8619 -884510 2431
1: 39 9435 -641784 2431
3: 39 -9537 -872300 2431
2: -39 9639 641784 2431
4: -39 -9801 871624 2431
1: 39 13431 -676260 2431
4: -39 -13689 839256 2431
4: -39 -15147 831402 2431
1: 39 18759 -699380 2431
1: 39 20757 -704990 2431
4: -39 -23409 805376 2431
1: 39 27885 -718454 2431
1: 39 30855 -722228 2431
1: 39 32079 -723580 2431
1: 39 43095 -732292 2431
1: 39 47685 -734734 2431
1: 39 61347 -739840 2431
3: 39 -67155 -773942 2431
4: -39 -68607 773942 2431
3: 39 -93795 -769318 2431
1: 39 94809 -746130 2431
4: -39 -95823 769318 2431
3: 39 -103785 -768196 2431
1: 39 104907 -747240 2431
4: -39 -106029 768196 2431
1: 39 146523 -750200 2431
2: -39 150579 750244 2431
3: 39 -160395 -764478 2431
4: -39 -163863 764478 2431
2: -39 166617 750958 2431
3: 39 -206349 -762960 2431
3: 39 -228327 -762450 2431
2: -39 232713 752862 2431
2: -39 257499 753324 2431
3: 39 -306735 -761226 2431
3: 39 -318903 -761090 2431
3: 39 -352869 -760760 2431
3: 39 -474045 -759968 2431
3: 39 -524535 -759746 2431
3: 39 -732615 -759154 2431
4: -41 -4675 948090 2431
4: -41 -13039 802230 2431
2: -41 17875 661232 2431
1: 41 41327 -695552 2431
2: -41 41327 694980 2431
2: -41 49855 699380 2431
4: -41 -158015 727430 2431
4: -42 -9537 812383 2431
1: 42 13689 -629442 2431
4: -42 -80223 716482 2431
1: 42 122553 -695266 2431
2: -42 125409 695266 2431
3: 42 -166617 -709631 2431
2: -43 7943 559504 2431
3: 43 -122519 -695266 2431
4: -43 -125443 695266 2431
2: -43 149413 680394 2431
4: -43 -246961 691288 2431
1: 44 605 927979 2431
2: -44 793 -578578 2431
1: 44 845 473671 2431
2: -44 1037 -284427 2431
1: 44 1105 204204 2431
1: 44 1445 -1859 2431
1: 44 1573 -56355 2431
1: 44 2057 -201110 2431
1: 44 2873 -334730 2431
2: -44 2873 326502 2431
1: 44 3757 -413985 2431
2: -44 3757 407693 2431
1: 44 7865 -548522 2431
3: 44 -8515 -785213 2431
1: 44 10285 -577473 2431
2: -44 10309 575399 2431
3: 44 -11135 -758472 2431
2: -44 13481 598026 2431
1: 44 14365 -604197 2431
3: 44 -15851 -732615 2431
4: -44 -17303 728858 2431
2: -44 17629 615329 2431
1: 44 18785 -620048 2431
1: 44 20449 -624240 2431
3: 44 -22139 -715275 2431
4: -44 -22627 715377 2431
1: 44 26741 -635375 2431
3: 44 -28951 -704990 2431
1: 44 34969 -643890 2431
3: 44 -37859 -697125 2431
1: 44 48841 -651750 2431
2: -44 48841 651266 2431
3: 44 -79255 -683774 2431
4: -44 -81191 683774 2431
1: 44 102245 -662099 2431
3: 44 -110695 -680306 2431
1: 44 133705 -664326 2431
3: 44 -144755 -678249 2431
1: 44 174845 -666029 2431
2: -44 175253 665907 2431
3: 44 -189295 -676676 2431
3: 44 -206063 -676260 2431
4: -44 -224939 675971 2431
2: -44 229177 667238 2431
1: 44 244205 -667601 2431
3: 44 -269467 -675155 2431
4: -44 -294151 674934 2431
1: 44 347633 -668780 2431
3: 44 -376363 -674135 2431
4: -44 -384659 674141 2431
