Command line:- ../do_t 5929 1000000
2: -44 4459 791945 5929
1: 49 3971 -391314 5929
2: -49 4015 391314 5929
1: 58 4961 -871563 5929
2: -63 3993 286748 5929
2: -66 3087 -428582 5929
2: -84 3267 -207515 5929
2: -88 3479 -65219 5929
1: 93 7203 -966306 5929
1: 98 2401 834537 5929
2: -98 2401 -893101 5929
1: 98 3949 -195657 5929
2: -98 4037 195657 5929
2: -108 2499 -717409 5929
1: 118 2401 688127 5929
2: -118 2401 -746691 5929
1: 121 2401 670340 5929
2: -121 2401 -728904 5929
1: 121 7105 -735196 5929
2: -121 7301 735196 5929
1: 121 9947 -940170 5929
1: 126 3993 -169785 5929
1: 128 2303 717409 5929
2: -132 7203 664169 5929
1: 132 11151 -913066 5929
2: -132 11487 913066 5929
1: 136 11935 -913066 5929
2: -144 5775 456533 5929
2: -147 4059 130438 5929
2: -147 21609 995588 5929
1: 154 2401 520421 5929
2: -154 2401 -578985 5929
2: -154 12005 797269 5929
1: 154 14641 -868819 5929
2: -154 14641 859215 5929
2: -163 23639 913066 5929
1: 164 6083 -456533 5929
1: 168 27423 -913066 5929
2: -168 28479 913066 5929
2: -179 228095 966306 5929
1: 182 2299 498036 5929
1: 182 301169 -954569 5929
2: -182 313753 954569 5929
1: 183 871563 -956626 5929
2: -186 7203 468512 5929
3: 186 -343035 -954569 5929
2: -187 6223 391314 5929
2: -187 31213 830544 5929
2: -187 190333 921984 5929
2: -188 53603 871563 5929
1: 188 259651 -922383 5929
1: 189 79233 -889108 5929
1: 191 456533 -913220 5929
2: -191 456533 912912 5929
3: 192 -79233 -955658 5929
3: 194 -456533 -912912 5929
4: -194 -456533 913220 5929
1: 196 6655 -427966 5929
1: 196 8591 -533610 5929
2: -196 16807 702768 5929
1: 196 26411 -778635 5929
1: 196 42955 -824131 5929
2: -196 70543 850542 5929
3: 196 -73205 -939379 5929
3: 196 -94501 -929775 5929
1: 196 132055 -873136 5929
1: 196 170471 -878460 5929
4: -196 -184877 914397 5929
3: 196 -290521 -907500 5929
3: 196 -472505 -903364 5929
4: -196 -775973 900963 5929
1: 196 852355 -893101 5929
2: -196 890771 893101 5929
2: -198 4263 130438 5929
3: 198 -43923 -957999 5929
1: 198 77469 -847847 5929
2: -198 80997 847847 5929
1: 198 122451 -862488 5929
1: 198 746691 -883568 5929
1: 201 139755 -852698 5929
3: 203 -23111 -996072 5929
3: 206 -42875 -922383 5929
1: 208 765919 -841192 5929
2: -208 990143 841918 5929
2: -209 16219 652190 5929
3: 209 -717409 -845054 5929
4: -209 -717409 845250 5929
1: 212 26411 -720071 5929
2: -212 26411 714747 5929
3: 216 -457905 -819896 5929
3: 217 -27269 -913066 5929
4: -217 -28633 913066 5929
3: 217 -290521 -819654 5929
4: -217 -290521 820138 5929
4: -222 -23793 913066 5929
2: -224 6655 354662 5929
4: -224 -63041 830060 5929
2: -226 539539 772464 5929
4: -227 -339031 782628 5929
3: 228 -54537 -819896 5929
1: 229 14641 -585844 5929
2: -229 14641 576240 5929
3: 229 -539539 -772464 5929
2: -231 7203 375342 5929
1: 231 21609 -638880 5929
2: -231 43923 697662 5929
3: 231 -108045 -785290 5929
1: 231 131769 -740880 5929
1: 231 540225 -756008 5929
2: -231 569037 756008 5929
3: 231 -658845 -764890 5929
1: 232 5831 -307461 5929
1: 234 637791 -747054 5929
2: -237 83853 709324 5929
3: 238 -299233 -747054 5929
4: -238 -315689 747054 5929
2: -239 22295 614922 5929
1: 242 2401 320529 5929
2: -242 2401 -379093 5929
1: 242 4459 -162624 5929
2: -242 7399 367598 5929
2: -242 14641 545027 5929
4: -242 -14641 907578 5929
1: 242 31213 -645777 5929
3: 242 -31213 -806828 5929
2: -242 51793 675059 5929
4: -242 -51793 777546 5929
2: -242 102487 700406 5929
4: -242 -102487 752199 5929
1: 242 161051 -710696 5929
3: 242 -161051 -741909 5929
2: -242 362551 718982 5929
4: -242 -362551 733623 5929
2: -242 717409 722603 5929
4: -242 -717409 730002 5929
4: -244 -73205 756315 5929
1: 244 847651 -717409 5929
2: -244 895475 717409 5929
1: 246 56595 -670824 5929
3: 246 -847455 -717409 5929
4: -246 -895671 717409 5929
3: 248 -290521 -717167 5929
4: -248 -290521 717651 5929
3: 249 -11781 -913066 5929
2: -249 828345 702768 5929
2: -252 2211 -456533 5929
3: 252 -298749 -705551 5929
4: -252 -316173 705551 5929
4: -252 -482601 702768 5929
3: 253 -10997 -913066 5929
4: -253 -11641 913066 5929
2: -254 46585 637637 5929
1: 256 8575 -409948 5929
3: 258 -83853 -709324 5929
4: -259 -132055 697444 5929
1: 264 10983 -456533 5929
2: -264 11655 456533 5929
4: -264 -21609 778635 5929
4: -264 -131769 684285 5929
1: 264 538167 -661507 5929
2: -264 571095 661507 5929
1: 266 59653 -622545 5929
1: 266 192995 -648956 5929
1: 267 29403 -581042 5929
3: 278 -26411 -714747 5929
4: -278 -26411 720071 5929
4: -279 -56595 670824 5929
2: -279 219615 619458 5929
3: 283 -40817 -673486 5929
1: 283 347459 -614922 5929
3: 286 -73205 -643468 5929
1: 286 76685 -586971 5929
2: -286 81781 586971 5929
3: 291 -190365 -614922 5929
1: 292 102487 -581728 5929
2: -292 102487 580356 5929
2: -293 117007 581042 5929
4: -293 -501809 604274 5929
1: 294 3861 -65219 5929
2: -294 4125 65219 5929
2: -294 7203 292820 5929
2: -294 9075 355740 5929
2: -294 19965 487795 5929
1: 294 35937 -540617 5929
4: -294 -36015 658845 5929
3: 294 -42471 -646261 5929
2: -294 43923 547820 5929
4: -294 -45375 646261 5929
3: 294 -64827 -629563 5929
4: -294 -79233 625570 5929
4: -294 -99825 619850 5929
2: -294 180075 585640 5929
4: -294 -219615 607845 5929
3: 294 -395307 -603043 5929
2: -294 396165 592295 5929
1: 294 467181 -593439 5929
2: -294 499125 593439 5929
1: 294 713097 -594957 5929
3: 294 -842751 -600281 5929
2: -294 871563 595320 5929
4: -294 -900375 600281 5929
3: 296 -46585 -637637 5929
4: -297 -307461 598878 5929
4: -301 -541717 587902 5929
2: -304 55055 539539 5929
3: 304 -225841 -586971 5929
3: 304 -717409 -580944 5929
4: -304 -717409 581140 5929
1: 306 99825 -554631 5929
3: 308 -14641 -704522 5929
4: -308 -14641 714126 5929
1: 308 535423 -567006 5929
2: -308 573839 567006 5929
4: -312 -117249 581042 5929
1: 312 373527 -558173 5929
3: 313 -102487 -580356 5929
4: -313 -102487 581728 5929
2: -314 43561 512435 5929
4: -318 -373527 558173 5929
1: 321 72765 -521752 5929
1: 322 1331 860244 5929
2: -322 1331 -965888 5929
3: 322 -74431 -570999 5929
1: 322 296329 -539539 5929
2: -322 318593 539539 5929
3: 329 -14641 -659246 5929
4: -329 -14641 668850 5929
2: -331 788557 528528 5929
3: 334 -788557 -528528 5929
1: 336 26895 -456533 5929
2: -336 29007 456533 5929
3: 336 -79233 -545710 5929
3: 338 -29161 -581042 5929
2: -339 19965 422576 5929
1: 339 922383 -516558 5929
2: -342 119427 498036 5929
1: 343 1331 804342 5929
2: -343 1331 -909986 5929
2: -343 1573 -691152 5929
2: -343 3509 -27104 5929
1: 343 3773 -47916 5929
2: -343 3773 10648 5929
3: 343 -3773 -976954 5929
1: 343 3839 -55902 5929
3: 343 -3839 -968968 5929
2: -343 4147 55902 5929
4: -343 -4147 968968 5929
2: -343 4459 87846 5929
4: -343 -4459 937024 5929
2: -343 9947 322102 5929
4: -343 -9947 702768 5929
1: 343 14641 -392728 5929
2: -343 14641 383124 5929
3: 343 -14641 -632142 5929
4: -343 -14641 641746 5929
2: -343 17303 403018 5929
4: -343 -17303 621852 5929
2: -343 38599 463386 5929
4: -343 -38599 561484 5929
1: 343 41503 -470206 5929
2: -343 41503 466818 5929
3: 343 -41503 -554664 5929
4: -343 -41503 558052 5929
1: 343 42229 -470932 5929
3: 343 -42229 -553938 5929
2: -343 45617 470932 5929
4: -343 -45617 553938 5929
2: -343 49049 473836 5929
4: -343 -49049 551034 5929
2: -343 109417 495132 5929
4: -343 -109417 529738 5929
1: 343 119707 -497794 5929
3: 343 -119707 -527076 5929
2: -343 129311 497794 5929
4: -343 -129311 527076 5929
2: -343 190333 502488 5929
4: -343 -190333 522382 5929
2: -343 424589 507976 5929
4: -343 -424589 516894 5929
1: 343 456533 -508596 5929
2: -343 456533 508288 5929
3: 343 -456533 -516274 5929
4: -343 -456533 516582 5929
1: 343 464519 -508662 5929
3: 343 -464519 -516208 5929
2: -343 501787 508662 5929
4: -343 -501787 516208 5929
2: -343 539539 508926 5929
4: -343 -539539 515944 5929
3: 346 -55055 -539539 5929
1: 351 79233 -479160 5929
3: 352 -76097 -521752 5929
4: -352 -82369 521752 5929
3: 352 -717409 -501711 5929
4: -352 -717409 501907 5929
4: -354 -72765 521752 5929
2: -356 847847 491568 5929
3: 357 -295119 -498036 5929
