Command line:- ../do_t 10829 1000000
1: 17 6647 -811538 10829
1: 52 6307 303212 10829
2: -52 6647 218491 10829
2: -63 7203 879138 10829
1: 68 7007 -660569 10829
1: 72 7203 -830297 10829
1: 91 6035 454818 10829
2: -91 6103 -454818 10829
2: -98 6409 -119119 10829
2: -98 6647 99372 10829
1: 102 5733 725543 10829
2: -104 5915 -594762 10829
2: -117 6069 -392392 10829
2: -117 7203 458354 10829
2: -119 7225 463736 10829
1: 126 7203 -488410 10829
1: 136 5915 384846 10829
2: -147 8619 954618 10829
1: 153 6069 231868 10829
1: 153 7203 -407966 10829
1: 156 5355 758030 10829
2: -156 8619 897974 10829
1: 168 8619 -886312 10829
2: -169 5525 -653072 10829
1: 169 5831 356286 10829
2: -169 5831 -436730 10829
2: -169 7225 316932 10829
2: -169 7735 524790 10829
2: -169 8575 813246 10829
2: -169 8585 816340 10829
2: -169 9191 991270 10829
2: -182 5491 -633178 10829
1: 182 6001 227409 10829
2: -182 6137 -227409 10829
1: 196 8515 -736372 10829
2: -196 8723 736372 10829
1: 221 4901 816340 10829
1: 221 5915 221578 10829
1: 221 7105 -259896 10829
2: -221 7301 259896 10829
1: 221 8281 -599760 10829
2: -221 8281 543116 10829
1: 221 8381 -624260 10829
1: 221 9947 -943670 10829
1: 221 10115 -972062 10829
1: 224 5083 682227 10829
1: 234 6069 138229 10829
1: 234 7203 -278018 10829
2: -252 7203 195364 10829
1: 272 4459 932841 10829
2: -272 9947 723996 10829
2: -272 11323 897974 10829
2: -273 5577 -396508 10829
2: -273 6171 -151606 10829
2: -273 8619 501466 10829
2: -273 9537 659932 10829
1: 281 12005 -976820 10829
1: 289 4459 874874 10829
2: -289 4459 -980070 10829
2: -289 5057 -624260 10829
1: 289 5831 191646 10829
2: -289 5831 -272090 10829
2: -289 5915 -239414 10829
2: -289 7735 294294 10829
1: 289 8281 -465304 10829
2: -289 8281 408660 10829
1: 289 10829 -833196 10829
2: -289 10829 789880 10829
2: -289 12005 911248 10829
2: -294 5967 -216580 10829
1: 294 8619 -518126 10829
2: -294 11475 844662 10829
2: -296 5491 -405769 10829
2: -306 6069 -173901 10829
2: -306 7203 155142 10829
1: 306 13125 -985439 10829
2: -306 13629 985439 10829
1: 312 8619 -489804 10829
1: 332 14399 -985439 10829
2: -336 8619 402339 10829
1: 338 4459 740418 10829
2: -338 4459 -845614 10829
1: 338 5831 158032 10829
2: -338 5831 -238476 10829
1: 338 10829 -715547 10829
2: -338 10829 672231 10829
1: 338 14161 -955353 10829
2: -338 14161 922229 10829
1: 343 4459 728858 10829
2: -343 4459 -834054 10829
1: 343 5831 155142 10829
2: -343 5831 -235586 10829
1: 343 8437 -420784 10829
2: -343 8801 420784 10829
1: 343 9971 -619038 10829
1: 343 11033 -723996 10829
2: -343 11509 723996 10829
1: 343 13039 -875602 10829
2: -351 5439 -368186 10829
2: -374 5635 -281554 10829
1: 378 11271 -677768 10829
1: 391 14161 -828100 10829
2: -391 14161 794976 10829
1: 392 8411 -368186 10829
2: -406 11323 594762 10829
1: 416 5915 99127 10829
1: 429 17493 -872508 10829
1: 434 3757 923013 10829
2: -441 7203 97682 10829
1: 441 10965 -563108 10829
2: -441 11577 563108 10829
1: 442 3773 895713 10829
2: -442 7399 129948 10829
2: -442 8281 257397 10829
1: 442 14161 -734461 10829
2: -442 14161 701337 10829
1: 442 15379 -781354 10829
1: 442 22253 -949767 10829
1: 442 24167 -979608 10829
2: -442 25519 979608 10829
1: 459 11271 -561834 10829
1: 459 13377 -674492 10829
2: -468 7203 90168 10829
