Command line:- ../do_t 833 1000000
2: -1 427 -594762 833
1: 1 539 -254898 833
2: -1 697 979608 833
1: 2 343 788970 833
2: -2 343 -797062 833
1: 2 595 -279888 833
1: 2 833 -695555 833
2: -2 833 692223 833
2: -3 357 -466480 833
2: -3 735 368186 833
1: 3 1071 -618086 833
2: -3 2499 924630 833
2: -3 3507 991270 833
1: 4 343 392462 833
2: -4 343 -400554 833
1: 4 371 297381 833
2: -4 391 -244902 833
2: -4 763 297381 833
1: 4 799 -326536 833
2: -4 1127 481474 833
1: 4 2023 -653758 833
2: -4 2023 652386 833
1: 4 2303 -679728 833
1: 4 2491 -693889 833
2: -4 2507 693889 833
4: -4 -5341 948787 833
3: 4 -5593 -944622 833
1: 4 5831 -793254 833
2: -4 5831 792778 833
1: 4 6307 -798847 833
2: -4 6647 801934 833
4: -4 -7889 922488 833
2: -4 12971 833833 833
1: 4 13583 -835548 833
3: 4 -14161 -897876 833
4: -4 -14161 898072 833
3: 4 -15317 -895573 833
3: 4 -16121 -894166 833
3: 4 -17437 -892143 833
4: -4 -17549 892143 833
1: 4 18179 -843591 833
2: -4 19159 844662 833
4: -4 -31501 881167 833
2: -4 37387 855729 833
1: 4 39151 -856324 833
3: 4 -40817 -877948 833
4: -4 -40817 878016 833
1: 4 42347 -857157 833
2: -4 42619 857157 833
3: 4 -44149 -877149 833
4: -4 -46529 876708 833
2: -4 55223 859486 833
4: -4 -90797 872151 833
3: 4 -95081 -871906 833
1: 4 99127 -863002 833
2: -4 99127 862974 833
1: 4 107219 -863331 833
1: 4 112847 -863532 833
1: 4 122059 -863821 833
2: -4 122843 863821 833
3: 4 -127253 -870757 833
4: -4 -134113 870604 833
2: -4 220507 865389 833
4: -4 -261709 869023 833
3: 4 -274057 -868938 833
3: 4 -296429 -868819 833
4: -4 -298333 868819 833
1: 4 309043 -865963 833
2: -4 325703 866026 833
2: -4 635579 866677 833
1: 4 665567 -866712 833
3: 4 -693889 -867984 833
4: -4 -693889 867988 833
1: 4 719899 -866761 833
2: -4 724523 866761 833
3: 4 -750533 -867937 833
3: 4 -854413 -867867 833
4: -4 -859901 867867 833
2: -4 938791 866898 833
1: 6 357 227409 833
3: 6 -867 -909979 833
3: 6 -1029 -857752 833
2: -6 1377 367353 833
3: 6 -2487 -693889 833
1: 6 2499 -463148 833
4: -6 -2511 693889 833
4: -6 -3969 651406 833
3: 6 -6069 -625632 833
3: 6 -7203 -618171 833
2: -6 9639 548114 833
3: 6 -17409 -594762 833
1: 6 17493 -561799 833
4: -6 -17577 594762 833
4: -6 -23409 590646 833
4: -6 -27783 588693 833
1: 6 42279 -571438 833
3: 6 -42483 -585011 833
2: -6 42687 571438 833
2: -6 67473 573937 833
3: 6 -121863 -580601 833
1: 6 122451 -575892 833
4: -6 -123039 580601 833
4: -6 -163863 580013 833
4: -6 -194481 579734 833
1: 6 295953 -577269 833
3: 6 -297381 -579208 833
2: -6 298809 577269 833
2: -6 472311 577626 833
3: 6 -718743 -578641 833
4: -6 -725679 578641 833
3: 6 -853041 -578578 833
4: -6 -861273 578578 833
1: 7 289 356720 833
2: -7 289 -366324 833
1: 7 355 198254 833
2: -7 359 -198254 833
1: 7 1207 -291550 833
3: 7 -1207 -699720 833
1: 7 1445 -325164 833
3: 7 -1445 -666106 833
1: 7 2401 -393040 833
2: -7 2401 391884 833
3: 7 -2401 -598230 833
4: -7 -2401 599386 833
1: 7 6035 -454818 833
3: 7 -6035 -536452 833
2: -7 6103 454818 833
4: -7 -6103 536452 833
1: 7 12005 -475116 833
3: 7 -12005 -516154 833
1: 7 20519 -483630 833
3: 7 -20519 -507640 833
1: 7 40817 -489600 833
2: -7 40817 489532 833
3: 7 -40817 -501670 833
4: -7 -40817 501738 833
1: 7 102595 -493234 833
3: 7 -102595 -498036 833
2: -7 103751 493234 833
4: -7 -103751 498036 833
1: 7 170471 -494190 833
3: 7 -170471 -497080 833
1: 7 204085 -494428 833
3: 7 -204085 -496842 833
1: 7 693889 -495280 833
2: -7 693889 495276 833
3: 7 -693889 -495990 833
4: -7 -693889 495994 833
1: 7 852355 -495346 833
3: 7 -852355 -495924 833
2: -7 861959 495346 833
4: -7 -861959 495924 833
1: 8 191 693889 833
1: 8 343 194208 833
2: -8 343 -202300 833
3: 8 -833 -692223 833
4: -8 -833 695555 833
3: 8 -1337 -594762 833
1: 8 2023 -327222 833
2: -8 2023 325850 833
3: 8 -2401 -523379 833
4: -8 -2401 524535 833
1: 8 3247 -367353 833
4: -8 -3521 495635 833
1: 8 5831 -396746 833
2: -8 5831 396270 833
2: -8 8551 408170 833
1: 8 9359 -410669 833
3: 8 -14161 -448889 833
4: -8 -14161 449085 833
3: 8 -22729 -443156 833
2: -8 24647 424830 833
3: 8 -40817 -438957 833
4: -8 -40817 439025 833
1: 8 55199 -429779 833
4: -8 -59857 437325 833
3: 8 -65513 -436968 833
1: 8 99127 -431508 833
2: -8 99127 431480 833
2: -8 145367 432180 833
1: 8 159103 -432327 833
4: -8 -172529 434945 833
3: 8 -386393 -434238 833
2: -8 418999 433160 833
1: 8 458591 -433211 833
3: 8 -693889 -433991 833
4: -8 -693889 433995 833
2: -9 147 -934626 833
3: 9 -357 -921298 833
4: -9 -2499 463148 833
1: 9 6069 -353976 833
1: 9 7203 -358938 833
3: 9 -17367 -396508 833
4: -9 -17619 396508 833
2: -9 42483 380926 833
3: 9 -122451 -387056 833
1: 9 295239 -384846 833
2: -9 299523 384846 833
3: 11 -14161 -326438 833
4: -11 -14161 326634 833
1: 11 40817 -311576 833
2: -11 40817 311508 833
1: 11 294763 -314874 833
2: -11 299999 314874 833
3: 11 -849611 -315588 833
4: -11 -864703 315588 833
3: 12 -693 -495635 833
4: -12 -1029 430899 833
1: 12 1575 -198254 833
1: 12 1683 -204085 833
3: 12 -2205 -354025 833
2: -12 2499 230741 833
1: 12 3087 -242760 833
3: 12 -3825 -326536 833
2: -12 4263 254898 833
1: 12 5355 -262395 833
4: -12 -6069 313159 833
3: 12 -7497 -308210 833
4: -12 -10353 303212 833
3: 12 -13005 -300125 833
3: 12 -17325 -297381 833
4: -12 -17661 297381 833
1: 12 18207 -281260 833
1: 12 24255 -283220 833
2: -12 25143 283318 833
3: 12 -33957 -293335 833
1: 12 42075 -285719 833
2: -12 42891 285719 833
3: 12 -58905 -291550 833
1: 12 77175 -287266 833
1: 12 82467 -287385 833
3: 12 -108045 -290445 833
2: -12 122451 287929 833
1: 12 143055 -288120 833
3: 12 -187425 -289884 833
3: 12 -200277 -289835 833
2: -12 208887 288422 833
1: 12 262395 -288575 833
4: -12 -297381 289611 833
3: 12 -367353 -289510 833
1: 12 455175 -288806 833
4: -12 -507297 289408 833
3: 12 -637245 -289345 833
3: 12 -848925 -289289 833
4: -12 -865389 289289 833
1: 12 892143 -288960 833
2: -13 245 -283220 833
4: -13 -1445 360150 833
2: -13 2975 221578 833
2: -13 34643 262990 833
3: 13 -99127 -268212 833
4: -13 -99127 268240 833
2: -13 204085 266220 833
4: -13 -204323 267540 833
2: -13 420665 266560 833
3: 13 -848239 -267036 833
4: -13 -866075 267036 833
1: 14 289 175959 833
2: -14 289 -185563 833
3: 14 -289 -671594 833
4: -14 -289 681198 833
2: -14 323 -139944 833
4: -14 -323 635579 833
1: 14 353 99127 833
3: 14 -353 -594762 833
2: -14 361 -99127 833
4: -14 -361 594762 833
1: 14 2401 -196809 833
2: -14 2401 195653 833
3: 14 -2401 -298826 833
4: -14 -2401 299982 833
2: -14 5491 225008 833
4: -14 -5491 270627 833
1: 14 6001 -227409 833
3: 14 -6001 -268226 833
2: -14 6137 227409 833
4: -14 -6137 268226 833
1: 14 40817 -244817 833
2: -14 40817 244749 833
3: 14 -40817 -250818 833
4: -14 -40817 250886 833
2: -14 45619 245072 833
4: -14 -45619 250563 833
1: 14 102017 -246617 833
3: 14 -102017 -249018 833
2: -14 104329 246617 833
4: -14 -104329 249018 833
1: 14 693889 -247641 833
2: -14 693889 247637 833
3: 14 -693889 -247994 833
4: -14 -693889 247998 833
2: -14 775523 247656 833
4: -14 -775523 247979 833
1: 14 847553 -247673 833
3: 14 -847553 -247962 833
2: -14 866761 247673 833
4: -14 -866761 247962 833
1: 16 119 682227 833
2: -16 119 -705551 833
1: 16 343 95081 833
2: -16 343 -103173 833
1: 16 2023 -163954 833
2: -16 2023 162582 833
1: 16 5831 -198492 833
2: -16 5831 198016 833
1: 16 99127 -215761 833
2: -16 99127 215733 833
1: 17 145 489804 833
3: 17 -145 -897974 833
2: -17 149 -489804 833
4: -17 -149 897974 833
1: 17 203 291550 833
3: 17 -203 -699720 833
1: 17 245 206584 833
3: 17 -245 -614754 833
1: 17 289 144060 833
2: -17 289 -153664 833
3: 17 -289 -552230 833
4: -17 -289 561834 833
1: 17 343 89250 833
2: -17 343 -97342 833
3: 17 -343 -497420 833
4: -17 -343 505512 833
1: 17 1015 -104958 833
3: 17 -1015 -303212 833
2: -17 1043 104958 833
4: -17 -1043 303212 833
1: 17 1421 -133280 833
3: 17 -1421 -274890 833
1: 17 1445 -134456 833
3: 17 -1445 -273714 833
1: 17 1715 -145418 833
3: 17 -1715 -262752 833
1: 17 2023 -154350 833
2: -17 2023 152978 833
3: 17 -2023 -253820 833
4: -17 -2023 255192 833
1: 17 2401 -162180 833
2: -17 2401 161024 833
3: 17 -2401 -245990 833
4: -17 -2401 247146 833
1: 17 7105 -189924 833
3: 17 -7105 -218246 833
2: -17 7301 189924 833
4: -17 -7301 218246 833
1: 17 8381 -192080 833
3: 17 -8381 -216090 833
1: 17 9947 -193970 833
3: 17 -9947 -214200 833
1: 17 10115 -194138 833
3: 17 -10115 -214032 833
1: 17 12005 -195704 833
3: 17 -12005 -212466 833
1: 17 14161 -196980 833
2: -17 14161 196784 833
3: 17 -14161 -211190 833
4: -17 -14161 211386 833
1: 17 41905 -201684 833
3: 17 -41905 -206486 833
2: -17 43061 201684 833
4: -17 -43061 206486 833
1: 17 49735 -202062 833
3: 17 -49735 -206108 833
2: -17 51107 202062 833
4: -17 -51107 206108 833
1: 17 58667 -202370 833
3: 17 -58667 -205800 833
1: 17 69629 -202640 833
3: 17 -69629 -205530 833
1: 17 70805 -202664 833
3: 17 -70805 -205506 833
1: 17 99127 -203070 833
2: -17 99127 203042 833
3: 17 -99127 -205100 833
4: -17 -99127 205128 833
1: 17 293335 -203742 833
3: 17 -293335 -204428 833
2: -17 301427 203742 833
4: -17 -301427 204428 833
1: 17 348145 -203796 833
3: 17 -348145 -204374 833
2: -17 357749 203796 833
4: -17 -357749 204374 833
1: 17 410669 -203840 833
3: 17 -410669 -204330 833
1: 17 495635 -203882 833
3: 17 -495635 -204288 833
1: 17 693889 -203940 833
2: -17 693889 203936 833
3: 17 -693889 -204230 833
4: -17 -693889 204234 833
1: 18 147 453152 833
4: -18 -195 693889 833
4: -18 -357 466480 833
4: -18 -735 325703 833
2: -18 1911 141610 833
3: 18 -2499 -230741 833
2: -18 3315 163268 833
2: -18 6069 176645 833
2: -18 7203 179180 833
4: -18 -8619 204085 833
2: -18 12495 184926 833
3: 18 -17241 -198254 833
4: -18 -17745 198254 833
4: -18 -32487 195755 833
1: 18 42483 -190512 833
4: -18 -56355 194481 833
4: -18 -66885 194208 833
4: -18 -122451 193545 833
2: -18 146523 192080 833
2: -18 173901 192185 833
4: -18 -212415 193207 833
1: 18 293097 -192423 833
2: -18 301665 192423 833
2: -18 552279 192570 833
4: -19 -2107 226576 833
3: 19 -5831 -198016 833
4: -19 -5831 198492 833
2: -19 20237 178024 833
3: 19 -46529 -184534 833
1: 19 89131 -181594 833
1: 19 711229 -182476 833
2: -19 733193 182476 833
3: 21 -351 -396508 833
4: -21 -363 396508 833
1: 21 459 11662 833
4: -21 -561 314874 833
4: -21 -867 262052 833
1: 21 5967 -151606 833
2: -21 6171 151606 833
4: -21 -7203 176868 833
3: 21 -7803 -175616 833
2: -21 9537 156408 833
3: 21 -64827 -166464 833
2: -21 79233 164152 833
3: 21 -101439 -166012 833
4: -21 -104907 166012 833
2: -21 122451 164526 833
3: 21 -842751 -165308 833
4: -21 -871563 165308 833
3: 22 -1445 -211288 833
1: 22 4165 -139111 833
3: 22 -12005 -164152 833
3: 22 -14161 -163170 833
4: -22 -14161 163366 833
1: 22 40817 -155805 833
2: -22 40817 155737 833
1: 22 292145 -157437 833
2: -22 302617 157437 833
3: 22 -842065 -157794 833
4: -22 -872249 157794 833
3: 22 -993293 -157780 833
1: 23 187 244902 833
4: -23 -595 279888 833
3: 23 -1561 -198254 833
3: 23 -99127 -151592 833
4: -23 -99127 151620 833
3: 24 -129 -693889 833
4: -24 -441 311542 833
2: -24 1071 75803 833
4: -24 -2601 172872 833
3: 24 -2793 -169932 833
3: 24 -6321 -155771 833
1: 24 6783 -134113 833
1: 24 15351 -139944 833
3: 24 -16473 -148862 833
4: -24 -21609 147968 833
3: 24 -37281 -146461 833
2: -24 52479 143157 833
4: -24 -127449 145138 833
3: 24 -136857 -145078 833
3: 24 -309729 -144789 833
1: 24 332367 -144347 833
1: 24 752199 -144466 833
3: 24 -807177 -144648 833
3: 26 -119 -682227 833
4: -26 -119 705551 833
3: 26 -99127 -134099 833
4: -26 -99127 134127 833
3: 26 -839321 -133518 833
4: -26 -874993 133518 833
2: -27 867 52822 833
2: -27 1029 64736 833
1: 27 1785 -93296 833
4: -27 -1887 163268 833
3: 27 -17493 -132090 833
4: -27 -139587 128968 833
4: -27 -165669 128894 833
1: 27 290955 -128282 833
2: -27 303807 128282 833
4: -28 -73 991270 833
4: -28 -85 868819 833
3: 28 -289 -333396 833
4: -28 -289 343000 833
3: 28 -349 -297381 833
4: -28 -365 297381 833
4: -28 -1241 174930 833
4: -28 -1445 167727 833
3: 28 -2401 -149124 833
4: -28 -2401 150280 833
3: 28 -5933 -134113 833
4: -28 -6205 134113 833
4: -28 -12005 129183 833
4: -28 -21097 126910 833
3: 28 -40817 -125392 833
4: -28 -40817 125460 833
3: 28 -100861 -124509 833
4: -28 -105485 124509 833
4: -28 -175273 124270 833
4: -28 -204085 124219 833
3: 28 -693889 -123996 833
4: -28 -693889 124000 833
3: 28 -837949 -123981 833
4: -28 -876365 123981 833
3: 29 -289 -321734 833
4: -29 -289 331338 833
1: 31 289 76832 833
