Command line:- ../do_t 34969 1000000
1: 1292 17303 864688 34969
1: 1331 17303 835210 34969
1: 1331 18785 406912 34969
1: 1331 22627 -442170 34969
2: -1331 22627 225998 34969
1: 1331 24565 -769692 34969
2: -1564 18755 -594473 34969
2: -1734 19965 -302005 34969
2: -2159 33275 972774 34969
1: 2662 13991 972774 34969
2: -2662 15487 -972774 34969
1: 2662 22627 -275128 34969
2: -2662 22627 58956 34969
1: 2882 14641 751689 34969
1: 3179 14641 665856 34969
2: -3179 14641 -999940 34969
2: -3267 14739 -958562 34969
1: 3383 30613 -648516 34969
1: 3468 43923 -976531 34969
1: 3751 24565 -337348 34969
1: 3993 13617 648516 34969
2: -3993 15861 -648516 34969
2: -4029 43923 736950 34969
1: 4114 14641 476561 34969
1: 4356 13515 594473 34969
2: -4356 15963 -594473 34969
1: 4454 14641 427431 34969
2: -4454 14641 -761515 34969
1: 4913 14641 371892 34969
2: -4913 14641 -705976 34969
1: 4913 34391 -556358 34969
1: 4913 39809 -650012 34969
2: -4913 48037 650012 34969
1: 4913 54043 -806586 34969
2: -4913 54043 716078 34969
1: 4913 62557 -866184 34969
1: 4964 49247 -756602 34969
1: 5016 73695 -905080 34969
1: 5214 43923 -668168 34969
2: -5313 132651 950334 34969
1: 5324 13243 486387 34969
2: -5324 16235 -486387 34969
1: 5324 22627 -191607 34969
2: -5324 22627 -24565 34969
1: 5324 54571 -751689 34969
2: -5324 55199 667590 34969
1: 5324 93347 -916487 34969
2: -5324 113135 913818 34969
1: 5491 17303 95370 34969
1: 5559 131769 -943296 34969
2: -5566 39593 454597 34969
1: 5898 163713 -918731 34969
1: 5951 83521 -798600 34969
2: -5951 83521 740036 34969
1: 5981 712385 -995588 34969
1: 6001 918731 -998250 34969
2: -6001 918731 992926 34969
1: 6094 248897 -928557 34969
2: -6094 248897 908905 34969
2: -6171 43923 461822 34969
2: -6171 250563 898062 34969
1: 6171 658845 -962948 34969
2: -6171 834537 962948 34969
1: 6248 152303 -859826 34969
2: -6321 751689 937024 34969
4: -6344 -712385 995588 34969
