Command line:- ../do_t 61009 1000000
2: -2197 41743 864234 61009
2: -2704 34295 -680732 61009
1: 4199 28561 987696 61009
2: -4394 34295 -502398 61009
1: 4394 41743 -699618 61009
2: -4394 41743 342950 61009
1: 4522 28561 898529 61009
1: 4693 28561 856292 61009
1: 4732 28519 854126 61009
1: 5054 28561 776511 61009
1: 5746 28561 651605 61009
1: 6137 28561 593484 61009
1: 6422 28561 555579 61009
1: 6859 28561 503576 61009
2: -6859 34295 -399854 61009
1: 6859 48013 -799708 61009
1: 7828 50531 -802503 61009
1: 8398 28561 363527 61009
2: -8398 28561 -884811 61009
1: 8664 59319 -947986 61009
1: 8788 24167 781926 61009
1: 8788 41743 -438976 61009
2: -8788 41743 82308 61009
1: 9386 28561 297825 61009
2: -9386 28561 -819109 61009
1: 10816 68951 -915135 61009
2: -11913 85683 807918 61009
1: 12274 28561 166421 61009
2: -12274 28561 -687705 61009
2: -13182 46137 130321 61009
2: -13182 125229 939683 61009
1: 13718 28561 121467 61009
2: -13718 28561 -642751 61009
1: 13718 72839 -777062 61009
2: -13718 75449 599781 61009
1: 13718 89167 -883194 61009
2: -13718 89167 716222 61009
2: -13718 98527 777062 61009
2: -13718 116441 866229 61009
2: -13794 85683 685900 61009
1: 14079 85683 -844018 61009
1: 14573 130321 -975468 61009
2: -14573 130321 861224 61009
1: 14703 61731 -635778 61009
2: -15184 120935 793117 61009
2: -15379 120835 781926 61009
1: 15884 70811 -671099 61009
2: -15884 100555 671099 61009
2: -16224 92055 610090 61009
1: 16302 85683 -740772 61009
1: 16644 243867 -980837 61009
1: 16874 130321 -850239 61009
2: -16874 130321 735995 61009
1: 17576 34295 -145730 61009
1: 17576 41743 -308655 61009
2: -17576 41743 -48013 61009
1: 17576 63175 -563160 61009
1: 17576 76895 -651605 61009
2: -17784 428415 939683 61009
1: 18411 177957 -844740 61009
1: 18564 139707 -793117 61009
1: 18642 761349 -960089 61009
1: 18734 103259 -713336 61009
1: 18759 20577 411008 61009
1: 18772 885391 -958816 61009
1: 18876 85683 -651605 61009
1: 18886 305383 -891670 61009
2: -19266 85683 466412 61009
1: 19266 257049 -857375 61009
2: -19266 390963 856492 61009
2: -19494 270231 797810 61009
1: 19942 130321 -728221 61009
2: -19942 130321 613977 61009
2: -20111 28561 -521284 61009
1: 20577 20577 342732 61009
2: -20577 59319 220818 61009
1: 20577 85683 -604922 61009
2: -20577 185193 685464 61009
1: 20577 267501 -808496 61009
2: -20577 771147 851846 61009
3: 20577 -863421 -934154 61009
1: 20938 485537 -837159 61009
3: 21294 -390963 -936767 61009
2: -21294 428415 781926 61009
1: 21299 130321 -685464 61009
