Command line:- ../do_t 247 1000000
1: 1 169 -38266 247
2: -1 169 36822 247
3: 1 -169 -571824 247
4: -1 -169 573268 247
1: 1 247 -122512 247
2: -1 247 121524 247
3: 1 -247 -487578 247
4: -1 -247 488566 247
1: 1 361 -180154 247
2: -1 361 179478 247
3: 1 -361 -429936 247
4: -1 -361 430612 247
1: 1 739 -244036 247
3: 1 -739 -366054 247
2: -1 743 244036 247
4: -1 -743 366054 247
1: 1 3211 -291004 247
2: -1 3211 290928 247
3: 1 -3211 -319086 247
4: -1 -3211 319162 247
1: 1 4693 -295438 247
2: -1 4693 295386 247
3: 1 -4693 -314652 247
4: -1 -4693 314704 247
1: 1 9607 -300352 247
3: 1 -9607 -309738 247
2: -1 9659 300352 247
4: -1 -9659 309738 247
1: 1 14041 -301834 247
3: 1 -14041 -308256 247
2: -1 14117 301834 247
4: -1 -14117 308256 247
1: 1 61009 -304306 247
2: -1 61009 304302 247
3: 1 -61009 -305784 247
4: -1 -61009 305788 247
1: 1 124891 -304684 247
3: 1 -124891 -305406 247
2: -1 125567 304684 247
4: -1 -125567 305406 247
1: 1 182533 -304798 247
3: 1 -182533 -305292 247
2: -1 183521 304798 247
4: -1 -183521 305292 247
1: 1 266779 -304876 247
3: 1 -266779 -305214 247
2: -1 268223 304876 247
4: -1 -268223 305214 247
2: -2 65 -197106 247
4: -2 -65 502151 247
1: 2 67 183027 247
3: 2 -67 -488072 247
2: -2 95 -86697 247
4: -2 -95 391742 247
1: 2 143 4693 247
3: 2 -143 -309738 247
4: -2 -149 305045 247
1: 2 169 -19494 247
2: -2 169 18050 247
3: 2 -169 -285551 247
4: -2 -169 286995 247
1: 2 209 -44954 247
3: 2 -209 -260091 247
1: 2 247 -61503 247
2: -2 247 60515 247
3: 2 -247 -243542 247
4: -2 -247 244530 247
1: 2 361 -90246 247
2: -2 361 89570 247
3: 2 -361 -214799 247
4: -2 -361 215475 247
1: 2 737 -122018 247
3: 2 -737 -183027 247
2: -2 745 122018 247
4: -2 -745 183027 247
2: -2 845 125628 247
4: -2 -845 179417 247
1: 2 871 -126711 247
3: 2 -871 -178334 247
2: -2 1235 134121 247
4: -2 -1235 170924 247
1: 2 1273 -134862 247
3: 2 -1273 -170183 247
2: -2 1805 139932 247
4: -2 -1805 165113 247
1: 2 1859 -140429 247
3: 2 -1859 -164616 247
2: -2 1937 140790 247
4: -2 -1937 164255 247
1: 2 2717 -144248 247
3: 2 -2717 -160797 247
2: -2 2831 144495 247
4: -2 -2831 160550 247
1: 2 3211 -145521 247
2: -2 3211 145445 247
3: 2 -3211 -159524 247
4: -2 -3211 159600 247
1: 2 3971 -146861 247
3: 2 -3971 -158184 247
1: 2 4693 -147732 247
2: -2 4693 147680 247
3: 2 -4693 -157313 247
4: -2 -4693 157365 247
1: 2 9581 -150176 247
3: 2 -9581 -154869 247
2: -2 9685 150176 247
4: -2 -9685 154869 247
1: 2 11323 -150537 247
3: 2 -11323 -154508 247
1: 2 14003 -150917 247
3: 2 -14003 -154128 247
2: -2 14155 150917 247
4: -2 -14155 154128 247
2: -2 16055 151107 247
4: -2 -16055 153938 247
1: 2 16549 -151164 247
3: 2 -16549 -153881 247
2: -2 23465 151554 247
4: -2 -23465 153491 247
1: 2 24187 -151593 247
3: 2 -24187 -153452 247
2: -2 25181 151620 247
4: -2 -25181 153425 247
1: 2 35321 -151886 247
3: 2 -35321 -153159 247
2: -2 36803 151905 247
4: -2 -36803 153140 247
1: 2 51623 -152087 247
3: 2 -51623 -152958 247
2: -2 53789 152100 247
4: -2 -53789 152945 247
1: 2 61009 -152154 247
2: -2 61009 152150 247
3: 2 -61009 -152891 247
4: -2 -61009 152895 247
1: 2 124553 -152342 247
3: 2 -124553 -152703 247
2: -2 125905 152342 247
4: -2 -125905 152703 247
1: 2 182039 -152399 247
3: 2 -182039 -152646 247
2: -2 184015 152399 247
4: -2 -184015 152646 247
1: 2 215137 -152418 247
3: 2 -215137 -152627 247
1: 2 266057 -152438 247
3: 2 -266057 -152607 247
2: -2 268945 152438 247
4: -2 -268945 152607 247
2: -2 305045 152448 247
4: -2 -305045 152597 247
1: 2 314431 -152451 247
3: 2 -314431 -152594 247
2: -2 478439 152475 247
4: -2 -478439 152570 247
1: 2 671099 -152489 247
3: 2 -671099 -152556 247
2: -2 699257 152490 247
4: -2 -699257 152555 247
1: 3 21 610090 247
1: 3 39 281580 247
1: 3 57 160550 247
3: 3 -105 -244036 247
2: -3 117 -28158 247
2: -3 171 12844 247
3: 3 -195 -178334 247
1: 3 273 -46930 247
3: 3 -285 -154128 247
1: 3 399 -64220 247
1: 3 507 -72200 247
3: 3 -735 -122018 247
1: 3 741 -81510 247
4: -3 -747 122018 247
1: 3 1083 -87880 247
3: 3 -1365 -112632 247
