Command line:- ../do_t 184093 1000000
1: 2499 111033 -962948 184093
2: -2499 113061 962948 184093
2: -2873 111475 -68782 184093
1: 3332 110695 -722211 184093
2: -3332 113399 722211 184093
2: -4998 114075 481474 184093
1: 5831 109681 -412692 184093
2: -5831 114413 412692 184093
1: 7514 107653 -42483 184093
2: -8134 117793 722211 184093
1: 8281 108953 -339864 184093
2: -8281 112847 -167042 184093
1: 9604 112999 -996931 184093
1: 9996 107991 -240737 184093
2: -9996 116103 240737 184093
1: 10478 102557 584647 184093
1: 11662 107315 -206346 184093
2: -11662 116779 206346 184093
2: -12168 122451 810645 184093
2: -14739 116571 21658 184093
1: 15317 112385 -793016 184093
1: 17238 114807 -962948 184093
2: -17238 130095 962948 184093
1: 17493 104949 -137564 184093
2: -17493 119145 137564 184093
1: 17836 99127 401999 184093
1: 19074 93639 871624 184093
1: 19652 111475 -686868 184093
2: -19652 112999 -405769 184093
2: -21294 122451 225998 184093
2: -21386 129311 631176 184093
1: 21609 103173 -103428 184093
1: 21658 112847 -766428 184093
2: -21658 132055 766428 184093
1: 22984 112259 -722211 184093
2: -22984 132643 722211 184093
1: 23324 102583 -103173 184093
2: -23324 121511 103173 184093
2: -23868 124215 240737 184093
1: 24276 93639 529737 184093
1: 24843 93639 501126 184093
2: -25382 114733 -341887 184093
1: 26026 112999 -746368 184093
2: -27183 108045 -766428 184093
2: -27378 137445 722211 184093
1: 27489 93639 383214 184093
1: 29478 93639 308516 184093
2: -29478 108045 -755599 184093
2: -29478 145089 904995 184093
1: 31213 83521 939224 184093
1: 31213 91511 383214 184093
2: -31213 114835 -383214 184093
1: 32487 108045 -510952 184093
2: -32487 136857 510952 184093
2: -33614 140777 604299 184093
1: 34476 107163 -481474 184093
2: -34476 137739 481474 184093
1: 34986 97851 -68782 184093
2: -34986 126243 68782 184093
1: 39304 91091 172431 184093
2: -39304 141659 471172 184093
1: 39377 83521 576240 184093
1: 40222 83521 547085 184093
2: -40677 162129 909636 184093
1: 40817 83521 527280 184093
1: 40817 95485 -58956 184093
2: -40817 128609 58956 184093
1: 42406 83521 477113 184093
1: 42483 93639 -7514 184093
1: 42588 122451 -943296 184093
2: -43218 103173 -933725 184093
1: 43316 103243 -383214 184093
2: -43316 141659 383214 184093
2: -44217 103173 -927472 184093
1: 44217 110103 -603330 184093
2: -45864 122451 -191607 184093
2: -46648 111475 -574821 184093
1: 48841 77077 623084 184093
1: 48841 83521 307328 184093
2: -48841 110201 -623084 184093
1: 49049 89063 68782 184093
1: 49049 112999 -677586 184093
2: -49686 162129 668899 184093
1: 51493 83521 249704 184093
2: -51714 165669 682907 184093
2: -52887 117117 -396508 184093
2: -53176 103243 -879138 184093
1: 53742 73695 653072 184093
1: 54043 75313 563108 184093
2: -54043 111965 -563108 184093
1: 55454 83521 173901 184093
1: 56644 74431 537251 184093
2: -56644 112847 -537251 184093
2: -56784 132651 -11662 184093
2: -57624 146523 261256 184093
1: 57967 75803 442170 184093
1: 57967 83521 131180 184093
1: 57967 99127 -349690 184093
1: 59682 102765 -447083 184093
1: 61152 132651 -974610 184093
1: 62426 72163 501126 184093
1: 62426 79849 191607 184093
1: 62426 83521 63843 184093
1: 62426 91091 -167042 184093
1: 62426 113399 -668168 184093
1: 62426 123403 -834054 184093
2: -62426 126497 -191607 184093
2: -62426 179647 668168 184093
1: 63112 67915 683774 184093
2: -63206 199283 854862 184093
1: 63869 133679 -967946 184093
2: -63869 214123 967946 184093
2: -63882 191607 769692 184093
2: -64141 191737 766428 184093
1: 64827 124215 -835210 184093
2: -64974 151263 255476 184093
2: -65856 132651 -80444 184093
2: -66248 103243 -835210 184093
2: -66248 211259 899640 184093
1: 68782 63869 735735 184093
1: 68782 98441 -387855 184093
2: -68782 152303 231868 184093
1: 68952 91875 -240737 184093
2: -68952 153027 240737 184093
1: 69972 83655 -34391 184093
2: -69972 140439 34391 184093
1: 71344 108667 -584647 184093
2: -71344 184379 584647 184093
2: -71961 173901 469336 184093
1: 73346 63869 623917 184093
1: 73402 122825 -784329 184093
1: 74431 63869 599352 184093
1: 74529 122451 -776254 184093
1: 74529 139893 -962948 184093
2: -74529 243321 962948 184093
1: 75803 57967 854862 184093
1: 75803 83521 -90636 184093
1: 76832 100555 -456909 184093
1: 78078 93639 -334084 184093
1: 78754 83521 -117649 184093
1: 79186 55601 892143 184093
