Command line:- ../do_t 169 1000000
1: 1 13 966680 169
2: -1 13 -975468 169
1: 1 65 79092 169
3: 1 -65 -364702 169
3: 1 -101 -285610 169
1: 1 169 -57460 169
2: -1 169 56784 169
3: 1 -169 -228150 169
4: -1 -169 228826 169
1: 1 505 -114244 169
3: 1 -505 -171366 169
2: -1 509 114244 169
4: -1 -509 171366 169
1: 1 845 -125736 169
3: 1 -845 -159874 169
1: 1 1313 -131820 169
3: 1 -1313 -153790 169
1: 1 2197 -136240 169
2: -1 2197 136188 169
3: 1 -2197 -149370 169
4: -1 -2197 149422 169
1: 1 6565 -140608 169
3: 1 -6565 -145002 169
2: -1 6617 140608 169
4: -1 -6617 145002 169
1: 1 10985 -141492 169
3: 1 -10985 -144118 169
1: 1 17069 -141960 169
3: 1 -17069 -143650 169
1: 1 28561 -142300 169
2: -1 28561 142296 169
3: 1 -28561 -143310 169
4: -1 -28561 143314 169
1: 1 85345 -142636 169
3: 1 -85345 -142974 169
2: -1 86021 142636 169
4: -1 -86021 142974 169
1: 1 142805 -142704 169
3: 1 -142805 -142906 169
1: 1 221897 -142740 169
3: 1 -221897 -142870 169
2: -2 7 -971074 169
1: 2 13 481143 169
2: -2 13 -489931 169
3: 2 -13 -623948 169
4: -2 -13 632736 169
2: -2 73 -28561 169
4: -2 -73 171366 169
2: -2 91 -8788 169
4: -2 -91 151593 169
1: 2 169 -28899 169
2: -2 169 28223 169
3: 2 -169 -113906 169
4: -2 -169 114582 169
1: 2 503 -57122 169
3: 2 -503 -85683 169
2: -2 511 57122 169
4: -2 -511 85683 169
2: -2 949 63713 169
4: -2 -949 79092 169
2: -2 1183 65234 169
4: -2 -1183 77571 169
1: 2 2197 -68133 169
2: -2 2197 68081 169
3: 2 -2197 -74672 169
4: -2 -2197 74724 169
1: 2 6539 -70304 169
3: 2 -6539 -72501 169
2: -2 6643 70304 169
4: -2 -6643 72501 169
2: -2 12337 70811 169
4: -2 -12337 71994 169
2: -2 15379 70928 169
4: -2 -15379 71877 169
1: 2 28561 -71151 169
2: -2 28561 71147 169
3: 2 -28561 -71654 169
4: -2 -28561 71658 169
1: 2 85007 -71318 169
3: 2 -85007 -71487 169
2: -2 86359 71318 169
4: -2 -86359 71487 169
2: -2 160381 71357 169
4: -2 -160381 71448 169
2: -2 199927 71366 169
4: -2 -199927 71439 169
4: -3 -27 228488 169
1: 3 39 74698 169
4: -3 -351 61516 169
3: 3 -501 -57122 169
1: 3 507 -38194 169
4: -3 -513 57122 169
4: -3 -4563 48672 169
3: 3 -6513 -48334 169
1: 3 6591 -46878 169
4: -3 -6669 48334 169
4: -3 -59319 47684 169
3: 3 -84669 -47658 169
1: 3 85683 -47546 169
4: -3 -86697 47658 169
4: -3 -771147 47608 169
4: -4 -5 771147 169
3: 4 -13 -309777 169
4: -4 -13 318565 169
4: -4 -65 92274 169
3: 4 -169 -56784 169
4: -4 -169 57460 169
1: 4 499 -28561 169
2: -4 515 28561 169
4: -4 -845 40053 169
2: -4 1339 32955 169
3: 4 -2197 -37323 169
4: -4 -2197 37375 169
1: 4 6487 -35152 169
2: -4 6695 35152 169
4: -4 -10985 36036 169
2: -4 17407 35490 169
3: 4 -28561 -35826 169
4: -4 -28561 35830 169
1: 4 84331 -35659 169
2: -4 87035 35659 169
4: -4 -142805 35727 169
2: -4 226291 35685 169
2: -6 3 -799708 169
3: 6 -9 -285610 169
2: -6 39 -39546 169
1: 6 45 28561 169
3: 6 -117 -43940 169
3: 6 -495 -28561 169
2: -6 507 18928 169
4: -6 -519 28561 169
1: 6 585 -19773 169
1: 6 1287 -21970 169
3: 6 -1521 -25350 169
3: 6 -6435 -24167 169
2: -6 6591 23426 169
4: -6 -6747 24167 169
1: 6 7605 -23491 169
1: 6 16731 -23660 169
3: 6 -19773 -23920 169
3: 6 -83655 -23829 169
2: -6 85683 23772 169
4: -6 -87711 23829 169
1: 6 98865 -23777 169
1: 6 217503 -23790 169
3: 6 -257049 -23810 169
3: 8 -169 -28223 169
4: -8 -169 28899 169
1: 8 6383 -17576 169
2: -8 6799 17576 169
3: 8 -28561 -17912 169
4: -8 -28561 17916 169
4: -9 -3 571220 169
4: -9 -273 21970 169
3: 9 -507 -18928 169
4: -9 -975 17576 169
2: -9 2535 15210 169
4: -9 -6591 16120 169
3: 9 -82641 -15886 169
4: -9 -88725 15886 169
2: -9 230685 15860 169
4: -9 -599781 15870 169
3: 11 -13 -109850 169
4: -11 -13 118638 169
4: -11 -299 17576 169
1: 11 845 -11492 169
3: 11 -6305 -13182 169
4: -11 -6877 13182 169
1: 12 3 371293 169
1: 12 39 17576 169
3: 12 -69 -28561 169
1: 12 507 -9633 169
3: 12 -897 -13182 169
1: 12 6591 -11726 169
3: 12 -11661 -11999 169
1: 12 85683 -11887 169
3: 12 -151593 -11908 169
1: 13 37 17576 169
3: 13 -37 -39546 169
2: -13 41 -17576 169
4: -13 -41 39546 169
1: 13 28561 -10948 169
2: -13 28561 10944 169
3: 13 -28561 -11022 169
4: -13 -28561 11026 169
4: -14 -5 228488 169
2: -14 65 -6591 169
4: -14 -845 11492 169
4: -14 -1391 10985 169
2: -14 10985 10101 169
2: -14 18083 10140 169
4: -14 -142805 10208 169
4: -14 -235079 10205 169
3: 16 -1 -856830 169
4: -16 -1 971074 169
4: -16 -49 28561 169
3: 16 -65 -21970 169
2: -16 143 2197 169
2: -16 1183 8112 169
3: 16 -4225 -9126 169
1: 16 6175 -8788 169
2: -16 7007 8788 169
3: 16 -28561 -8955 169
4: -16 -28561 8959 169
1: 16 41743 -8905 169
4: -16 -169169 8931 169
1: 17 13 52728 169
2: -17 13 -61516 169
3: 17 -2197 -8762 169
4: -17 -2197 8814 169
3: 18 -3 -257049 169
4: -18 -507 9633 169
3: 18 -6591 -8047 169
3: 18 -79599 -7943 169
4: -18 -91767 7943 169
4: -19 -5 171366 169
3: 19 -1183 -8112 169
4: -21 -117 13182 169
1: 21 15717 -6760 169
4: -21 -19773 6838 169
3: 22 -13 -52728 169
4: -22 -13 61516 169
3: 22 -6019 -6591 169
4: -22 -7163 6591 169
2: -22 41743 6474 169
4: -22 -828269 6492 169
2: -24 39 -10985 169
1: 24 351 -4394 169
2: -24 6591 5850 169
2: -24 18759 5915 169
1: 24 59319 -5941 169
1: 26 1 494325 169
2: -26 1 -608569 169
3: 26 -1 -505310 169
4: -26 -1 619554 169
1: 26 5 94471 169
3: 26 -5 -105456 169
1: 26 7 65910 169
3: 26 -7 -76895 169
1: 26 35 8788 169
3: 26 -35 -19773 169
2: -26 43 -8788 169
4: -26 -43 19773 169
1: 26 28561 -5475 169
2: -26 28561 5471 169
3: 26 -28561 -5510 169
4: -26 -28561 5514 169
1: 26 142805 -5489 169
3: 26 -142805 -5496 169
1: 26 199927 -5490 169
3: 26 -199927 -5495 169
1: 26 999635 -5492 169
3: 26 -999635 -5493 169
3: 27 -39 -17576 169
2: -27 663 4394 169
4: -27 -85683 5296 169
1: 31 2197 -4420 169
2: -31 2197 4368 169
3: 32 -1 -399854 169
4: -32 -1 514098 169
1: 32 5759 -4394 169
2: -32 7423 4394 169
3: 33 -5733 -4394 169
4: -33 -7449 4394 169
1: 34 13 24167 169
2: -34 13 -32955 169
3: 34 -2197 -4368 169
4: -34 -2197 4420 169
4: -34 -19435 4225 169
1: 36 195 -2197 169
1: 36 191139 -3965 169
1: 36 428415 -3966 169
4: -37 -91 8788 169
4: -38 -689 4394 169
1: 39 3 101062 169
2: -39 9 -43940 169
3: 39 -33 -13182 169
4: -39 -45 13182 169
1: 39 85683 -3658 169
2: -39 257049 3660 169
3: 39 -942513 -3662 169
3: 41 -325 -4394 169
1: 41 2873 -3380 169
3: 41 -10985 -3510 169
1: 42 9 28561 169
1: 42 1521 -3211 169
1: 42 257049 -3399 169
3: 44 -13 -24167 169
4: -44 -13 32955 169
4: -44 -2873 3380 169
1: 46 10985 -3081 169
3: 47 -69797 -3042 169
4: -47 -101569 3042 169
4: -48 -1521 3211 169
1: 48 6591 -2938 169
2: -51 3549 2704 169
3: 52 -1 -224094 169
4: -52 -1 338338 169
1: 52 31 4394 169
2: -52 47 -4394 169
3: 52 -28561 -2754 169
4: -52 -28561 2758 169
1: 52 885391 -2746 169
3: 53 -28561 -2702 169
4: -53 -28561 2706 169
4: -54 -39 10985 169
3: 54 -3549 -2704 169
3: 54 -85683 -2647 169
1: 56 13351 -2535 169
2: -58 1157 2197 169
1: 58 37349 -2457 169
2: -59 714025 2420 169
1: 61 169169 -2340 169
1: 62 2197 -2223 169
2: -62 2197 2171 169
3: 64 -1 -171366 169
4: -64 -1 285610 169
4: -64 -65 6591 169
1: 64 4927 -2197 169
2: -64 8255 2197 169
2: -66 9 -28561 169
3: 66 -4875 -2197 169
4: -66 -8307 2197 169
3: 68 -2197 -2171 169
4: -68 -2197 2223 169
4: -72 -1209 2197 169
4: -72 -46137 1989 169
3: 76 -5 -28561 169
2: -78 3 -79092 169
3: 78 -27 -6591 169
4: -78 -51 6591 169
2: -78 85683 1828 169
3: 78 -771147 -1831 169
2: -84 22815 1690 169
3: 91 -5 -21970 169
3: 91 -142805 -1570 169
1: 92 3211 -1521 169
2: -93 138411 1534 169
3: 94 -143 -2197 169
3: 94 -53911 -1521 169
4: -94 -117455 1521 169
2: -96 6591 1456 169
4: -98 -3211 1521 169
3: 99 -6591 -1456 169
2: -99 428415 1442 169
3: 104 -1 -83486 169
4: -104 -1 197730 169
1: 104 23 2197 169
2: -104 55 -2197 169
3: 104 -28561 -1376 169
4: -104 -28561 1380 169
1: 104 656903 -1373 169
3: 106 -28561 -1350 169
4: -106 -28561 1354 169
4: -114 -195 2197 169
4: -117 -3 61516 169
3: 117 -21 -4394 169
4: -117 -57 4394 169
2: -123 3 -57122 169
2: -126 72501 1131 169
3: 128 -1 -57122 169
4: -128 -1 171366 169
3: 141 -38025 -1014 169
4: -141 -133341 1014 169
4: -142 -19097 1014 169
3: 151 -142805 -946 169
1: 156 3 10985 169
4: -156 -9 17576 169
1: 156 85683 -915 169
4: -156 -257049 916 169
1: 161 10985 -884 169
4: -164 -10985 884 169
