Command line:- ../do_t 7007 1000000
2: -2 4225 581042 7007
2: -2 4235 869505 7007
1: 11 4067 728728 7007
1: 13 4165 154154 7007
1: 13 4235 -160524 7007
2: -14 4433 882882 7007
2: -22 4235 57967 7007
1: 22 4459 -659659 7007
2: -22 4459 615615 7007
2: -44 4949 819819 7007
2: -49 4741 546546 7007
1: 52 3773 513513 7007
2: -52 3773 -565565 7007
1: 63 4719 -445900 7007
1: 77 3523 588588 7007
2: -77 4225 -7546 7007
2: -78 4851 399399 7007
1: 78 5145 -594594 7007
1: 78 5577 -792330 7007
2: -84 5577 701778 7007
1: 88 3185 861861 7007
2: -88 4961 405769 7007
1: 88 5929 -828100 7007
2: -88 5929 794976 7007
1: 98 3025 944034 7007
1: 98 3575 413413 7007
1: 98 4225 -35574 7007
1: 98 4675 -273273 7007
2: -98 4763 273273 7007
1: 98 5525 -616616 7007
2: -98 5629 616616 7007
1: 99 3549 430122 7007
2: -99 4719 249704 7007
2: -102 5775 637637 7007
1: 104 5929 -703248 7007
2: -104 5929 670124 7007
2: -117 3549 -415030 7007
1: 117 7203 -887172 7007
2: -117 8085 994994 7007
1: 121 3773 205842 7007
2: -121 3773 -257894 7007
1: 121 4459 -137956 7007
2: -121 4459 93912 7007
1: 121 7007 -825552 7007
2: -121 7007 797524 7007
2: -121 8281 986958 7007
1: 122 6083 -637637 7007
2: -126 4719 191737 7007
2: -126 7203 797511 7007
1: 128 7865 -905177 7007
1: 132 4641 -196196 7007
2: -132 5445 405769 7007
2: -132 7605 818741 7007
1: 143 3509 312130 7007
1: 143 4235 -35672 7007
1: 143 4901 -264110 7007
1: 143 5915 -513128 7007
1: 143 5929 -515970 7007
2: -143 5929 482846 7007
1: 143 7105 -714714 7007
2: -143 7301 714714 7007
1: 143 8281 -857010 7007
2: -143 8281 833294 7007
1: 147 4653 -182182 7007
2: -147 4785 182182 7007
2: -147 5577 393470 7007
2: -147 10527 993720 7007
2: -153 7203 654368 7007
1: 154 3497 294294 7007
2: -154 3601 -294294 7007
2: -156 5577 369754 7007
1: 156 9261 -869869 7007
1: 166 5831 -429429 7007
1: 168 5577 -377300 7007
2: -169 2597 -936782 7007
2: -169 2821 -747054 7007
1: 169 2849 656502 7007
1: 169 3311 362208 7007
1: 169 3367 332024 7007
2: -169 3751 -201684 7007
1: 169 3773 139986 7007
2: -169 3773 -192038 7007
1: 169 3913 83006 7007
2: -169 4081 -67914 7007
2: -169 4433 52822 7007
1: 169 4459 -105028 7007
2: -169 4459 60984 7007
1: 169 4477 -110446 7007
2: -169 4823 166012 7007
1: 169 5203 -297724 7007
1: 169 5291 -316932 7007
1: 169 5929 -439138 7007
2: -169 5929 406014 7007
1: 169 6149 -475398 7007
2: -169 6413 485002 7007
1: 169 7007 -595056 7007
2: -169 7007 567028 7007
2: -169 7579 633864 7007
2: -169 10633 869022 7007
1: 169 11011 -906892 7007
2: -169 11011 889056 7007
1: 169 11137 -913066 7007
2: -169 11501 913066 7007
1: 169 12691 -979132 7007
1: 174 14157 -998816 7007
1: 176 5929 -422331 7007
2: -176 5929 389207 7007
1: 176 8281 -698544 7007
2: -176 8281 674828 7007
2: -177 10647 830060 7007
1: 178 9295 -765919 7007
1: 182 2401 972114 7007
1: 182 2497 882882 7007
