Command line:- ../do_t 793117 1000000
2: -130321 542659 652002 793117
1: 183027 390963 514098 793117
1: 184548 390963 483340 793117
1: 233206 371293 410267 793117
1: 260642 371293 10413 793117
2: -260642 542659 -833170 793117
1: 269724 390963 -685464 793117
1: 390963 351975 -742586 793117
1: 742586 146927 919828 793117
2: -742586 634999 -919828 793117
1: 744614 157757 542659 793117
1: 793117 130321 861224 793117
2: -793117 651605 -861224 793117
1: 799708 128155 854126 793117
2: -799708 653771 -854126 793117
1: 808834 130321 656903 793117
2: -861224 673987 -793117 793117
2: -912247 709631 -637130 793117
