Command line:- ../do_t 709631 1000000
1: 104329 371293 829010 709631
2: -104329 485537 896038 709631
1: 114244 371293 521645 709631
2: -135014 499681 742586 709631
1: 170221 371293 -541918 709631
1: 190247 371293 -770406 709631
1: 208658 371293 -941772 709631
2: -208658 485537 -589134 709631
2: -208658 542659 743093 709631
1: 248007 304317 742586 709631
2: -250796 521645 -85683 709631
1: 257754 296595 859027 709631
1: 285532 325261 -371293 709631
2: -292201 521645 -347126 709631
1: 295074 312987 -142805 709631
1: 312987 284427 456976 709631
1: 336141 312987 -518492 709631
2: -340366 521645 -571220 709631
2: -371293 542659 -395352 709631
2: -423453 547053 -522886 709631
2: -477717 718029 742586 709631
2: -478686 576555 -371293 709631
2: -542659 730303 555672 709631
2: -607563 599781 -476918 709631
2: -619476 741285 371293 709631
1: 625974 163761 285610 709631
1: 634933 141151 861224 709631
2: -662796 757965 336141 709631
1: 693576 202521 -971074 709631
1: 701012 126293 542659 709631
1: 742586 104329 793494 709631
1: 742586 105773 736372 709631
2: -742586 593845 -736372 709631
2: -742586 730303 34775 709631
2: -742586 999635 938961 709631
2: -777738 791673 224094 709631
2: -784346 962065 742586 709631
1: 799708 87001 683774 709631
2: -799708 612617 -683774 709631
2: -834632 600457 -799708 709631
1: 840944 104329 -428415 709631
1: 861224 66785 634933 709631
2: -861224 632833 -634933 709631
1: 873054 92055 -485537 709631
1: 873392 104329 -771147 709631
2: -879138 754851 -85683 709631
1: 898404 82365 -542659 709631
1: 902139 48165 971074 709631
1: 938961 67431 -685464 709631
2: -938961 818805 57122 709631
1: 969306 44403 -371293 709631
1: 971074 27455 934401 709631
2: -971074 598519 -934401 709631
