Command line:- ../do_t 637 1000000
1: 1 299 561834 637
1: 1 343 229502 637
2: -1 343 -234234 637
1: 1 581 -695604 637
1: 1 637 -812812 637
2: -1 637 810264 637
2: -2 245 -571389 637
1: 2 343 113568 637
2: -2 343 -118300 637
2: -2 455 160524 637
1: 2 637 -407043 637
2: -2 637 404495 637
2: -2 845 554631 637
1: 2 1183 -687372 637
2: -2 1183 686000 637
2: -2 1715 787878 637
1: 2 1907 -811538 637
2: -2 1915 811538 637
1: 2 2401 -853281 637
2: -2 2401 852605 637
2: -2 2681 869505 637
2: -2 3185 892437 637
1: 2 4459 -927654 637
2: -2 4459 927290 637
2: -2 4979 936390 637
2: -2 5915 948738 637
1: 2 8281 -967701 637
2: -2 8281 967505 637
2: -2 12005 982059 637
1: 2 13349 -985439 637
2: -2 13405 985439 637
2: -2 18767 993720 637
2: -2 22295 996996 637
1: 2 24791 -998816 637
2: -2 24895 998816 637
2: -3 189 -695604 637
1: 3 273 267540 637
2: -3 351 -62426 637
1: 3 507 -168070 637
1: 3 1029 -425880 637
2: -3 1323 480298 637
3: 3 -1365 -865046 637
3: 3 -1905 -811538 637
1: 3 1911 -541450 637
4: -3 -1917 811538 637
2: -3 2457 570752 637
3: 3 -2535 -777924 637
1: 3 2667 -579670 637
1: 3 3549 -603680 637
2: -3 4563 619458 637
1: 3 4953 -624260 637
3: 3 -5145 -726362 637
1: 3 7203 -640510 637
2: -3 9261 648284 637
3: 3 -9555 -703248 637
3: 3 -13335 -695604 637
1: 3 13377 -657020 637
4: -3 -13419 695604 637
2: -3 17199 661206 637
3: 3 -17745 -690802 637
1: 3 18669 -662480 637
3: 3 -24765 -686686 637
1: 3 24843 -665910 637
4: -3 -24921 686686 637
2: -3 31941 668164 637
1: 3 34671 -668850 637
3: 3 -36015 -683436 637
1: 3 64389 -672280 637
2: -3 64827 672282 637
3: 3 -66885 -680134 637
3: 3 -93345 -679042 637
1: 3 93639 -673530 637
4: -3 -93933 679042 637
2: -3 120393 674128 637
3: 3 -124215 -678356 637
1: 3 130683 -674310 637
3: 3 -173355 -677768 637
1: 3 173901 -674800 637
4: -3 -174447 677768 637
2: -3 223587 675122 637
1: 3 242697 -675220 637
3: 3 -321945 -677082 637
4: -3 -323973 677082 637
1: 3 450723 -675710 637
3: 3 -468195 -676832 637
3: 3 -653415 -676676 637
4: -3 -657531 676676 637
2: -3 842751 675974 637
3: 3 -869505 -676578 637
1: 3 914781 -676000 637
1: 4 143 842751 637
2: -4 247 -280917 637
1: 4 343 55601 637
2: -4 343 -60333 637
1: 4 539 -149058 637
3: 4 -637 -810264 637
4: -4 -637 812812 637
2: -4 707 231868 637
2: -4 931 298116 637
3: 4 -1001 -700063 637
1: 4 1183 -344029 637
2: -4 1183 342657 637
1: 4 1211 -347802 637
4: -4 -1313 655473 637
4: -4 -1729 619801 637
1: 4 1859 -403368 637
1: 4 1903 -405769 637
2: -4 1919 405769 637
3: 4 -2249 -593047 637
3: 4 -2401 -587613 637
4: -4 -2401 588289 637
2: -4 3211 446586 637
3: 4 -3773 -558376 637
1: 4 4459 -463918 637
2: -4 4459 463554 637
4: -4 -4949 546546 637
4: -4 -6517 537082 637
1: 4 7007 -479661 637
3: 4 -8281 -530523 637
4: -4 -8281 530719 637
3: 4 -8477 -529984 637
2: -4 9191 486031 637
2: -4 12103 491127 637
3: 4 -13013 -522046 637
3: 4 -13321 -521703 637
4: -4 -13433 521703 637
1: 4 15743 -494949 637
4: -4 -17069 518616 637
4: -4 -22477 515872 637
1: 4 24739 -499408 637
2: -4 24947 499408 637
1: 4 26411 -499902 637
3: 4 -29237 -513814 637
3: 4 -31213 -513396 637
4: -4 -31213 513448 637
2: -4 34643 501592 637
2: -4 45619 502944 637
3: 4 -49049 -511147 637
1: 4 57967 -503881 637
2: -4 57967 503853 637
1: 4 59339 -503958 637
4: -4 -64337 510237 637
4: -4 -84721 509509 637
1: 4 91091 -505092 637
1: 4 93247 -505141 637
2: -4 94031 505141 637
3: 4 -110201 -508963 637
2: -4 119483 505582 637
2: -4 157339 505974 637
3: 4 -173173 -508326 637
4: -4 -174629 508326 637
1: 4 204659 -506268 637
4: -4 -242501 508014 637
1: 4 321607 -506611 637
2: -4 324311 506611 637
1: 4 343343 -506649 637
3: 4 -405769 -507687 637
4: -4 -405769 507691 637
3: 4 -415373 -507676 637
2: -4 450359 506779 637
2: -4 593047 506883 637
3: 4 -637637 -507514 637
