Command line:- ../do_t 26299 1000000
1: 14 15827 -830297 26299
2: -119 16055 412692 26299
1: 136 15925 -319345 26299
2: -169 15317 -708050 26299
2: -273 14841 -894166 26299
2: -289 15925 22542 26299
1: 294 16731 -751689 26299
1: 338 17017 -825384 26299
1: 364 14161 988091 26299
1: 416 14365 722211 26299
2: -441 14703 -668168 26299
1: 441 14739 459680 26299
1: 442 17297 -766428 26299
2: -442 17689 766428 26299
2: -459 17745 756602 26299
2: -507 18207 833476 26299
1: 544 18109 -894166 26299
1: 546 14535 447083 26299
2: -546 14943 -447083 26299
2: -629 19435 962948 26299
1: 637 14501 383214 26299
2: -637 14977 -383214 26299
2: -663 17787 510952 26299
1: 676 14161 486965 26299
2: -676 14161 -682329 26299
1: 676 18785 -892143 26299
1: 714 13377 766428 26299
1: 714 15717 -68782 26299
2: -714 17199 319345 26299
2: -784 14365 -530604 26299
1: 806 17255 -447083 26299
1: 819 14739 204204 26299
1: 833 13013 776254 26299
2: -882 14739 -370617 26299
1: 884 17101 -383214 26299
2: -884 17885 383214 26299
1: 966 12495 830297 26299
1: 1014 17901 -481474 26299
2: -1014 21675 863821 26299
2: -1092 13689 -584647 26299
2: -1092 23409 973063 26299
1: 1156 12985 537251 26299
2: -1156 13769 -537251 26299
2: -1183 13583 -574532 26299
1: 1183 14161 236402 26299
2: -1183 14161 -431766 26299
1: 1183 14297 206346 26299
2: -1183 15181 -206346 26299
2: -1183 15827 -78608 26299
1: 1183 18473 -501126 26299
2: -1224 21021 638690 26299
1: 1274 14263 191607 26299
2: -1274 14365 -363562 26299
2: -1274 15215 -191607 26299
2: -1274 21301 638690 26299
2: -1274 24565 914498 26299
1: 1326 16905 -255476 26299
2: -1326 18081 255476 26299
1: 1456 14365 137564 26299
2: -1456 24157 766428 26299
1: 1482 25857 -962948 26299
1: 1521 14739 66640 26299
2: -1521 21021 501126 26299
2: -1596 25857 790993 26299
2: -1638 14739 -242879 26299
2: -1638 17493 127738 26299
1: 1666 11557 638690 26299
1: 1666 21463 -614125 26299
2: -1729 24565 659022 26299
1: 1734 10647 831453 26299
2: -1734 24843 671925 26299
2: -1743 24843 668168 26299
1: 1768 13013 309519 26299
1: 1768 16709 -191607 26299
2: -1768 18277 191607 26299
2: -1859 34255 962948 26299
2: -1862 13013 -501126 26299
1: 1911 12675 334084 26299
