Command line:- ../do_t 221 1000000
2: -1 35 -683774 221
2: -1 65 -255476 221
4: -1 -65 743886 221
2: -1 85 -137904 221
4: -1 -85 626314 221
2: -1 91 -112710 221
4: -1 -91 601120 221
2: -1 95 -97682 221
4: -1 -95 586092 221
2: -1 119 -28730 221
4: -1 -119 517140 221
4: -1 -133 488410 221
1: 1 169 -53176 221
2: -1 169 52020 221
3: 1 -169 -435234 221
4: -1 -169 436390 221
1: 1 221 -98124 221
2: -1 221 97240 221
3: 1 -221 -390286 221
4: -1 -221 391170 221
2: -1 247 112710 221
4: -1 -247 375700 221
1: 1 289 -132496 221
2: -1 289 131820 221
3: 1 -289 -355914 221
4: -1 -289 356590 221
2: -1 323 143650 221
4: -1 -323 344760 221
2: -1 455 172822 221
4: -1 -455 315588 221
2: -1 595 189618 221
4: -1 -595 298792 221
1: 1 661 -195364 221
3: 1 -661 -293046 221
2: -1 665 195364 221
4: -1 -665 293046 221
2: -1 845 205768 221
4: -1 -845 282642 221
2: -1 1105 214812 221
4: -1 -1105 273598 221
2: -1 1183 216750 221
4: -1 -1183 271660 221
2: -1 1235 217906 221
4: -1 -1235 270504 221
2: -1 1445 221728 221
4: -1 -1445 266682 221
2: -1 1547 223210 221
4: -1 -1547 265200 221
2: -1 1615 224094 221
4: -1 -1615 264316 221
2: -1 1729 225420 221
4: -1 -1729 262990 221
2: -1 2023 228150 221
4: -1 -2023 260260 221
2: -1 2261 229840 221
4: -1 -2261 258570 221
1: 1 2873 -232968 221
2: -1 2873 232900 221
3: 1 -2873 -255442 221
4: -1 -2873 255510 221
2: -1 3211 234090 221
4: -1 -3211 254320 221
1: 1 3757 -235612 221
2: -1 3757 235560 221
3: 1 -3757 -252798 221
4: -1 -3757 252850 221
2: -1 4199 236470 221
4: -1 -4199 251940 221
2: -1 5491 238290 221
4: -1 -5491 250120 221
2: -1 5915 238714 221
4: -1 -5915 249696 221
2: -1 7735 240006 221
4: -1 -7735 248404 221
1: 1 8593 -240448 221
3: 1 -8593 -247962 221
2: -1 8645 240448 221
4: -1 -8645 247962 221
2: -1 10115 240994 221
4: -1 -10115 247416 221
1: 1 11237 -241332 221
3: 1 -11237 -247078 221
2: -1 11305 241332 221
4: -1 -11305 247078 221
2: -1 14365 241944 221
4: -1 -14365 246466 221
2: -1 16055 242182 221
4: -1 -16055 246228 221
2: -1 18785 242476 221
4: -1 -18785 245934 221
2: -1 20111 242590 221
4: -1 -20111 245820 221
2: -1 20995 242658 221
4: -1 -20995 245752 221
2: -1 22477 242760 221
4: -1 -22477 245650 221
2: -1 26299 242970 221
4: -1 -26299 245440 221
2: -1 27455 243022 221
4: -1 -27455 245388 221
2: -1 29393 243100 221
4: -1 -29393 245310 221
2: -1 38437 243360 221
4: -1 -38437 245050 221
1: 1 48841 -243544 221
2: -1 48841 243540 221
3: 1 -48841 -244866 221
4: -1 -48841 244870 221
2: -1 54587 243610 221
4: -1 -54587 244800 221
2: -1 71383 243750 221
4: -1 -71383 244660 221
2: -1 100555 243882 221
4: -1 -100555 244528 221
1: 1 111709 -243916 221
3: 1 -111709 -244494 221
2: -1 112385 243916 221
4: -1 -112385 244494 221
2: -1 131495 243958 221
4: -1 -131495 244452 221
1: 1 146081 -243984 221
3: 1 -146081 -244426 221
2: -1 146965 243984 221
4: -1 -146965 244426 221
1: 1 191029 -244036 221
