Command line:- ../do_t 429913 1000000
1: 23826 245361 483153 429913
1: 28611 239343 966306 429913
1: 32186 251617 -746691 429913
1: 43197 247095 -556358 429913
2: -43923 276165 49368 429913
1: 43928 242231 -161051 429913
1: 47652 247095 -644204 429913
1: 47916 239343 -45254 429913
2: -87362 269059 -937024 429913
1: 87846 241893 -829939 429913
2: -87846 312987 668888 429913
2: -87846 318189 829939 429913
2: -89034 312987 644204 429913
2: -89889 276573 -644204 429913
2: -103092 312987 395307 429913
2: -104329 278179 -684618 429913
2: -117249 312987 204974 429913
1: 129591 180861 995588 429913
2: -129591 271833 -995588 429913
1: 135014 225131 -644204 429913
2: -135762 312987 15972 429913
1: 139876 177251 922383 429913
2: -139876 275443 -922383 429913
2: -153748 337535 322102 429913
2: -159324 312987 -161051 429913
1: 161051 210103 -452694 429913
2: -161051 278179 -911506 429913
2: -161051 349979 452694 429913
1: 165699 181203 322102 429913
1: 171836 161051 940423 429913
1: 171836 232199 -995588 429913
2: -171836 384659 810579 429913
2: -172788 286995 -746691 429913
1: 189002 221255 -859826 429913
2: -189002 404719 859826 429913
1: 190333 161051 625974 429913
1: 204974 161051 417316 429913
1: 205458 148257 834537 429913
1: 208658 150161 717409 429913
1: 208658 161051 369424 429913
1: 208658 167827 175692 429913
2: -208658 310607 -439230 429913
2: -208658 347149 73205 429913
2: -208658 429913 911735 429913
1: 209814 152703 614922 429913
2: -209814 299991 -614922 429913
1: 214149 202521 -644204 429913
2: -225986 424589 734349 429913
1: 239343 186219 -497794 429913
2: -244494 483153 996721 429913
1: 244783 140429 527076 429913
2: -244783 312265 -527076 429913
1: 248897 161051 -61370 429913
1: 248897 192185 -652916 429913
2: -248897 433789 652916 429913
1: 257754 162129 -161051 429913
1: 259182 135375 497794 429913
2: -259182 317319 -497794 429913
1: 273999 115311 966306 429913
1: 278179 161051 -296514 429913
1: 278179 177973 -584188 429913
2: -278179 448001 584188 429913
1: 285532 161051 -347985 429913
2: -285532 305767 -702768 429913
2: -296514 413457 278179 429913
2: -303468 312987 -645535 429913
2: -305406 483153 645337 429913
2: -312987 351747 -263538 429913
1: 314721 115881 409948 429913
2: -314721 336813 -409948 429913
2: -315447 520923 769318 429913
1: 319124 161051 -552959 429913
1: 322102 104329 681395 429913
1: 322102 140165 -226347 429913
1: 322102 156655 -504526 429913
1: 322102 175085 -753423 429913
2: -322102 419917 226347 429913
2: -322102 469319 504526 429913
2: -322102 524533 753423 429913
1: 324258 165699 -644204 429913
2: -338921 619837 995588 429913
2: -349932 444771 278179 429913
2: -360943 521645 585640 429913
2: -362083 460955 322102 429913
2: -362406 497097 483153 429913
1: 378004 129523 -429913 429913
2: -378004 496451 429913 429913
1: 380666 161051 -834632 429913
1: 384659 141151 -630894 429913
2: -384659 558467 630894 429913
1: 393129 70737 995588 429913
2: -393129 291669 -995588 429913
1: 394196 138263 -644204 429913
1: 405042 148257 -805255 429913
2: -406334 336743 -565554 429913
1: 409948 161051 -938961 429913
1: 417316 161051 -962907 429913
1: 419628 79059 307461 429913
2: -419628 373635 -307461 429913
1: 424589 104329 -338316 429913
1: 429913 104329 -378004 429913
2: -429913 521645 378004 429913
2: -439569 512259 322102 429913
2: -441408 828495 995588 429913
1: 444686 104329 -483153 429913
2: -447942 497097 248897 429913
1: 454597 59755 556358 429913
2: -454597 345287 -556358 429913
1: 483153 70227 -150898 429913
1: 483153 87723 -502282 429913
2: -483153 312987 -844690 429913
2: -483153 489855 150898 429913
2: -483153 611895 502282 429913
2: -483153 834537 878560 429913
1: 483208 42959 966306 429913
2: -483208 779399 805255 429913
1: 489566 54511 263538 429913
2: -489566 398183 -263538 429913
2: -489687 312987 -849178 429913
1: 497002 104329 -805255 429913
1: 497794 71383 -326458 429913
1: 497794 104329 -809611 429913
2: -497794 554591 326458 429913
1: 516154 96437 -834537 429913
2: -516154 869869 834537 429913
1: 518364 44403 248897 429913
2: -518364 408291 -248897 429913
1: 522728 41327 322102 429913
1: 524172 33915 746691 429913
2: -524172 328491 -746691 429913
1: 556358 42959 -292094 429913
2: -556358 583015 292094 429913
2: -556358 805255 669902 429913
2: -567006 312987 -894432 429913
1: 576878 50941 -746691 429913
1: 588544 42959 -746691 429913
2: -593028 655215 380666 429913
2: -608267 730303 476498 429913
1: 611534 8381 893101 429913
2: -611534 315877 -893101 429913
1: 625974 14157 -688127 429913
1: 625974 20691 -937024 429913
1: 625974 21879 -966306 429913
2: -625974 420717 -307461 429913
2: -625974 458337 -161051 429913
2: -625974 650199 322102 429913
2: -625974 952149 688127 429913
1: 629442 5415 204974 429913
2: -629442 447279 -204974 429913
1: 630894 7581 -384659 429913
2: -630894 692037 384659 429913
1: 644204 323 -252263 429913
2: -644204 625651 252263 429913
2: -644204 818159 530442 429913
2: -645898 521645 14641 429913
2: -650522 785213 483153 429913
2: -664088 805255 486761 429913
3: 664411 -6137 380666 429913
2: -664411 411179 -380666 429913
3: 671308 -6137 995588 429913
3: 687344 -60401 -966306 429913
3: 688127 -27455 -496584 429913
3: 702848 -14641 767866 429913
3: 706761 -16473 657514 429913
3: 730303 -25289 444554 429913
3: 730303 -47311 -351384 429913
2: -730303 328757 -851840 429913
3: 734349 -31407 175692 429913
2: -734349 484101 -175692 429913
3: 740996 -170753 -966306 429913
3: 742577 -27455 527076 429913
2: -742577 389861 -527076 429913
2: -746691 312987 -963402 429913
2: -749436 810579 384659 429913
2: -756789 312987 -966306 429913
3: 760848 -148257 -834537 429913
3: 761332 -192185 -919600 429913
2: -769318 767125 315447 429913
3: 773262 -211629 -905080 429913
3: 774231 -96921 -556358 429913
2: -775973 374357 -617100 429913
3: 785536 -154033 -746691 429913
3: 786258 -39729 497794 429913
2: -786258 402135 -497794 429913
2: -793288 911735 429913 429913
2: -793478 340153 -805255 429913
3: 793518 -165699 -746691 429913
3: 804576 -483153 -996721 429913
3: 818026 -478873 -966306 429913
3: 822074 -619837 -995588 429913
3: 834537 -483153 -933470 429913
2: -834537 938961 409464 429913
3: 834632 -43945 805255 429913
3: 834632 -51425 527076 429913
3: 834632 -88825 -161051 429913
3: 834632 -248897 -769560 429913
3: 834632 -312785 -838530 429913
3: 834632 -366025 -877613 429913
3: 834632 -429913 -911735 429913
3: 834632 -540265 -951665 429913
3: 834632 -632225 -974292 429913
3: 841852 -41905 966306 429913
3: 845614 -693481 -966306 429913
2: -853043 775973 246840 429913
2: -853138 521645 -161051 429913
3: 859826 -104329 -189002 429913
2: -859826 730303 189002 429913
2: -862087 861707 322102 429913
3: 865317 -165165 -497794 429913
3: 866184 -938961 -966306 429913
3: 871454 -384659 -810579 429913
3: 886567 -521645 -849178 429913
2: -906411 345933 -809248 429913
3: 909194 -83011 278179 429913
