Command line:- ../do_t 17 1000000
1: 1 1 12716 17
2: -1 1 -13872 17
3: 1 -1 -15606 17
4: -1 -1 16762 17
1: 1 7 578 17
3: 1 -7 -3468 17
1: 1 17 -612 17
2: -1 17 544 17
3: 1 -17 -2278 17
4: -1 -17 2346 17
1: 1 49 -1156 17
3: 1 -49 -1734 17
2: -1 53 1156 17
4: -1 -53 1734 17
1: 1 119 -1326 17
3: 1 -119 -1564 17
1: 1 289 -1396 17
2: -1 289 1392 17
3: 1 -289 -1494 17
4: -1 -289 1498 17
1: 1 833 -1428 17
3: 1 -833 -1462 17
2: -1 901 1428 17
4: -1 -901 1462 17
1: 1 2023 -1438 17
3: 1 -2023 -1452 17
1: 1 14161 -1444 17
3: 1 -14161 -1446 17
2: -1 15317 1444 17
4: -1 -15317 1446 17
1: 2 1 6069 17
2: -2 1 -7225 17
3: 2 -1 -7514 17
4: -2 -1 8670 17
2: -2 5 -867 17
4: -2 -5 2312 17
4: -2 -11 1445 17
1: 2 17 -323 17
2: -2 17 255 17
3: 2 -17 -1122 17
4: -2 -17 1190 17
1: 2 47 -578 17
3: 2 -47 -867 17
2: -2 55 578 17
4: -2 -55 867 17
2: -2 85 629 17
4: -2 -85 816 17
2: -2 187 680 17
4: -2 -187 765 17
1: 2 289 -699 17
2: -2 289 695 17
3: 2 -289 -746 17
4: -2 -289 750 17
1: 2 799 -714 17
3: 2 -799 -731 17
2: -2 935 714 17
4: -2 -935 731 17
2: -2 1445 717 17
4: -2 -1445 728 17
2: -2 3179 720 17
4: -2 -3179 725 17
1: 2 13583 -722 17
3: 2 -13583 -723 17
2: -2 15895 722 17
4: -2 -15895 723 17
4: -3 -3 2312 17
3: 3 -45 -578 17
2: -3 51 374 17
4: -3 -57 578 17
3: 3 -153 -510 17
1: 3 765 -476 17
4: -3 -867 488 17
2: -3 969 476 17
1: 3 2601 -480 17
3: 3 -13005 -482 17
4: -3 -16473 482 17
3: 4 -1 -3468 17
4: -4 -1 4624 17
3: 4 -17 -544 17
4: -4 -17 612 17
1: 4 43 -289 17
2: -4 59 289 17
3: 4 -289 -372 17
4: -4 -289 376 17
1: 4 731 -357 17
2: -4 1003 357 17
1: 4 12427 -361 17
2: -4 17051 361 17
3: 6 -3 -867 17
4: -6 -9 578 17
3: 6 -39 -289 17
1: 6 51 -204 17
4: -6 -63 289 17
2: -6 153 221 17
1: 6 663 -238 17
3: 6 -867 -243 17
2: -6 1071 238 17
4: -6 -2601 242 17
3: 6 -11271 -241 17
4: -6 -18207 241 17
3: 7 -1 -1734 17
4: -7 -1 2890 17
4: -7 -85 238 17
1: 7 629 -204 17
2: -7 1105 204 17
3: 8 -1 -1445 17
4: -8 -1 2601 17
3: 8 -17 -255 17
4: -8 -17 323 17
1: 8 119 -170 17
3: 8 -289 -185 17
4: -8 -289 189 17
1: 8 2023 -180 17
2: -9 3 -578 17
4: -9 -51 204 17
2: -9 867 158 17
3: 11 -289 -134 17
4: -11 -289 138 17
2: -12 51 85 17
1: 12 459 -119 17
2: -12 1275 119 17
2: -12 4335 120 17
2: -13 187 102 17
4: -13 -2023 112 17
3: 14 -1 -578 17
4: -14 -1 1734 17
1: 14 391 -102 17
2: -14 1343 102 17
1: 17 1 204 17
2: -17 1 -1360 17
3: 17 -1 -374 17
4: -17 -1 1530 17
2: -17 5 -204 17
4: -17 -5 374 17
1: 17 289 -84 17
2: -17 289 80 17
3: 17 -289 -86 17
4: -17 -289 90 17
2: -17 1445 84 17
4: -17 -1445 86 17
3: 18 -51 -85 17
1: 18 867 -80 17
1: 19 3757 -76 17
2: -19 25721 76 17
1: 21 153 -68 17
2: -21 1581 68 17
2: -22 85 51 17
3: 22 -289 -66 17
4: -22 -289 70 17
2: -23 1 -1156 17
4: -24 -153 68 17
4: -28 -1 1156 17
3: 28 -85 -51 17
2: -28 1819 51 17
2: -32 6647 45 17
1: 34 1 -187 17
2: -34 1 -969 17
3: 34 -1 102 17
4: -34 -1 1054 17
2: -34 7 -102 17
4: -34 -7 187 17
1: 34 289 -43 17
2: -34 289 39 17
3: 34 -289 -42 17
4: -34 -289 46 17
2: -34 2023 42 17
4: -34 -2023 43 17
2: -36 3 -289 17
2: -36 867 39 17
3: 38 -7225 -38 17
2: -38 36703 38 17
1: 41 289 -36 17
2: -41 289 32 17
3: 42 -561 -34 17
2: -42 2295 34 17
1: 43 595 -34 17
4: -43 -2329 34 17
3: 44 -289 -32 17
4: -44 -289 36 17
1: 46 1 -289 17
2: -46 1 -867 17
3: 48 -2601 -30 17
3: 51 -3 68 17
2: -51 9 -68 17
3: 51 -867 -28 17
2: -51 2601 28 17
3: 56 -1 289 17
4: -56 -1 867 17
1: 58 3757 -25 17
2: -63 867 22 17
4: -66 -3 289 17
3: 68 -1 340 17
4: -68 -1 816 17
3: 68 -5 51 17
2: -68 11 -51 17
3: 68 -289 -20 17
4: -68 -289 24 17
3: 68 -1445 -21 17
2: -68 3179 21 17
2: -72 255 17 17
2: -72 11271 20 17
3: 76 -29189 -19 17
2: -76 58667 19 17
3: 78 -255 -17 17
1: 82 289 -19 17
2: -82 289 15 17
3: 84 -1989 -17 17
2: -84 3723 17 17
1: 86 2057 -17 17
4: -86 -3791 17 17
3: 88 -289 -15 17
4: -88 -289 19 17
1: 92 323 -17 17
