Command line:- ../do_t 42959 1000000
2: -391 26999 932824 42959
1: 578 24871 432117 42959
2: -646 26299 144039 42959
1: 798 25143 144039 42959
1: 867 25137 123462 42959
1: 952 28033 -912247 42959
1: 1176 24225 349809 42959
2: -1274 27455 308655 42959
1: 1617 30039 -932824 42959
1: 1666 27455 -473271 42959
2: -1666 27797 270028 42959
1: 1666 28063 -583015 42959
2: -1666 29189 521284 42959
2: -1734 22743 -871815 42959
1: 1976 20825 932824 42959
1: 2142 20577 908922 42959
1: 2166 30345 -763154 42959
2: -2278 22211 -816221 42959
1: 2499 19779 932824 42959
2: -2499 21375 -932824 42959
1: 2601 20577 716870 42959
1: 2601 33915 -960260 42959
1: 2622 22491 349809 42959
1: 2856 19665 816221 42959
2: -2856 21489 -816221 42959
1: 2891 34295 -900524 42959
2: -3094 27455 48013 42959
2: -3162 30723 349809 42959
2: -3179 24605 -288078 42959
2: -3196 39349 902139 42959
2: -3249 21675 -707560 42959
1: 3332 19513 699618 42959
1: 3468 20349 528143 42959
2: -3528 20577 -840123 42959
1: 3553 26299 -192052 42959
1: 3724 22253 226347 42959
1: 3757 19057 672182 42959
2: -3757 40793 813694 42959
1: 3822 19941 521284 42959
1: 3876 30345 -480130 42959
2: -4046 19567 -912247 42959
2: -4046 21869 -576156 42959
1: 4046 29155 -390963 42959
1: 4046 30685 -485184 42959
1: 4046 32585 -589874 42959
1: 4046 34295 -674177 42959
1: 4199 18277 699618 42959
2: -4284 20577 -723520 42959
2: -4284 47685 912247 42959
1: 4624 17689 703589 42959
2: -4624 20825 -651605 42959
2: -4624 23465 -353780 42959
2: -4624 43225 720195 42959
1: 4693 39389 -773262 42959
2: -4693 45577 773262 42959
2: -4914 42483 651605 42959
1: 4998 18981 466412 42959
2: -4998 22173 -466412 42959
1: 5054 39151 -718029 42959
2: -5054 45815 718029 42959
2: -5202 20577 -627494 42959
1: 5202 48783 -912247 42959
2: -5202 57351 912247 42959
2: -5406 18207 -912247 42959
1: 5491 17885 535002 42959
2: -5491 21217 -535002 42959
1: 5491 43435 -768208 42959
2: -5491 51527 768208 42959
1: 5586 15045 932824 42959
2: -5586 17901 -932824 42959
1: 5586 30345 -370386 42959
1: 5586 51153 -891670 42959
2: -5662 18683 -816221 42959
2: -5719 70805 973978 42959
1: 5776 20825 202521 42959
1: 5831 38437 -617310 42959
2: -5831 38437 425258 42959
2: -5967 42483 521284 42959
1: 6042 18207 432117 42959
1: 6048 58089 -912247 42959
2: -6069 18411 -808640 42959
1: 6069 18639 384104 42959
2: -6069 22515 -384104 42959
2: -6069 47481 617310 42959
1: 6069 48069 -781926 42959
2: -6069 58065 781926 42959
1: 6069 61731 -945364 42959
2: -6069 76551 960260 42959
1: 6137 14161 972534 42959
2: -6137 46529 591318 42959
1: 6358 15827 679041 42959
1: 6358 48013 -749056 42959
2: -6358 48013 595308 42959
1: 6384 14841 816221 42959
