Command line:- ../do_t 1463 1000000
1: 1 847 384104 1463
2: -1 847 -394212 1463
1: 1 931 -616132 1463
2: -1 931 606936 1463
1: 2 847 189525 1463
2: -2 847 -199633 1463
1: 2 931 -310365 1463
2: -2 931 301169 1463
1: 2 1045 -860244 1463
1: 3 693 945098 1463
2: -3 735 -698896 1463
1: 4 1001 -333564 1463
1: 6 627 706629 1463
1: 6 1617 -818026 1463
1: 7 539 953040 1463
2: -7 539 -968924 1463
1: 7 605 682290 1463
1: 7 625 611534 1463
2: -7 629 -611534 1463
2: -7 703 -386232 1463
2: -7 833 -87362 1463
1: 7 931 -91960 1463
2: -7 931 82764 1463
1: 7 1045 -248710 1463
1: 7 1225 -436810 1463
1: 7 1375 -555940 1463
1: 7 1805 -787710 1463
2: -7 1813 786258 1463
2: -7 2057 874342 1463
1: 7 2299 -946960 1463
2: -7 2299 943236 1463
1: 7 2375 -965580 1463
2: -8 665 -434511 1463
2: -9 741 -225302 1463
2: -9 2793 813846 1463
1: 9 4557 -960982 1463
1: 11 847 30324 1463
2: -11 847 -40432 1463
1: 11 931 -60192 1463
2: -11 931 50996 1463
1: 11 2299 -603288 1463
2: -11 2299 599564 1463
1: 11 2527 -636636 1463
2: -11 2527 633248 1463
1: 11 2779 -667128 1463
2: -11 2807 667128 1463
1: 11 5929 -829578 1463
2: -11 5929 828134 1463
1: 11 7543 -860244 1463
2: -11 7619 860244 1463
1: 11 16093 -920094 1463
2: -11 16093 919562 1463
1: 11 17689 -924858 1463
2: -11 17689 924374 1463
1: 11 19453 -929214 1463
2: -11 19649 929214 1463
1: 11 43681 -953442 1463
2: -11 43681 953246 1463
3: 11 -43681 -992348 1463
4: -11 -43681 992544 1463
1: 11 48037 -955206 1463
3: 11 -48037 -990584 1463
2: -11 48521 955206 1463
4: -11 -48521 990584 1463
1: 11 52801 -956802 1463
3: 11 -52801 -988988 1463
2: -11 53333 956802 1463
4: -11 -53333 988988 1463
1: 11 112651 -965352 1463
2: -11 112651 965276 1463
3: 11 -112651 -980438 1463
4: -11 -112651 980514 1463
1: 11 143317 -966966 1463
3: 11 -143317 -978824 1463
2: -11 144761 966966 1463
4: -11 -144761 978824 1463
1: 11 305767 -970116 1463
2: -11 305767 970088 1463
3: 11 -305767 -975674 1463
4: -11 -305767 975702 1463
1: 11 336259 -970368 1463
3: 11 -336259 -975422 1463
2: -11 339647 970368 1463
4: -11 -339647 975422 1463
1: 11 369607 -970596 1463
3: 11 -369607 -975194 1463
2: -11 373331 970596 1463
4: -11 -373331 975194 1463
1: 11 912703 -971964 1463
3: 11 -912703 -973826 1463
2: -11 921899 971964 1463
4: -11 -921899 973826 1463
1: 12 441 873620 1463
1: 12 1089 -176890 1463
1: 12 1197 -241395 1463
2: -12 1617 405042 1463
1: 12 3249 -652190 1463
1: 12 3465 -667128 1463
2: -12 4389 712481 1463
1: 12 9405 -809039 1463
3: 12 -9603 -972895 1463
2: -12 11913 825748 1463
3: 12 -13167 -950950 1463
4: -12 -17787 936073 1463
3: 12 -30555 -917301 1463
4: -12 -30891 917301 1463
3: 12 -35739 -913605 1463
3: 12 -38115 -912247 1463
3: 12 -41895 -910404 1463
1: 12 42777 -873620 1463
4: -12 -48279 908124 1463
4: -12 -53067 906653 1463
1: 12 53361 -877230 1463
3: 12 -82935 -901208 1463
4: -12 -83847 901208 1463
3: 12 -103455 -899346 1463
1: 12 105633 -884450 1463
3: 12 -113715 -898667 1463
1: 12 116109 -885115 1463
4: -12 -131043 897827 1463
1: 12 144837 -886445 1463
1: 12 159201 -886930 1463
1: 12 315153 -889350 1463
1: 12 336105 -889504 1463
2: -12 339801 889504 1463
1: 12 393129 -889840 1463
1: 12 460845 -890131 1463
3: 12 -470547 -893475 1463
2: -12 583737 890472 1463
1: 12 912285 -890967 1463
2: -12 922317 890967 1463
4: -13 -4655 979374 1463
3: 13 -5929 -944376 1463
4: -13 -5929 945820 1463
2: -13 12635 765688 1463
1: 13 16093 -778582 1463
2: -13 16093 778050 1463
3: 13 -43681 -839664 1463
4: -13 -43681 839860 1463
4: -13 -67991 833910 1463
2: -13 184547 819280 1463
4: -13 -972895 823966 1463
2: -14 539 -488433 1463
2: -14 631 -305767 1463
2: -14 931 39083 1463
1: 14 979 -83391 1463
1: 14 1691 -370139 1463
1: 14 2299 -474411 1463
2: -14 2299 470687 1463
1: 14 3773 -587708 1463
3: 14 -3773 -941127 1463
1: 14 3971 -596519 1463
2: -14 3971 594363 1463
3: 14 -3971 -932316 1463
4: -14 -3971 934472 1463
2: -14 5929 650522 1463
4: -14 -5929 878313 1463
1: 14 6517 -662112 1463
3: 14 -6517 -866723 1463
2: -14 6941 667128 1463
4: -14 -6941 861707 1463
2: -14 10241 698478 1463
4: -14 -10241 830357 1463
1: 14 10769 -702506 1463
3: 14 -10769 -826329 1463
2: -14 11989 708092 1463
4: -14 -11989 820743 1463
2: -14 17689 726242 1463
4: -14 -17689 802593 1463
1: 14 18601 -728574 1463
3: 14 -18601 -800261 1463
1: 14 30527 -742577 1463
3: 14 -30527 -786258 1463
2: -14 30919 742577 1463
4: -14 -30919 786258 1463
1: 14 32129 -743666 1463
3: 14 -32129 -785169 1463
1: 14 41503 -748353 1463
3: 14 -41503 -780482 1463
1: 14 43681 -749154 1463
2: -14 43681 748958 1463
3: 14 -43681 -779681 1463
4: -14 -43681 779877 1463
1: 14 71687 -755117 1463
3: 14 -71687 -773718 1463
2: -14 76351 755573 1463
4: -14 -76351 773262 1463
2: -14 112651 758423 1463
4: -14 -112651 770412 1463
1: 14 123823 -759033 1463
3: 14 -123823 -769802 1463
2: -14 131879 759297 1463
4: -14 -131879 769538 1463
2: -14 194579 760947 1463
4: -14 -194579 767888 1463
1: 14 204611 -761159 1463
3: 14 -204611 -767676 1463
2: -14 227791 761453 1463
4: -14 -227791 767382 1463
1: 14 335797 -762432 1463
3: 14 -335797 -766403 1463
2: -14 340109 762432 1463
4: -14 -340109 766403 1463
1: 14 353419 -762531 1463
