Command line:- ../do_t 328757 1000000
2: -14079 206349 644204 328757
1: 20691 183027 849178 328757
1: 23958 183027 572330 328757
1: 27797 195871 -966306 328757
1: 29282 192413 -659087 328757
2: -33934 202631 -644204 328757
2: -37544 224939 810579 328757
2: -38532 219615 443707 328757
1: 41184 183027 -161051 328757
1: 42592 167219 986271 328757
2: -42592 198835 -986271 328757
1: 43923 166725 956384 328757
2: -43923 199329 -956384 328757
1: 48906 183027 -322102 328757
1: 50578 164255 830544 328757
2: -50578 201799 -830544 328757
1: 51376 194579 -966306 328757
1: 51909 163761 809248 328757
2: -51909 202293 -809248 328757
1: 54587 161051 883234 328757
1: 56628 183027 -439230 328757
1: 58564 161051 732108 328757
1: 58564 161291 717288 328757
2: -58564 204763 -717288 328757
1: 60192 183027 -483153 328757
1: 61009 161051 648978 328757
1: 61009 190333 -813604 328757
2: -61009 209209 -527076 328757
1: 63888 159315 657514 328757
2: -63888 206739 -657514 328757
1: 69212 157339 606936 328757
2: -69212 208715 -606936 328757
2: -75867 211185 -553696 328757
1: 79781 161051 180466 328757
1: 81796 188803 -849178 328757
2: -81796 201799 -922383 328757
2: -81796 263891 849178 328757
1: 82764 183027 -673486 328757
1: 87846 150423 478192 328757
2: -87846 215631 -478192 328757
1: 91234 184471 -761332 328757
2: -91234 268223 761332 328757
1: 95832 183027 -742698 328757
2: -98914 270193 674817 328757
1: 101156 145483 415272 328757
2: -101156 220571 -415272 328757
2: -102752 256883 379335 328757
1: 103246 131651 966306 328757
1: 103818 144495 404624 328757
2: -103818 221559 -404624 328757
2: -105963 295659 966306 328757
1: 107146 170753 -483153 328757
1: 109174 161051 -229482 328757
1: 117128 139555 358644 328757
1: 117128 161051 -305045 328757
2: -117128 226499 -358644 328757
2: -120516 295659 761332 328757
1: 122018 125609 805255 328757
1: 122018 126445 770649 328757
1: 122018 149435 -29282 328757
1: 122018 161051 -346610 328757
1: 122018 190333 -974655 328757
2: -122018 248897 50457 328757
2: -122018 278179 511346 328757
2: -122018 294151 724064 328757
1: 127776 135603 328757 328757
2: -127776 230451 -328757 328757
1: 131769 183027 -862246 328757
1: 134431 157339 -354046 328757
1: 138424 131651 303468 328757
2: -138424 234403 -303468 328757
2: -149454 307461 593021 328757
1: 151734 126711 276848 328757
2: -151734 239343 -276848 328757
1: 159562 161051 -580866 328757
1: 161051 123253 260832 328757
1: 161051 180139 -881166 328757
2: -161051 242801 -260832 328757
2: -161051 278179 199082 328757
2: -161051 354863 881166 328757
2: -161538 371349 986271 328757
1: 163592 151259 -424589 328757
2: -163592 301435 424589 328757
1: 175692 117819 239096 328757
2: -175692 248235 -239096 328757
1: 182468 142595 -380666 328757
2: -182468 310099 380666 328757
1: 183027 107811 444554 328757
2: -183027 203775 -966306 328757
2: -183027 219615 -683650 328757
2: -183027 291489 212960 328757
2: -183768 395307 926497 328757
1: 190333 112385 220704 328757
1: 190333 161051 -703950 328757
2: -190333 253669 -220704 328757
1: 195624 183027 -966306 328757
1: 197106 105963 322102 328757
1: 201799 143143 -497794 328757
1: 202312 107939 207636 328757
2: -207636 260091 -202312 328757
1: 210298 153425 -674817 328757
2: -210298 381577 674817 328757
1: 218348 161051 -785840 328757
2: -223003 417677 761332 328757
1: 224939 145483 -630894 328757
2: -224939 389519 630894 328757
1: 226512 183027 -995588 328757
1: 231192 131043 -468512 328757
1: 234256 96083 179322 328757
2: -234256 269971 -179322 328757
2: -238108 453871 806949 328757
1: 244036 161051 -844404 328757
2: -244036 278179 -132858 328757
2: -244036 345059 322102 328757
1: 248897 161051 -854126 328757
2: -249106 535363 966306 328757
1: 250458 154869 -805255 328757
2: -250458 467181 783959 328757
2: -264022 305045 14641 328757
2: -265278 483153 758043 328757
1: 265837 71383 556358 328757
2: -265837 238355 -556358 328757
1: 267501 144837 -761332 328757
1: 276848 80275 151734 328757
2: -276848 285779 -151734 328757
1: 278179 61009 795212 328757
1: 278179 79781 151008 328757
1: 278179 161051 -905502 328757
2: -278179 286273 -151008 328757
2: -281446 427063 527076 328757
1: 282568 55955 966306 328757
1: 282568 145483 -805255 328757
2: -282568 206131 -966306 328757
2: -285779 472549 644204 328757
1: 288211 61009 644204 328757
1: 303468 70395 138424 328757
2: -303468 295659 -138424 328757
2: -303962 645535 899756 328757
2: -305162 465595 556358 328757
2: -308294 424589 429429 328757
1: 309881 61009 351384 328757
1: 310453 164255 -966306 328757
2: -313348 470327 541717 328757
2: -314678 536393 682803 328757
1: 315447 96387 -449878 328757
2: -315447 438615 449878 328757
1: 319124 161051 -961532 328757
1: 322102 43433 964953 328757
1: 322102 61009 203621 328757
1: 322102 63479 130416 328757
1: 322102 92777 -440583 328757
2: -322102 207025 -964953 328757
2: -322102 229957 -701415 328757
2: -322102 278179 -288990 328757
2: -322102 302575 -130416 328757
2: -322102 305045 -115775 328757
2: -322102 366025 183027 328757
2: -322102 427063 396660 328757
2: -322102 442225 440583 328757
2: -322102 512435 610090 328757
2: -322102 561925 704121 328757
2: -322102 717409 915135 328757
2: -322102 786695 982300 328757
1: 323433 43095 960982 328757
2: -323433 207363 -960982 328757
1: 328757 61009 127776 328757
2: -328757 305045 -127776 328757
1: 333718 61009 73205 328757
2: -339872 829939 951665 328757
1: 342589 42757 644204 328757
2: -346788 570999 641421 328757
1: 348722 145483 -934362 328757
1: 349448 80275 -439230 328757
1: 349999 81191 -455202 328757
1: 351384 52611 119548 328757
2: -351384 313443 -119548 328757
1: 354046 61009 -134431 328757
2: -359632 258115 -483153 328757
2: -361722 741741 805255 328757
1: 364936 58843 -190333 328757
2: -364936 393851 190333 328757
1: 366054 30723 966306 328757
1: 366054 51909 -30613 328757
1: 366054 57057 -161051 328757
1: 366054 75867 -487146 328757
1: 366054 147147 -966306 328757
2: -366054 268983 -409948 328757
2: -366054 994851 966306 328757
2: -372476 629563 652916 328757
1: 380666 41743 110352 328757
2: -380666 324311 -110352 328757
2: -387714 483153 377377 328757
2: -394212 219615 -844701 328757
1: 394394 61009 -483153 328757
2: -394953 464607 322102 328757
1: 395307 24843 786258 328757
1: 395307 98553 -824252 328757
2: -395307 225615 -786258 328757
1: 404624 32851 103818 328757
2: -404624 333203 -103818 328757
2: -405262 907193 805255 328757
1: 409013 19435 966306 328757
2: -412262 805255 721292 328757
1: 415272 28899 101156 328757
2: -415272 337155 -101156 328757
1: 417677 24167 322102 328757
1: 418418 61009 -658845 328757
1: 420926 116779 -966306 328757
1: 423852 18411 644204 328757
2: -423852 243675 -644204 328757
1: 425678 23465 190333 328757
1: 427063 29887 -146410 328757
1: 427063 111815 -966306 328757
2: -429429 323817 -175692 328757
1: 430274 51623 -644204 328757
2: -430881 549081 409948 328757
