Command line:- ../do_t 2057 1000000
1: 2 1309 -610929 2057
1: 2 1331 -775676 2057
2: -2 1331 762960 2057
1: 4 1331 -391017 2057
2: -4 1331 378301 2057
1: 8 935 837199 2057
1: 12 1683 -475167 2057
2: -12 1815 559504 2057
1: 13 3179 -998250 2057
2: -13 3179 992926 2057
1: 16 847 594473 2057
2: -17 803 -678810 2057
1: 17 1331 -96866 2057
2: -17 1331 84150 2057
2: -17 1445 175692 2057
1: 17 2299 -580074 2057
1: 17 3179 -763994 2057
2: -17 3179 758670 2057
1: 17 3971 -859826 2057
2: -17 4015 859826 2057
1: 17 5491 -966306 2057
1: 21 3267 -629442 2057
1: 21 7803 -849178 2057
1: 21 104193 -995588 2057
2: -21 105621 995588 2057
2: -22 1445 134431 2057
2: -22 1921 339405 2057
1: 22 9469 -837199 2057
2: -22 9605 837199 2057
1: 22 14641 -881161 2057
2: -22 14641 880005 2057
2: -22 32657 925045 2057
4: -22 -32657 998250 2057
2: -22 73205 945319 2057
4: -22 -73205 977976 2057
1: 22 160973 -954327 2057
3: 22 -160973 -968968 2057
2: -22 163285 954327 2057
4: -22 -163285 968968 2057
1: 22 248897 -956913 2057
2: -22 248897 956845 2057
3: 22 -248897 -966382 2057
4: -22 -248897 966450 2057
1: 23 4675 -678810 2057
3: 23 -14875 -995588 2057
3: 23 -33275 -953700 2057
1: 23 105875 -909194 2057
3: 23 -244783 -924440 2057
1: 23 778855 -918390 2057
1: 24 663 746691 2057
1: 24 8007 -746691 2057
3: 24 -67881 -897413 2057
1: 24 80223 -868054 2057
4: -24 -131769 889831 2057
4: -24 -314721 884994 2057
1: 24 968847 -880396 2057
1: 26 2321 -384659 2057
1: 26 3179 -500456 2057
2: -26 3179 495132 2057
2: -26 15113 746691 2057
1: 26 22627 -769692 2057
2: -26 22627 768944 2057
2: -26 107569 804287 2057
4: -26 -244783 817839 2057
1: 27 867 322102 2057
1: 27 67287 -769318 2057
2: -27 68475 769318 2057
4: -27 -154275 789888 2057
2: -27 512193 781660 2057
1: 28 6655 -616726 2057
3: 28 -10285 -845427 2057
1: 28 15895 -697444 2057
3: 28 -67265 -769318 2057
4: -28 -68497 769318 2057
1: 28 103955 -746691 2057
2: -28 105859 746691 2057
3: 29 -22627 -768944 2057
4: -29 -22627 769692 2057
2: -31 4607 497794 2057
2: -31 73117 670824 2057
3: 31 -198319 -686664 2057
2: -31 861509 681472 2057
4: -32 -2465 995588 2057
2: -32 6655 537251 2057
1: 32 8959 -570999 2057
2: -32 26015 629442 2057
2: -32 92191 652190 2057
3: 32 -248897 -664377 2057
4: -32 -248897 664445 2057
1: 32 262207 -658053 2057
2: -32 360383 658845 2057
4: -32 -972961 661980 2057
1: 33 555 769318 2057
2: -33 567 -769318 2057
1: 33 1887 -226270 2057
1: 33 4335 -460526 2057
3: 33 -9435 -724064 2057
4: -33 -9639 724064 2057
2: -33 23409 606936 2057
3: 33 -32079 -665500 2057
3: 33 -43923 -658920 2057
1: 33 160395 -636218 2057
2: -33 163863 636218 2057
1: 33 219615 -637534 2057
1: 33 746691 -640050 2057
1: 34 1331 -51612 2057
2: -34 1331 38896 2057
1: 34 3179 -383328 2057
2: -34 3179 378004 2057
3: 34 -3179 -861157 2057
4: -34 -3179 866481 2057
1: 34 3949 -429913 2057
3: 34 -3949 -814572 2057
2: -34 4037 429913 2057
4: -34 -4037 814572 2057
1: 34 14641 -570367 2057
2: -34 14641 569211 2057
3: 34 -14641 -674118 2057
4: -34 -14641 675274 2057
1: 34 34969 -600523 2057
2: -34 34969 600039 2057
3: 34 -34969 -643962 2057
4: -34 -34969 644446 2057
1: 34 43439 -604758 2057
3: 34 -43439 -639727 2057
2: -34 44407 604758 2057
4: -34 -44407 639727 2057
1: 34 103751 -614922 2057
3: 34 -103751 -629563 2057
2: -34 106063 614922 2057
4: -34 -106063 629563 2057
1: 34 384659 -620268 2057
2: -34 384659 620224 2057
3: 34 -384659 -624217 2057
4: -34 -384659 624261 2057
1: 34 477829 -620653 2057
3: 34 -477829 -623832 2057
2: -34 488477 620653 2057
4: -34 -488477 623832 2057
1: 36 3531 -384659 2057
3: 36 -9537 -662838 2057
1: 36 10659 -520421 2057
1: 36 43923 -571353 2057
2: -36 104907 580679 2057
1: 37 56749 -559504 2057
1: 37 244783 -568942 2057
3: 38 -6647 -658845 2057
1: 38 15317 -512435 2057
3: 38 -21505 -588302 2057
1: 38 49555 -543048 2057
3: 38 -248897 -559470 2057
4: -38 -248897 559538 2057
3: 39 -11979 -597652 2057
3: 41 -14641 -558926 2057
4: -41 -14641 560082 2057
1: 41 34969 -498036 2057
2: -41 34969 497552 2057
2: -41 640211 514998 2057
2: -42 495 -769318 2057
4: -42 -11979 556325 2057
4: -42 -28611 525745 2057
3: 42 -67881 -512754 2057
1: 42 103479 -497794 2057
2: -42 106335 497794 2057
3: 43 -103445 -497794 2057
4: -43 -106369 497794 2057
1: 43 248897 -489600 2057
2: -43 248897 489532 2057
1: 44 1343 -45254 2057
1: 44 2023 -191664 2057
3: 44 -9401 -543048 2057
4: -44 -9673 543048 2057
3: 44 -14641 -520778 2057
4: -44 -14641 521934 2057
1: 44 22831 -455202 2057
1: 44 102487 -475116 2057
3: 44 -159817 -484484 2057
4: -44 -164441 484484 2057
3: 44 -248897 -483174 2057
4: -44 -248897 483242 2057
2: -47 595 -497794 2057
3: 47 -1003 -995588 2057
3: 47 -29767 -468512 2057
2: -47 51731 439230 2057
4: -47 -111265 455202 2057
1: 47 187561 -447216 2057
4: -47 -234311 452540 2057
3: 48 -45441 -452540 2057
