Command line:- ../do_t 224939 1000000
2: -8294 142805 966306 224939
2: -12584 142805 395307 224939
2: -20449 142805 -29282 224939
1: 28561 113135 814572 224939
2: -28561 131989 -966306 224939
1: 28561 133705 -673486 224939
2: -28561 161051 806476 224939
2: -29282 161051 771147 224939
2: -30758 161051 703989 224939
2: -38599 142805 -348722 224939
1: 43923 138411 -874588 224939
2: -48334 182351 805255 224939
1: 53911 142805 -966306 224939
1: 57122 142417 -942348 224939
2: -57122 143143 -453871 224939
2: -57122 161051 89067 224939
2: -57122 190333 756734 224939
2: -58564 142805 -471416 224939
2: -58564 186745 655941 224939
2: -72501 138411 -644204 224939
1: 81796 142805 -878460 224939
1: 83486 120835 -483153 224939
1: 88209 85683 468512 224939
2: -90992 160381 -190333 224939
2: -91234 142805 -556358 224939
1: 92274 72501 966306 224939
1: 96668 81289 483153 224939
2: -97526 199927 336743 224939
2: -102487 161051 -228488 224939
1: 105456 66429 951665 224939
2: -107653 161051 -247676 224939
2: -114244 129349 -878460 224939
2: -114244 190333 112530 224939
2: -122694 257049 585640 224939
1: 127426 73205 292578 224939
2: -138424 142805 -608267 224939
2: -147199 206305 103818 224939
1: 154396 142805 -798600 224939
1: 161051 44785 903474 224939
1: 161051 73205 -57122 224939
1: 161051 116441 -619190 224939
2: -161051 126581 -903474 224939
1: 161051 142805 -794882 224939
1: 161051 190333 -988650 224939
2: -161051 190333 -74698 224939
2: -161051 199927 4268 224939
2: -161051 235079 238524 224939
1: 171366 47553 585640 224939
1: 171366 51909 412610 224939
2: -171366 467181 833206 224939
2: -171699 257049 306130 224939
2: -175692 483153 828269 224939
1: 190333 161051 -843648 224939
2: -190333 161051 -413036 224939
2: -194012 440561 674817 224939
1: 199927 161051 -833316 224939
2: -199927 161051 -423368 224939
1: 199927 232661 -966306 224939
2: -199927 909337 966306 224939
1: 204974 161051 -828269 224939
2: -204974 161051 -428415 224939
2: -207636 257049 185009 224939
1: 208494 85683 -483153 224939
1: 215306 161051 -818675 224939
2: -215306 161051 -438009 224939
1: 215622 30927 674817 224939
2: -215622 140439 -674817 224939
2: -215644 142805 -644204 224939
1: 217503 283413 -966306 224939
2: -221052 483153 615329 224939
1: 224939 28561 646866 224939
2: -224939 142805 -646866 224939
1: 225082 28561 644204 224939
1: 228488 190333 -853776 224939
2: -228488 190333 -209572 224939
2: -228488 541717 644567 224939
2: -228488 756613 775973 224939
2: -232882 410839 483153 224939
1: 239473 140239 -761332 224939
1: 239473 459173 -966306 224939
2: -239473 826067 761332 224939
1: 245817 599781 -966306 224939
1: 250458 195657 -830544 224939
1: 251196 626145 -951665 224939
1: 257049 61347 -468512 224939
2: -257049 143715 -644204 224939
