Command line:- ../do_t 12103 1000000
2: -14 7163 -762489 12103
1: 21 7203 244036 12103
1: 39 7203 112632 12103
1: 39 7581 -829374 12103
2: -42 7203 -183027 12103
1: 57 7203 64220 12103
1: 57 7581 -579670 12103
2: -78 7203 -117325 12103
2: -78 7581 356720 12103
2: -78 8085 919828 12103
1: 91 7543 -338884 12103
2: -91 7619 338884 12103
2: -104 7049 -254163 12103
1: 104 8281 -902139 12103
2: -104 8281 831383 12103
2: -114 7203 -93119 12103
2: -114 7581 231868 12103
2: -152 6929 -273714 12103
1: 152 8281 -628425 12103
2: -152 8281 557669 12103
1: 156 7581 -236327 12103
1: 169 6517 450338 12103
2: -169 6517 -540246 12103
1: 182 7505 -169442 12103
1: 196 9529 -919828 12103
2: -208 9025 655473 12103
2: -228 5733 -907725 12103
1: 228 7581 -173901 12103
1: 228 10101 -931931 12103
2: -234 6027 -689871 12103
1: 247 5915 625632 12103
1: 247 7105 24206 12103
2: -247 7301 -24206 12103
1: 247 8281 -400330 12103
2: -247 8281 329574 12103
1: 247 9947 -829920 12103
1: 247 10469 -936390 12103
1: 273 7203 -18772 12103
1: 273 9633 -690802 12103
2: -294 7203 -61009 12103
2: -294 9633 582806 12103
1: 296 6137 405769 12103
2: -304 6097 -508326 12103
2: -308 12005 915135 12103
2: -312 9633 547428 12103
1: 336 9633 -566979 12103
1: 338 6517 202692 12103
2: -338 6517 -292600 12103
2: -338 8645 312816 12103
2: -338 10811 684285 12103
2: -338 12005 831744 12103
1: 338 12103 -890967 12103
2: -338 12103 842555 12103
2: -338 12635 898317 12103
2: -342 8673 314678 12103
1: 342 9555 -544635 12103
2: -342 11319 741741 12103
2: -342 11913 811538 12103
1: 343 6517 199082 12103
2: -343 6517 -288990 12103
1: 343 9451 -525616 12103
2: -343 9815 525616 12103
1: 361 6517 186914 12103
2: -361 6517 -276822 12103
1: 361 8281 -285082 12103
2: -361 8281 214326 12103
1: 361 12103 -835744 12103
2: -361 12103 787332 12103
1: 361 13111 -927472 12103
2: -361 13643 927472 12103
1: 364 6137 321048 12103
2: -364 6253 -371469 12103
1: 364 7429 -84721 12103
2: -364 7733 84721 12103
2: -364 13357 896259 12103
1: 392 9025 -397488 12103
1: 392 9425 -459914 12103
2: -392 9841 459914 12103
1: 399 7203 -25688 12103
1: 399 14079 -909636 12103
2: -401 13357 811538 12103
2: -418 10465 508326 12103
2: -418 12005 667888 12103
2: -441 8151 145236 12103
2: -441 11661 601426 12103
1: 442 14497 -847210 12103
2: -456 13377 712348 12103
1: 456 13689 -775523 12103
2: -483 14079 713440 12103
2: -494 7399 -12103 12103
2: -494 8281 147098 12103
1: 494 15379 -801591 12103
1: 494 17689 -890526 12103
2: -494 17689 857402 12103
2: -507 4851 -778316 12103
2: -507 4959 -729904 12103
1: 507 5187 521360 12103
1: 507 7203 -28880 12103
1: 507 7581 -99470 12103
2: -507 9009 247646 12103
1: 507 10317 -456190 12103
2: -507 12789 601426 12103
2: -507 13167 625632 12103
1: 507 13377 -682290 12103
1: 507 14079 -720300 12103
1: 507 19551 -923020 12103
2: -507 23751 990584 12103
1: 532 4693 691145 12103
2: -532 4693 -815997 12103
1: 532 8957 -293265 12103
1: 532 12005 -568347 12103
1: 532 19133 -869505 12103
1: 532 23465 -963144 12103
2: -546 7203 -51623 12103
2: -546 9633 299782 12103
1: 548 27209 -990584 12103
1: 551 18421 -821142 12103
1: 572 12005 -530309 12103
1: 572 22477 -879795 12103
2: -572 22477 853727 12103
1: 582 22743 -869505 12103
2: -588 7605 17689 12103
1: 588 9633 -337022 12103
2: -588 16245 670761 12103
2: -588 25857 884450 12103
1: 598 9709 -338884 12103
2: -623 16055 625632 12103
1: 624 9633 -319333 12103
1: 624 12369 -508326 12103
2: -624 25137 823004 12103
1: 627 7605 -91238 12103
1: 637 3971 879060 12103
1: 637 9295 -283024 12103
2: -637 9971 283024 12103
1: 637 12005 -478686 12103
1: 637 16055 -647976 12103
1: 637 19855 -744016 12103
2: -637 21299 744016 12103
1: 637 26411 -844740 12103
1: 637 35321 -921690 12103
1: 637 45619 -973180 12103
2: -637 45619 960336 12103
2: -646 61009 994014 12103
1: 658 31213 -863512 12103
2: -658 31213 844740 12103
2: -658 45125 927472 12103
2: -672 82641 990584 12103
1: 676 6517 78869 12103
2: -676 6517 -168777 12103
1: 676 17689 -655228 12103
2: -676 17689 622104 12103
1: 676 31213 -840769 12103
2: -676 31213 821997 12103
1: 676 34957 -866761 12103
2: -676 37661 866761 12103
1: 676 84721 -994042 12103
2: -676 84721 987126 12103
1: 678 93639 -999609 12103
1: 681 33957 -854126 12103
1: 686 3887 851599 12103
1: 686 4459 605397 12103
2: -686 4459 -736801 12103
