Command line:- ../do_t 48013 1000000
2: -9352 125267 912247 48013
1: 10332 135375 -912247 48013
1: 10469 16709 521284 48013
2: -10469 22393 -521284 48013
2: -11123 651605 983364 48013
3: 12152 -651605 -983364 48013
1: 12936 390963 -837159 48013
1: 13769 353419 -781926 48013
3: 14938 -125267 -912247 48013
4: -14994 -390963 837159 48013
1: 15337 74005 -521284 48013
1: 15582 189525 -651605 48013
4: -15582 -614061 781926 48013
4: -15918 -135375 912247 48013
1: 17934 55233 -390963 48013
2: -20286 447279 521284 48013
4: -20629 -92777 781926 48013
1: 20938 13867 260642 48013
2: -20938 25235 -260642 48013
4: -21168 -189525 651605 48013
3: 23079 -447279 -521284 48013
1: 27832 315875 -390963 48013
4: -33418 -315875 390963 48013
4: -34888 -74005 521284 48013
3: 36461 -9653 -781926 48013
4: -36461 -29449 781926 48013
2: -40278 503595 260642 48013
1: 41876 8183 130321 48013
2: -41876 30919 -130321 48013
1: 42336 278331 -260642 48013
2: -44884 94943 130321 48013
3: 46109 -242953 -260642 48013
4: -48167 -538973 260642 48013
4: -57036 -55233 390963 48013
1: 72922 245 -390963 48013
4: -72922 -39347 390963 48013
2: -82222 876869 130321 48013
3: 83986 -94943 -130321 48013
3: 87808 -876869 -130321 48013
1: 89082 947625 -130321 48013
1: 92904 165699 -130321 48013
4: -94668 -947625 130321 48013
1: 109383 10143 -260642 48013
4: -109383 -49245 260642 48013
3: 112632 -2205 651605 48013
3: 117686 -1771 912247 48013
2: -117686 7357 -912247 48013
4: -132006 -165699 130321 48013
1: 142956 2751 -912247 48013
4: -142956 -8337 912247 48013
1: 166782 3675 -781926 48013
4: -166782 -9261 781926 48013
1: 218766 39837 -130321 48013
4: -218766 -78939 130321 48013
1: 250173 6909 -521284 48013
4: -250173 -12495 521284 48013
1: 333564 10143 -390963 48013
4: -333564 -15729 390963 48013
2: -354502 6811 -781926 48013
1: 390963 4557 -854848 48013
4: -390963 -6615 854848 48013
3: 411901 -13181 260642 48013
2: -411901 18767 -260642 48013
1: 438976 5243 -761349 48013
4: -438976 -7301 761349 48013
1: 500346 16611 -260642 48013
4: -500346 -22197 260642 48013
1: 507566 6223 -658464 48013
4: -507566 -8281 658464 48013
1: 521284 6419 -641136 48013
4: -521284 -8477 641136 48013
4: -658464 -10437 507566 48013
2: -672543 18375 -260642 48013
1: 760988 17003 -260642 48013
1: 761349 9849 -438976 48013
4: -761349 -11907 438976 48013
1: 781926 10143 -427424 48013
4: -781926 -12201 427424 48013
3: 823802 -29155 130321 48013
2: -823802 34741 -130321 48013
2: -894558 7497 -651605 48013
